,ADD_DATE,APPLIANCES,BACK-HOE,BAKERY PRODUCTS,BEVERAGES,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,DBA_NAME,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,DRY GOODS,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FRESH PRODUCE,FURNITURE,GENERAL FREIGHT,"GRAIN, FEED, HAY",HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INDUSTRIAL PIPE,INTERMODAL CONTAINERS,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,SCRAP METAL,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
34,22-MAR-02,,,,False,True,C,False,False,False,,RICH POISELS ROOFING,1013408,False,3,,,False,,False,,False,False,N,False,0,0,0,0,0,0,,False,RICHARD A POISEL,False,False,,0,0,0,0,0,0,0,0,0,,OMAHA,US,NE,8998 L STREET SUITE 206,68127,15-APR-08,10000.0,2007.0,False,,False,False,0,0,0,0,0,0,5,NE,False,False,False,False,N,OMAHA,US,NE,8998 L STREET SUITE 206,68127,0,0,False,,0,0,0,0,0,0,0,0,0,5,0,0,(402) 339-3491,2,0,0,0,0,0,False,False,5734,,0,0,0,0,0,0,False,False,False,False,False,False,False
35,22-MAR-02,,,,False,,A,False,False,False,,BURCHELL TRUCKING,1013409,False,1,,,False,,False,,False,False,N,False,0,0,0,0,0,0,,False,PATRICK BURCHELL,False,False,,0,0,0,0,0,0,0,0,0,True,MINDEN,US,NE,624 37 ROAD,68959,22-JUL-22,30000.0,2021.0,False,,False,False,0,0,0,0,0,0,2,NE,False,False,False,False,N,MINDEN,US,NE,624 37 ROAD,68959,30000,2021,False,,0,0,0,0,0,0,0,0,0,0,0,0,(308) 830-0608,6,3,0,2,0,0,False,False,5735,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
36,22-MAR-02,,,,False,,C,False,False,False,,,1013410,False,4,,,False,,False,,True,False,N,False,0,0,0,0,0,0,,False,FIVE STAR CONTRACTING INC,False,False,,0,0,0,0,0,0,0,0,0,,BEATRICE,US,NE,PO BOX 745,68310-0745,07-MAY-08,0.0,,False,,False,False,0,0,0,0,0,0,3,NE,False,False,False,False,N,BEATRICE,US,NE,1129 WEST COURT STREET,68310,0,0,False,,0,0,0,0,0,0,0,0,0,3,0,0,(402) 228-3853,0,0,0,0,0,0,False,False,5736,,0,0,0,0,0,0,False,False,False,False,False,False,False
37,22-MAR-02,,,,False,,C,False,False,False,,ELM MOUND FARMS,1013413,False,1,,,False,,False,,False,True,N,False,0,0,0,0,0,0,,False,JAMES R JOHNSON,False,False,,0,0,0,0,0,0,0,0,0,,BANGOR,US,WI,N4381 PRAIRIE ROAD,54614,01-DEC-99,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,BANGOR,US,WI,N4381 PRAIRIE ROAD,54614,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(608) 486-4035,0,0,0,0,0,0,False,False,5737,,0,0,0,0,0,0,False,False,False,False,False,False,False
38,22-MAR-02,,,,False,,C,False,False,False,,,1013422,False,4,,,False,(641) 923-3284,False,,False,True,N,False,0,0,0,0,0,0,,False,WY FARMS,False,False,,0,0,0,0,0,0,0,0,0,,GARNER,US,IA,2160 225TH ST,50438,10-JAN-14,10000.0,2013.0,False,,False,False,0,0,0,0,0,0,3,IA,False,False,False,False,N,GARNER,US,IA,2160 225TH ST,50438,0,0,False,,0,0,0,0,0,0,0,0,0,0,0,0,(641) 923-2024,3,0,0,3,0,0,False,False,5738,,0,0,0,0,0,0,False,False,False,False,False,False,False
39,22-MAR-02,,,,False,,A,False,False,False,,JERRY TOMPKINS TRUCKING,1013423,False,1,,CTCRYSTALCAT@GMAIL.COM,False,,False,,False,False,N,False,0,0,0,0,0,0,,False,JERRY TOMPKINS,False,False,True,0,0,0,0,0,0,0,0,0,,BONNERS FERRY,US,ID,3262 BROWN CREEK ROAD,83805,16-DEC-21,48408.0,2021.0,False,,False,False,0,0,0,0,0,0,1,ID,False,False,False,False,N,BONNERS FERRY,US,ID,3262 BROWN CREEK ROAD,83805,48408,2021,False,,0,0,0,0,0,0,0,0,0,0,0,0,(208) 267-2417,1,0,0,1,0,0,False,False,5739,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
40,22-MAR-02,,,,False,,C,False,False,False,,,1013424,False,1,,,False,,False,,False,True,N,False,0,0,0,0,0,0,,False,TED R SAKALOWSKI,False,False,,0,0,0,0,0,0,0,0,0,,BRISTOL,US,WI,9801 200TH AVENUE,53104-9521,08-JAN-00,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,BRISTOL,US,WI,9801 200TH AVENUE,53104-9521,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,False,False,5740,,0,0,0,0,0,0,False,False,False,False,False,False,False
41,22-MAR-02,,,,False,,C,False,False,False,,,1013425,False,2,,,False,,False,,False,False,N,False,0,0,0,0,0,0,,False,ABSOLUTE CONCRETE CONSTRUCTION INC,False,False,,0,0,0,0,0,0,0,0,0,True,CONYERS,US,GA,2988 BONDS LAKE RD,30012,,18000.0,2001.0,False,,False,False,0,0,0,0,0,0,1,GA,False,False,False,False,N,CONYERS,US,GA,2988 BONDS LAKE RD,30012,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(770) 922-4560,1,0,0,0,0,0,False,False,5741,,0,0,0,0,0,0,False,False,False,False,False,False,False
42,22-MAR-02,,,,False,,C,False,False,False,,,1013426,False,2,,,False,,False,,False,False,N,False,0,0,0,0,0,0,,False,BEV MAR LOGGING INC,False,False,True,0,0,0,0,0,0,0,0,0,,HINESVILLE,US,GA,PO BOX 1072,31310-1072,,50000.0,2001.0,False,,False,False,0,0,0,0,0,0,2,GA,False,False,False,False,N,FLEMING,US,GA,1172 FLEMING LOOP ROAD,31309,0,0,False,,0,0,0,0,0,0,0,0,0,0,0,0,(912) 884-6868,2,0,0,2,0,0,False,False,5742,,0,0,0,0,0,0,False,False,False,False,False,False,False
43,22-MAR-02,,,,False,,C,False,False,False,,SORENSEN GRAIN FARM,1013427,False,2,,,False,,False,,False,True,N,False,0,0,0,0,0,0,,False,JAY R SORENSON,False,False,,0,0,0,0,0,0,0,0,0,,PLEASANT PRAIRIE,US,WI,11414 WILMOT ROAD,53158,05-JUL-05,10000.0,2004.0,False,,False,False,0,0,0,0,0,0,2,WI,False,False,False,False,N,PLEASANT PRAIRIE,US,WI,11414 WILMOT ROAD,53158,0,0,False,,0,0,0,0,0,0,0,0,0,2,0,0,(262) 694-0266,0,0,0,0,0,0,False,False,5743,,0,0,0,0,0,0,False,False,False,False,False,False,False
44,22-MAR-02,,,,False,,C,False,False,False,,,1013428,False,3,,,False,,False,,False,False,N,False,0,0,0,0,0,0,,False,BUCKHEAD TREE SERVICES INC,False,False,True,0,0,0,0,0,0,0,0,0,,SMYRNA,US,GA,5085 GREEN FOREST PKWY,30082,,40000.0,2001.0,False,,False,False,0,0,0,0,0,0,6,GA,False,False,False,False,N,SMYRNA,US,GA,5085 GREEN FOREST PKWY,30082,0,0,False,,0,0,0,0,0,0,0,0,0,6,0,0,(770) 432-2523,0,0,0,0,0,0,False,False,5744,,0,0,0,0,0,0,False,False,False,False,False,False,False
45,22-MAR-02,,,,False,,C,False,False,False,,THOMPSON STRAWBERRY FARM,1013429,False,2,,TSF@ACRONET.NET,False,(262) 857-2353,False,,False,False,N,False,0,0,0,0,0,0,,False,T S F INC,False,False,,0,0,0,0,0,0,0,0,0,,BRISTOL,US,WI,14000 75TH STREET,53104,27-MAY-05,3000.0,2004.0,False,,False,True,0,0,0,0,0,0,1,WI,False,False,False,False,N,BRISTOL,US,WI,14000 75TH STREET,53104,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(262) 857-2351,2,0,0,0,0,0,False,False,5745,,0,0,0,0,0,0,False,False,False,False,False,False,False
46,22-MAR-02,,,,False,,C,False,False,False,True,JOHN R DAY CO,1013431,False,2,,,False,,False,,False,False,N,False,0,0,0,0,0,0,,False,JOHN R DAY,False,False,,0,0,0,0,0,0,0,0,0,,ANGOLA,US,IN,PO BOX 36,46703,22-MAR-02,0.0,,False,,False,False,0,0,0,0,0,0,2,IN,False,False,False,False,N,ANGOLA,US,IN,760 W 200 N,46703,0,0,False,,0,0,0,0,0,0,0,0,0,0,1,0,(260) 665-5266,3,0,0,1,0,0,False,False,5746,,0,0,0,0,0,0,False,False,False,False,False,False,False
47,22-MAR-02,,,,False,,A,False,False,False,,,1013432,False,2,,,False,,False,,False,True,N,False,0,0,0,0,0,0,,False,ELMER RICHARD WEIS,False,False,,0,0,0,0,0,0,0,0,0,,KENOSHA,US,WI,14111 93RD STREET,53142,15-JAN-21,30000.0,2018.0,False,,False,False,0,0,0,0,0,0,3,WI,False,False,False,False,N,KENOSHA,US,WI,14111 93RD STREET,53142,30000,2018,False,,0,0,0,0,0,0,0,0,0,1,0,0,(262) 620-8735,5,0,0,2,0,0,False,False,5747,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
48,22-MAR-02,,,,False,,C,False,False,False,,,1013433,False,1,,,False,,False,,False,True,N,False,0,0,0,0,0,0,,False,GERALD F VANDE HEY,False,False,,0,0,0,0,0,0,0,0,0,,DENMARK,US,WI,E832 HWY KB,54208,05-JAN-00,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,DENMARK,US,WI,E832 HWY KB,54208,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,False,False,5748,,0,0,0,0,0,0,False,False,False,False,False,False,False
49,22-MAR-02,,,,False,,C,False,False,False,,,1013434,False,1,,,False,,False,,False,True,N,False,0,0,0,0,0,0,,False,ROBERT W ERDMANN,False,False,,0,0,0,0,0,0,0,0,0,,DE PERE,US,WI,2638 APPLE CREEK ROAD,54115-9442,05-JAN-00,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,DE PERE,US,WI,2638 APPLE CREEK ROAD,54115-9442,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,False,False,5749,,0,0,0,0,0,0,False,False,False,False,False,False,False
50,22-MAR-02,,,,False,,C,False,False,False,,,1013436,False,1,,,False,(414) 532-4660,False,,False,True,N,False,0,0,0,0,0,0,,False,COUNTRY AIRE FARMS,False,False,,0,0,0,0,0,0,0,0,0,,GREENLEAF,US,WI,7610 ST PATS CHURCH ROAD,54126,05-JAN-00,0.0,,False,,False,False,0,0,0,0,0,0,3,WI,False,False,False,False,N,GREENLEAF,US,WI,7610 ST PATS CHURCH ROAD,54126,0,0,False,,0,0,0,0,0,0,0,0,0,2,0,0,(414) 532-4660,1,0,0,1,0,0,False,False,5750,,0,0,0,0,0,0,False,False,False,False,False,False,False
51,22-MAR-02,,,,False,,C,False,False,False,,,1013442,False,1,,,False,,False,,False,False,N,False,0,0,0,0,0,0,,False,RUSSO ACRES EXCAVATION LLC,False,False,,0,0,0,0,0,0,0,0,0,True,BOZRAH,US,CT,92 SCOTTHILL RD,06334,05-APR-06,0.0,,False,,False,False,0,0,0,0,0,0,1,CT,False,False,False,False,N,BOZRAH,US,CT,92 SCOTTHILL RD,06334,0,0,False,,0,0,0,0,0,0,0,0,0,0,0,0,(860) 887-0704,1,0,0,1,0,0,False,False,5751,,0,0,0,0,0,0,False,False,False,False,False,False,False
52,22-MAR-02,,,,False,,C,False,False,False,,TRIPLE G TRUCKING,1013443,False,1,,TRIPLEG70@YAHOO.COM,False,,False,,False,True,N,False,0,0,0,0,0,0,,False,ENRIQUE GARCIA,False,False,,0,0,0,0,0,0,0,0,0,,BRAWLEY,US,CA,4920 LACK RD,92227,09-MAR-22,82359.0,2021.0,False,,False,False,0,0,0,0,0,0,1,CA,False,False,False,False,N,BRAWLEY,US,CA,4920 LACK RD,92227,82359,2021,False,,0,0,0,0,0,0,0,0,0,0,0,0,(760) 791-2185,0,0,0,1,0,0,False,False,5752,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
53,22-MAR-02,,,,False,,A,False,False,False,,KELEHER FARMS,1013447,False,2,,DANKELEHER73@GMAIL.COM,False,,False,,False,False,N,False,0,0,0,0,0,0,,False,DANIEL AUGUST KELEHER,False,False,True,0,0,0,0,0,0,0,0,0,,CUBA CITY,US,WI,7264 CARR FACTORY RD,53807,01-SEP-22,15000.0,2021.0,False,,False,False,0,0,0,0,0,0,2,WI,False,False,False,False,N,CUBA CITY,US,WI,7264 CARR FACTORY RD,53807,15000,2021,False,,0,0,0,0,0,0,0,0,0,1,0,0,(608) 744-2630,2,0,0,1,0,0,False,False,5753,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
54,22-MAR-02,,,,False,,C,False,False,False,,BRADLEY HOMESTEAD,1013451,False,1,,,False,,False,,False,True,N,False,0,0,0,0,0,0,,False,RICHARD BRADLEY,False,False,,0,0,0,0,0,0,0,0,0,,DENMARK,US,WI,6413 S CTH P,54208,05-JAN-00,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,DENMARK,US,WI,6413 S CTH P,54208,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,False,False,5754,,0,0,0,0,0,0,False,False,False,False,False,False,False
55,22-MAR-02,,,,False,,C,False,False,False,,,1013452,False,1,,,False,,False,,False,True,N,False,0,0,0,0,0,0,,False,ALBERT A TAMKE,False,False,,0,0,0,0,0,0,0,0,0,,ARCADIA,US,WI,S2047 BREMER RIDGE ROAD,54612,30-NOV-99,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,ARCADIA,US,WI,S2047 BREMER RIDGE ROAD,54612,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,False,False,5755,,0,0,0,0,0,0,False,False,False,False,False,False,False
56,22-MAR-02,,,,False,,A,False,False,False,,,1013453,False,35,,TFRANEY@FRANEYTRUCKING.COM,False,(217) 356-6802,False,,True,False,Y,False,55,0,0,1,0,0,,False,TOM FRANEY TRUCKING INC,False,False,,0,0,0,0,0,0,0,0,0,,CHAMPAIGN,US,IL,3702 KEARNS DRIVE,61822,29-MAR-21,2801490.0,2020.0,False,,False,False,0,0,0,0,0,0,41,IL,False,False,False,False,N,CHAMPAIGN,US,IL,3702 KEARNS DRIVE,61822,2801490,2020,False,,0,0,0,0,0,0,0,0,0,0,0,0,(217) 356-6800,62,0,0,39,1,0,False,False,5756,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
57,22-MAR-02,,,,False,,C,False,False,False,,,1013457,False,1,,,False,,False,,False,True,N,False,0,0,0,0,0,0,,False,WHILDEN B HUGHES JR,False,False,,0,0,0,0,0,0,0,0,0,,JANESVILLE,US,WI,1403 BELOIT AVENUE,53545,16-DEC-99,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,JANESVILLE,US,WI,1403 BELOIT AVENUE,53545,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(608) 752-4155,0,0,0,0,0,0,False,False,5757,,0,0,0,0,0,0,False,False,False,False,False,False,False
58,22-MAR-02,,,,False,,C,False,False,False,,,1013458,False,1,,,False,,False,,False,True,N,False,0,0,0,0,0,0,,False,DONALD M BOLLERUD,False,False,,0,0,0,0,0,0,0,0,0,,EVANSVILLE,US,WI,6626 N WEARY ROAD,53536,20-DEC-99,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,EVANSVILLE,US,WI,6626 N WEARY ROAD,53536,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,False,False,5758,,0,0,0,0,0,0,False,False,False,False,False,False,False
59,22-MAR-02,,,,False,,C,False,False,False,,,1013461,False,1,,ADAM_JMUELLER@YAHOO.COM,False,,False,,False,True,N,False,0,0,0,0,0,0,,False,WILLOW BROOK FARMS LLC,False,False,,0,0,0,0,0,0,0,0,0,,MONTFORT,US,WI,625 US HWY 18,53569,13-JAN-22,1000.0,2021.0,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,MONTFORT,US,WI,625 US HWY 18,53569,1000,2021,False,,0,0,0,0,0,0,0,0,0,1,0,0,(608) 553-1825,0,0,0,0,0,0,False,False,5759,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
60,22-MAR-02,,,,False,,C,False,False,False,,,1013465,False,1,,,False,,False,,False,True,N,False,0,0,0,0,0,0,,False,TIMOTHY S FELLER,False,False,,0,0,0,0,0,0,0,0,0,,MONTICELLO,US,WI,N6437 SCHNEEBERGER ROAD,53570,20-DEC-99,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,MONTICELLO,US,WI,N6437 SCHNEEBERGER ROAD,53570,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,False,False,5760,,0,0,0,0,0,0,False,False,False,False,False,False,False
61,22-MAR-02,,,,False,,A,False,False,False,,,1013466,False,6,,,False,(717) 834-9990,False,,True,False,N,False,0,0,0,0,0,0,,False,KEYSTONE CONTRACTING INC,False,False,,0,0,0,0,0,0,0,0,0,,DUNCANNON,US,PA,51 COVE ROAD,17020,11-APR-22,190000.0,2017.0,False,,False,False,0,0,0,0,0,0,8,PA,False,False,False,False,N,DUNCANNON,US,PA,51 COVE ROAD,17020,190000,2017,False,,0,0,0,0,0,0,0,0,0,6,0,0,(717) 834-9900,1,0,0,2,0,0,False,False,5761,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
62,22-MAR-02,,,,False,,C,False,False,False,,,1013467,False,1,,,False,,False,,False,True,N,False,0,0,0,0,0,0,,False,KEVIN W SHAW,False,False,,0,0,0,0,0,0,0,0,0,,AMBOY,US,IN,8966 S 800 E,46911,22-MAR-02,0.0,,False,,False,False,0,0,0,0,0,0,1,IN,False,False,False,False,N,AMBOY,US,IN,8966 S 800 E,46911,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(765) 395-7448,0,0,0,0,0,0,False,False,5762,,0,0,0,0,0,0,False,False,False,False,False,False,False
63,22-MAR-02,,,,False,,C,False,False,False,,,1013473,False,6,,CHERRYCONVENTION@MINDSPRING.COM,False,,False,,True,False,N,False,0,0,0,0,0,0,,False,CHERRY CONVENTION SERVICES INC,False,False,,0,0,0,0,0,0,0,0,0,,DORAVILLE,US,GA,3866 OAKCLIFF INDUSTRIAL COURT,30340,,49458.0,2001.0,False,,False,False,0,0,0,0,0,0,3,GA,False,False,False,False,N,DORAVILLE,US,GA,3866 OAKCLIFF INDUSTRIAL COURT,30340,0,0,False,,0,0,0,0,0,0,0,0,0,3,0,0,(770) 242-5955,0,0,0,0,0,0,False,False,5763,,0,0,0,0,0,0,False,False,False,False,False,False,False
64,22-MAR-02,,,,False,,C,False,False,False,,PRITCHETT BROTHERS FARMS,1013474,False,1,,,False,,False,,False,True,N,False,0,0,0,0,0,0,,False,THOMAS PRITCHETT,False,False,,0,0,0,0,0,0,0,0,0,,BLOOMINGTON,US,WI,P O BOX 335,53804,03-DEC-99,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,BLOOMINGTON,US,WI,P O BOX 335,53804,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,False,False,5764,,0,0,0,0,0,0,False,False,False,False,False,False,False
65,22-MAR-02,,,,False,,B,False,False,False,,,1013475,False,6,,CLEARWATERPLUM@ATT.NET,False,,False,,True,False,N,False,0,0,0,0,0,0,,False,CLEARWATER PLUMBING INC,False,False,,0,0,0,0,0,0,0,0,0,,DALLAS,US,GA,209 COMMERCE DRIVE,30132,10-MAY-21,10000.0,2021.0,False,,False,False,0,0,0,0,0,0,6,GA,False,False,False,False,N,DALLAS,US,GA,209 COMMERCE DRIVE,30132,10000,2021,False,,0,0,0,0,0,0,0,0,0,6,0,0,(770) 443-4860,1,0,0,0,0,0,False,False,5765,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
66,22-MAR-02,,,,False,,C,False,False,False,,JDK TRUCKING,1013476,False,1,,,False,(541) 269-2868,False,,False,False,N,False,0,0,0,0,0,0,,False,WILLIAM GARY ROSE,False,False,True,0,0,0,0,0,0,0,0,0,,COOS BAY,US,OR,95169 TANGENT LANE,974207461,25-FEB-02,0.0,,False,,False,False,0,0,0,0,0,0,1,OR,False,False,False,False,N,COOS BAY,US,OR,95169 TANGENT LANE,974207461,0,0,False,,0,0,0,0,0,0,0,0,0,0,0,0,(541) 269-2868,1,0,0,1,0,0,False,False,5766,,0,0,0,0,0,0,False,False,False,False,False,False,False
67,22-MAR-02,,,,False,,A,False,False,False,,,1013477,False,3,,LYNNM@CATT.COM,False,(706) 965-6882,False,True,False,False,N,False,0,0,0,0,0,0,,False,COCHRAN FURNITURE INC,False,False,,0,0,0,0,0,0,0,0,0,,RINGGOLD,US,GA,7290 NASHVILLE ST,30736,20-JUL-21,1.0,2020.0,False,,False,False,0,0,0,0,0,0,1,GA,False,False,False,False,N,RINGGOLD,US,GA,7290 NASHVILLE ST,30736,1,2020,False,,0,0,0,0,0,0,0,0,0,1,0,0,(706) 935-2228,0,0,0,0,0,0,False,False,5767,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
68,22-MAR-02,,,,False,,A,False,False,False,,,1013478,False,1,,JANERICKMANFARM@YAHOO.COM,False,,False,,False,False,N,False,0,0,0,0,0,0,,False,J C CONAWAY & CO INC,False,False,,0,0,0,0,0,0,0,0,0,True,SAVANNAH,US,TN,4347 CRAVENS RD,38372,29-SEP-21,10000.0,2020.0,False,,False,False,0,0,0,0,0,0,2,TN,False,False,False,False,N,SAVANNAH,US,TN,4347 CRAVENS RD,38372,10000,2020,False,,0,0,0,0,0,0,0,0,0,1,0,0,(731) 607-6743,1,0,0,1,0,0,False,False,5768,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
69,22-MAR-02,,,,False,,C,False,False,False,True,,1013480,False,1,,,False,,False,,False,False,N,False,0,0,0,0,0,0,,False,CONCRETE CONCEPTS INC,False,False,,0,0,0,0,0,0,0,0,0,,SOCIAL CIRCLE,US,GA,241 HINTON RD,30025,,1000.0,2001.0,False,,False,False,0,0,0,0,0,0,1,GA,False,False,False,False,N,SOCIAL CIRCLE,US,GA,241 HINTON RD,30025,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(770) 787-2341,0,0,0,0,0,0,False,False,5769,,0,0,0,0,0,0,False,False,False,False,False,False,False
70,22-MAR-02,,,,False,,C,False,False,False,,,1013481,False,1,,,False,,False,,False,False,N,False,0,0,0,0,0,0,,False,DOCK JUNCTION LUMBER & TIMBER INC,False,False,True,0,0,0,0,0,0,0,0,0,,BRUNSWICK,US,GA,4141 SOUTHERN RD,31520,,40000.0,2001.0,False,,False,False,0,0,0,0,0,0,2,GA,False,False,False,False,N,BRUNSWICK,US,GA,4141 SOUTHERN RD,31520,0,0,False,,0,0,0,0,0,0,0,0,0,0,0,0,(912) 215-3360,6,0,0,2,0,0,False,False,5770,,0,0,0,0,0,0,False,False,False,False,False,False,False
71,22-MAR-02,,,,False,,C,False,False,False,,D L W,1013483,False,1,,,False,,False,,False,False,N,False,0,0,0,0,0,0,,False,DANIEL L WALLACE,False,False,True,0,0,0,0,0,0,0,0,0,,TOWNSEND,US,GA,RT 3 BOX 3087,31331,,0.0,,False,,False,False,0,0,0,0,0,0,1,GA,False,False,False,False,N,TOWNSEND,US,GA,RT 3 BOX 3087,31331,0,0,False,,0,0,0,0,0,0,0,0,0,0,0,0,(912) 832-5639,0,0,0,1,0,0,False,False,5771,,0,0,0,0,0,0,False,False,False,False,False,False,False
72,22-MAR-02,,,,False,,C,False,False,False,,,1013484,False,1,,,False,(478) 364-3166,False,,False,False,N,False,0,0,0,0,0,0,,False,D & D TIMBER PRODUCTS INC,False,False,True,0,0,0,0,0,0,0,0,0,,BARTOW,US,GA,1098 ACADEMY CIRCLE,30413,29-MAR-11,,,False,,False,False,0,0,0,0,0,0,1,GA,False,False,False,False,N,BARTOW,US,GA,1098 ACADEMY CIRCLE,30413,0,0,False,,0,0,0,0,0,0,0,0,0,0,0,0,(478) 364-3166,1,0,0,1,0,0,False,False,5772,,0,0,0,0,0,0,False,False,False,False,False,False,False
73,22-MAR-02,,,,False,,B,True,False,False,,,1013485,False,2,,,False,,False,,False,False,N,False,0,0,0,0,0,0,,False,GREENSCAPES SHRUB & TURF INC,False,False,,0,0,0,0,0,0,0,0,0,,ARNOLDSVILLE,US,GA,PO BOX 240,30619,,0.0,,False,,False,False,0,0,0,0,0,0,2,GA,False,False,False,False,N,ARNOLDSVILLE,US,GA,2475 WIREBRIDGE RD,30619,0,0,False,,0,0,0,0,0,0,0,0,0,2,0,0,(706) 543-8517,0,0,0,0,0,0,False,False,5773,,0,0,0,0,0,0,False,False,False,False,False,False,False
