,ADD_DATE,BEVERAGES,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,DBA_NAME,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FRESH PRODUCE,GENERAL FREIGHT,"GRAIN, FEED, HAY",HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LANDSCAPE EQUIPMENT,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,POTATOES,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,RECYCLABLE MATERIAL ,REFRIGERATED FOOD,SAND,SAND AND GRAVEL,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER,WATER WELL,WOOD CHIPS WOOD,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
34,11-MAR-02,False,,C,False,False,False,,,1010269,False,4,STEPHEN.R.NATZKE@GMAIL,False,,False,True,False,N,False,0,0,0,0,0,0,False,,STEPHEN R NATZKE,False,False,,0,0,0,0,0,0,0,0,0,,MERRILL,US,WI,N565 FAIRVIEW RD,54452,14-SEP-22,6000.0,2021.0,False,,False,False,0,0,0,0,0,0,2,WI,False,False,False,False,N,MERRILL,US,WI,N565 FAIRVIEW RD,54452,,6000,2021,,False,,,0,0,0,0,0,0,0,0,0,2,0,0,(715) 536-4423,2,0,0,0,0,0,False,False,4334,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
35,11-MAR-02,False,True,A,False,False,False,,OCI,1010272,False,4,CHRISSY@OCIIMAGETEAM.COM,False,(316) 312-1737,False,False,False,N,False,0,0,0,0,0,0,False,,OWENS CONSTRUCTION INC,False,False,,0,0,0,0,0,0,0,0,0,,EL DORADO,US,KS,635 METCALF,67042,18-MAR-21,200000.0,2021.0,False,,False,False,0,0,0,0,0,0,5,KS,False,False,False,False,N,EL DORADO,US,KS,635 METCALF,67042,,200000,2021,,False,,,0,0,0,0,0,0,0,0,0,5,0,0,(316) 321-2275,5,0,0,0,0,0,False,False,4335,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
36,11-MAR-02,False,,C,False,False,False,,,1010273,False,1,,False,,False,False,True,N,False,0,0,0,0,0,0,False,,BRUCE A KLUG,False,False,,0,0,0,0,0,0,0,0,0,,MERRILL,US,WI,715 DIVOT STREET,54452,06-NOV-01,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,MERRILL,US,WI,715 DIVOT STREET,54452,,0,0,,False,,,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,False,False,4336,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
37,11-MAR-02,False,,C,False,False,False,,,1010274,False,1,,False,(860) 872-6474,False,False,False,N,False,0,0,0,0,0,0,False,,RON'S SERVICES LLC,False,False,,0,0,0,0,0,0,0,0,0,,TOLLAND,US,CT,230 KATE LANE,06084,28-SEP-20,44630.0,2012.0,False,,False,False,0,0,0,0,0,0,1,CT,False,False,False,False,N,TOLLAND,US,CT,230 KATE LANE,06084,,0,0,,False,True,,0,0,0,0,0,0,0,0,0,1,0,0,(860) 872-6474,0,0,0,0,0,0,False,False,4337,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
38,11-MAR-02,False,,C,False,False,False,,,1010276,False,1,,False,,False,False,True,N,False,0,0,0,0,0,0,False,,DALE A KLEINSCHMIDT,False,False,,0,0,0,0,0,0,0,0,0,,MERRILL,US,WI,W9416 HIGHLAND AVENUE,54452-9740,06-NOV-01,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,MERRILL,US,WI,W9416 HIGHLAND AVENUE,54452-9740,,0,0,,False,,,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,False,False,4338,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
39,11-MAR-02,False,,C,False,False,False,,,1010277,False,1,,False,,True,False,False,N,False,0,0,0,0,0,0,False,,COPPER RIVER DEVELOPMENT CO INC,False,False,,0,0,0,0,0,0,0,0,0,,MERRILL,US,WI,W8596 CRANBERRY TRAIL,54452,05-NOV-01,500.0,2001.0,False,,False,False,0,0,0,0,0,0,3,WI,False,False,False,False,N,MERRILL,US,WI,W8596 CRANBERRY TRAIL,54452,,0,0,,False,,,0,0,0,0,0,0,0,0,0,3,0,0,(715) 536-2488,0,0,0,0,0,0,False,False,4339,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
40,11-MAR-02,False,,C,False,False,False,,,1010278,False,1,,True,,False,False,False,N,False,0,0,0,0,0,0,False,,CORNING VIEW FARMS INC,False,False,,0,0,0,0,0,0,0,0,0,,MERRILL,US,WI,W7439 JOE SNOW ROAD,54452,05-NOV-01,5000.0,2000.0,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,MERRILL,US,WI,W7439 JOE SNOW ROAD,54452,,0,0,,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(715) 536-4324,9,0,0,1,0,0,False,False,4340,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
41,11-MAR-02,False,,A,False,False,False,,,1010279,False,2,,False,,False,True,False,N,False,0,0,0,0,0,0,False,,CROXTON TRUCKING,False,False,,0,0,0,0,0,0,0,0,0,,POWDER SPRINGS,US,GA,4345 HIRAM LITHIA SPRINGS RD,30127,31-DEC-20,44304.0,2019.0,False,,False,False,0,0,0,0,0,0,1,GA,False,False,False,False,N,POWDER SPRINGS,US,GA,4345 HIRAM LITHIA SPRINGS RD,30127,,44304,2019,,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(404) 729-9588,0,0,0,1,0,0,False,False,4341,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
42,11-MAR-02,False,,C,False,False,False,,,1010280,False,1,,False,,False,False,True,N,False,0,0,0,0,0,0,False,,MICHAEL A WOLTER,False,False,,0,0,0,0,0,0,0,0,0,,ANTIGO,US,WI,W11392 HWY Y,54409,13-NOV-01,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,ANTIGO,US,WI,W11392 HWY Y,54409,,0,0,,False,,,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,False,False,4342,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
43,11-MAR-02,False,,C,False,False,False,,,1010282,False,1,,False,,False,False,True,N,False,0,0,0,0,0,0,False,,GREGORY M SCHROEPFER,False,False,,0,0,0,0,0,0,0,0,0,,BRYANT,US,WI,N5225 HWY 52,54418,05-OCT-01,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,BRYANT,US,WI,N5225 HWY 52,54418,,0,0,,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(715) 623-6914,0,0,0,0,0,0,False,False,4343,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
44,11-MAR-02,False,,C,False,False,False,,,1010283,False,5,HAFNERPA@HOTMAIL.COM,False,,False,False,False,N,False,0,0,0,0,0,0,False,,HAFNER SEED FARMS INC,False,False,,0,0,0,0,0,0,0,0,0,,BRYANT,US,WI,W8243 HWY B,54418,08-JUL-20,1000.0,2019.0,False,,False,False,0,0,0,0,0,0,6,WI,False,False,False,False,N,BRYANT,US,WI,W8243 HWY B,54418,True,0,0,,False,,,0,0,0,0,0,0,0,0,0,6,0,0,(715) 623-6829,0,0,0,0,0,0,False,False,4344,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
45,11-MAR-02,False,,C,False,False,False,,,1010285,False,1,,False,(715) 623-5245,False,False,True,N,False,0,0,0,0,0,0,False,,WILD SEED FARMS INC,False,False,,0,0,0,0,0,0,0,0,0,,ANTIGO,US,WI,W9797 CHERRY ROAD,54409,18-OCT-01,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,ANTIGO,US,WI,W9797 CHERRY ROAD,54409,,0,0,,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(715) 623-3366,0,0,0,0,0,0,False,False,4345,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
46,11-MAR-02,False,,C,False,False,False,,,1010287,False,15,,False,(715) 627-4857,True,False,False,N,False,0,0,0,0,0,0,False,,SCHROEDER BROTHERS FARMS INC,False,False,,0,0,0,0,0,0,0,0,0,,ANTIGO,US,WI,N1435 CTY RD D,54409-9143,06-JUL-22,51000.0,2022.0,False,,False,False,0,0,0,0,0,0,48,WI,False,False,False,False,N,ANTIGO,US,WI,N1435 CTY RD D,54409-9143,,51000,2022,,False,,,0,0,0,0,0,0,0,0,0,46,0,0,(715) 623-2689,2,0,0,2,0,0,False,False,4346,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
47,11-MAR-02,False,,C,False,False,False,,,1010290,False,1,,False,,True,False,False,N,False,0,0,0,0,0,0,False,,JOEL PAGEL,False,False,,0,0,0,0,0,0,0,0,0,,ANTIGO,US,WI,W10962 CTH G,54409,26-SEP-01,1000.0,2000.0,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,ANTIGO,US,WI,W10962 CTH G,54409,,0,0,,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(715) 623-6934,1,0,0,1,0,0,False,False,4347,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
48,11-MAR-02,False,,C,False,False,False,,,1010295,False,1,,False,,True,False,False,N,False,0,0,0,0,0,0,False,,TERRENCE L KOEPPEL,False,False,,0,0,0,0,0,0,0,0,0,,ANTIGO,US,WI,W6953 ELMWOOD ROAD,54409,05-OCT-01,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,ANTIGO,US,WI,W6953 ELMWOOD ROAD,54409,,0,0,,False,,,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,False,False,4348,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
49,11-MAR-02,False,,A,False,False,False,,,1010301,False,52,SSPRAGUE@CARROLLTREESERVICE.COM,False,(410) 998-1104,False,False,False,N,False,0,0,0,0,0,0,False,,CARROLL TREE SERVICE INC,False,False,True,0,0,0,0,0,0,0,0,0,,OWINGS MILLS,US,MD,74 GWYNNS MILL COURT,21117,28-OCT-21,180000.0,2018.0,False,,False,False,0,0,0,0,0,0,42,MD,False,False,False,False,N,OWINGS MILLS,US,MD,74 GWYNNS MILL COURT,21117,,180000,2018,,False,,,0,0,0,0,0,0,0,0,0,40,0,0,(410) 998-1100,21,0,0,2,0,0,False,False,4349,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
50,11-MAR-02,False,,C,False,False,False,,,1010302,False,2,RHODAGPCI@GMAIL.COM,False,(715) 623-7127,False,False,True,N,False,0,0,0,0,0,0,False,,GUENTHNER POTATO COMPANY,False,False,,0,0,0,0,0,0,0,0,0,,ANTIGO,US,WI,P O BOX 320,54409-0320,27-MAR-17,10000.0,2016.0,False,,False,False,0,0,0,0,0,0,4,WI,False,False,False,False,N,ANTIGO,US,WI,13120 WESTERN AVENUE,54409,,0,0,,False,,,0,0,0,0,0,0,0,0,0,4,0,0,(715) 623-7877,0,0,0,0,0,0,False,False,4350,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
51,11-MAR-02,False,,C,False,False,False,,MIDWAY TRUCKING,1010304,False,1,MIDWAYTRUCK@TWLAKES.NET,False,(931) 258-3413,False,False,False,N,False,0,0,0,0,0,0,False,,JOSEPH S BURKS,False,False,True,0,0,0,0,0,0,0,0,0,,MOSS,US,TN,1699 MIDWAY RD,38575,10-APR-14,28000.0,2010.0,False,,False,False,0,0,0,0,0,0,2,TN,False,False,False,False,N,MOSS,US,TN,1699 MIDWAY RD,38575,,0,0,,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(931) 258-3413,0,0,0,2,0,0,False,False,4351,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
52,11-MAR-02,False,,C,False,False,False,,,1010305,False,1,,False,,False,False,True,N,False,0,0,0,0,0,0,False,,G AND J FARMS,False,False,,0,0,0,0,0,0,0,0,0,,ANTIGO,US,WI,N4491 HWY BB,54409,09-OCT-01,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,ANTIGO,US,WI,N4491 HWY BB,54409,,0,0,,False,,,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,False,False,4352,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
53,11-MAR-02,False,,A,False,False,False,,,1010310,False,1,CHANOC64@SBCGLOBAL.NET,False,,False,True,False,N,False,0,0,0,0,0,0,False,,FTT TRANSPORTATION INC,False,False,,0,0,0,0,0,0,0,0,0,,EDINBURG,US,TX,2307 PASEO ENCANTADO,78542,11-NOV-21,86772.0,2020.0,False,,False,False,0,0,0,0,0,0,1,TX,False,False,False,False,N,EDINBURG,US,TX,2307 PASEO ENCANTADO,78542,,86772,2020,,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(209) 505-4305,1,0,0,1,0,0,False,False,4353,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
54,11-MAR-02,False,,C,False,False,False,,,1010311,False,1,,False,,False,False,True,N,False,0,0,0,0,0,0,False,,ROBERT DALE FRONEK,False,False,,0,0,0,0,0,0,0,0,0,,ANTIGO,US,WI,N4259 HWY H,54409,08-OCT-01,0.0,,False,,False,False,0,0,0,0,0,0,2,WI,False,False,False,False,N,ANTIGO,US,WI,N4259 HWY H,54409,,0,0,,False,,,0,0,0,0,0,0,0,0,0,2,0,0,(715) 623-2416,0,0,0,0,0,0,False,False,4354,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
55,11-MAR-02,False,,C,False,False,False,,,1010313,False,4,,False,(715) 882-2416,True,False,False,N,False,0,0,0,0,0,0,False,,DIERCKS & SONS INC,False,False,,0,0,0,0,0,0,0,0,0,,ANTIGO,US,WI,P O BOX 4,54409,24-OCT-01,0.0,,False,,False,False,0,0,0,0,0,0,11,WI,False,False,False,False,N,ANTIGO,US,WI,P O BOX 4,54409,,0,0,,False,,,0,0,0,0,0,0,0,0,0,11,0,0,(715) 882-8151,0,0,0,0,0,0,False,False,4355,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
56,11-MAR-02,False,,A,False,False,False,,,1010315,False,4,TJACQUES@WM.COM,False,,False,False,False,N,False,0,0,0,0,0,0,False,,DEFFENBAUGH RECYCLING COMPANY LLC,False,False,,0,0,0,0,0,0,0,0,0,,KANSAS CITY,US,KS,2404  S 88TH STREET,66111,20-MAY-21,79178.0,2020.0,False,,False,False,0,0,0,0,0,0,9,KS,False,False,False,False,N,KANSAS CITY,US,KS,2404  S 88TH STREET,66111,,79178,2020,True,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(913) 745-1584,62,0,0,8,0,0,False,False,4356,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
57,11-MAR-02,False,,C,False,False,False,,,1010316,False,8,ANDY.COLOMAFARMS@GMAIL.COM,False,(715) 228-4455,False,False,False,N,False,0,0,0,0,0,0,False,,COLOMA FARMS INC,False,False,,0,0,0,0,0,0,0,0,0,True,COLOMA,US,WI,P O BOX 137,54930,21-JUN-22,,,False,,False,False,0,0,0,0,0,0,15,WI,False,False,False,False,N,COLOMA,US,WI,W14453 STATE ROAD 21,54930,,0,0,,False,,,0,0,0,0,0,0,0,0,0,12,0,0,(715) 228-3031,3,0,0,3,0,0,False,False,4357,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
58,11-MAR-02,False,,C,False,False,False,,LIMA'S AUTO BODY,1010321,False,2,,False,(401) 822-2780,False,False,False,N,False,0,0,0,0,0,0,False,,ABEL LIMA,False,False,,0,0,0,0,0,0,0,0,0,,WEST WARWICK,US,RI,1657 MAIN STREET,02893,28-DEC-05,0.0,,False,,False,True,0,0,0,0,0,0,1,RI,False,False,False,False,N,WEST WARWICK,US,RI,1657 MAIN STREET,02893,,0,0,,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(401) 821-8385,0,0,0,0,0,0,False,False,4358,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
59,11-MAR-02,False,,C,False,False,False,,,1010323,False,1,,False,,True,False,False,N,False,0,0,0,0,0,0,False,,BULA POTATO FARMS INC,False,False,,0,0,0,0,0,0,0,0,0,,ANTIGO,US,WI,W11957 HIGHLAND ROAD,54409,04-OCT-01,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,ANTIGO,US,WI,W11957 HIGHLAND ROAD,54409,,0,0,,False,,,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,False,False,4359,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
60,11-MAR-02,False,,A,False,False,False,,,1010326,False,5,,False,,False,True,False,N,False,0,0,0,0,0,0,False,,DON GOHLINGHORST,False,False,,0,0,0,0,0,0,0,0,0,,RED OAK,US,IA,1761 M AVE,51566,17-APR-20,4000.0,2019.0,False,,False,False,0,0,0,0,0,0,2,IA,False,False,False,False,N,RED OAK,US,IA,1761 M AVE,51566,,0,0,,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(712) 623-9041,2,0,0,1,0,0,False,False,4360,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
61,11-MAR-02,False,,C,False,False,False,,,1010329,False,2,,False,,False,False,True,N,False,0,0,0,0,0,0,False,,JAY D ARROWOOD,False,False,,0,0,0,0,0,0,0,0,0,,ANTIGO,US,WI,W9330 FLIGHT ROAD,54409,29-SEP-01,2000.0,2000.0,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,ANTIGO,US,WI,W9330 FLIGHT ROAD,54409,,0,0,,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(715) 623-5338,0,0,0,0,0,0,False,False,4361,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
62,11-MAR-02,False,,A,False,False,False,,,1010335,False,1,STMINGILS@GMAIL.COM,False,(603) 826-0288,False,True,False,N,False,0,0,0,0,0,0,False,,S G M TRUCKING & EXCAVATING,False,False,,0,0,0,0,0,0,0,0,0,,ALSTEAD,US,NH,6 DARBY BROOK LN,03602,06-APR-21,50000.0,2020.0,False,,False,False,0,0,0,0,0,0,1,NH,False,False,False,False,N,ALSTEAD,US,NH,6 DARBY BROOK LN,03602,,50000,2020,,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(603) 835-6304,0,0,0,1,0,0,False,False,4362,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
63,11-MAR-02,False,,C,False,False,False,,,1010336,False,1,,False,,False,False,True,N,False,0,0,0,0,0,0,False,,DENNIS J ZELLNER,False,False,,0,0,0,0,0,0,0,0,0,,LUXEMBURG,US,WI,E281 CHURCH ROAD,54217,20-NOV-01,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,LUXEMBURG,US,WI,E281 CHURCH ROAD,54217,,0,0,,False,,,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,False,False,4363,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
64,11-MAR-02,False,,C,False,False,False,,,1010337,False,1,DYNASTYLAND53@AOL.COM,False,(908) 806-2413,False,True,False,N,False,0,0,0,0,0,0,False,,DYNASTY LANDSCAPING INC,False,False,,0,0,0,0,0,0,0,0,0,,FLEMINGTON,US,NJ,7 RYERSON ROAD,08822,07-JUN-21,40000.0,2021.0,False,,False,False,0,0,0,0,0,0,1,NJ,False,False,False,False,N,FLEMINGTON,US,NJ,7 RYERSON ROAD,08822,,40000,2021,,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(908) 806-4045,0,0,0,0,0,0,False,False,4364,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
65,11-MAR-02,False,,C,False,False,False,,SEIDL FARMS,1010340,False,1,,False,,False,False,True,N,False,0,0,0,0,0,0,False,,ALOIS J SEIDL JR,False,False,,0,0,0,0,0,0,0,0,0,,LUXEMBURG,US,WI,N5429 VALLEY ROAD,54217,20-NOV-01,0.0,,False,,False,False,0,0,0,0,0,0,2,WI,False,False,False,False,N,LUXEMBURG,US,WI,N5429 VALLEY ROAD,54217,,0,0,,False,,,0,0,0,0,0,0,0,0,0,2,0,0,,0,0,0,0,0,0,False,False,4365,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
66,11-MAR-02,False,,A,False,False,False,True,C L T TRUCKING,1010343,False,1,,False,,False,False,False,N,False,0,0,0,0,0,0,False,,CHRISTIAN TONGUE,False,False,,0,0,0,0,0,0,0,0,0,,SPRINGDALE,US,MD,3504 EDWARDS STREET,20774-2623,08-FEB-22,75841.0,2021.0,False,,False,False,0,0,0,0,0,0,2,MD,False,False,False,False,N,SPRINGDALE,US,MD,3504 EDWARDS STREET,20774-2623,,75841,2021,,False,,,0,0,0,0,0,0,0,0,0,2,0,0,(301) 386-4961,0,0,0,0,0,0,False,False,4366,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
67,11-MAR-02,False,,C,False,False,False,,AAA POOL WATER,1010348,False,1,BANDJHOWE@YAHOO.COM,False,,False,False,False,N,False,0,0,0,0,0,0,False,,HAROLD N HOWE,False,False,,0,0,0,0,0,0,0,0,0,,AVON,US,IN,708 S CR 400 E,46123,15-OCT-14,10000.0,2012.0,False,,False,False,0,0,0,0,0,0,1,IN,False,False,False,False,N,AVON,US,IN,708 S CR 400 E,46123,,0,0,,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(317) 695-6242,0,0,0,0,0,0,False,False,4367,,0,0,0,0,0,0,True,False,,False,False,False,False,False,False
68,11-MAR-02,False,,C,False,False,False,,,1010351,False,1,,False,,False,False,True,N,False,0,0,0,0,0,0,False,,ERVIN J GILSON,False,False,,0,0,0,0,0,0,0,0,0,,LUXEMBURG,US,WI,4769 COUNTY LINE ROAD,54217-9109,24-OCT-01,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,LUXEMBURG,US,WI,4769 COUNTY LINE ROAD,54217-9109,,0,0,,False,,,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,False,False,4368,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
69,11-MAR-02,False,,C,False,False,False,,,1010353,False,10,ATOUSA@MAPLELEAFASSOCIATES.COM,False,(845) 526-2025,False,False,False,N,False,0,0,0,0,0,0,False,,MAPLE LEAF ASSOCIATES INC,False,False,,0,0,0,0,0,0,0,0,0,True,PUTNAM VALLEY,US,NY,4 MORRISSEY DR,10579,05-MAY-21,10000.0,2018.0,False,,False,False,0,0,0,0,0,0,10,NY,False,False,False,False,N,PUTNAM VALLEY,US,NY,4 MORRISSEY DR,10579,,0,0,,False,,,0,0,0,0,0,0,0,0,0,10,0,0,(845) 526-2024,10,0,0,0,0,0,False,False,4369,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
70,11-MAR-02,False,,A,False,False,False,,,1010357,False,2,DENNISHEIMFARMS@OUTLOOK.COM,False,,False,False,False,N,False,0,0,0,0,0,0,False,,DENNIS HEIM,False,False,,0,0,0,0,0,0,0,0,0,True,PLATTSMOUTH,US,NE,6508 RANCH RD,68048-7598,11-JUN-21,2500.0,2020.0,False,,False,False,0,0,0,0,0,0,3,NE,False,False,False,False,N,PLATTSMOUTH,US,NE,6508 RANCH RD,68048-7598,,2500,2020,,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(402) 297-7648,2,0,0,2,0,0,False,False,4370,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
71,11-MAR-02,False,,C,False,False,False,,HARVEST ACRES FARM,1010359,False,1,,False,,False,False,True,N,False,0,0,0,0,0,0,False,,SHAWN PRODELL,False,False,,0,0,0,0,0,0,0,0,0,,ALGOMA,US,WI,E4366 HWY 54,54201,28-NOV-01,7500.0,2001.0,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,ALGOMA,US,WI,E4366 HWY 54,54201,,0,0,,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(920) 837-7655,1,0,0,1,0,0,False,False,4371,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
72,01-JUN-74,False,,A,False,False,False,,,101036,False,16,MTNLTRANS@GMAIL.COM,False,(435) 654-0211,False,True,False,Y,False,0,0,0,0,0,0,False,,MOUNTAINLAND TRANSPORTATION LLC,False,False,,0,0,0,0,0,0,0,0,0,,HEBER CITY,US,UT,777 E 600 S,84032,02-AUG-22,1469876.0,2021.0,False,,False,False,0,0,0,0,0,0,16,UT,False,False,False,False,N,HEBER CITY,US,UT,777 E 600 S,84032,,1469876,2021,,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(435) 671-8643,16,0,0,16,0,0,False,False,4372,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
73,11-MAR-02,False,,A,False,False,False,,,1010360,False,8,SAENZTRANSPORT@HOTMAIL.COM,False,(806) 746-6048,False,True,False,N,False,0,0,0,0,0,0,False,,SAENZ TRANSPORT LLC,False,False,,0,0,0,0,0,0,0,0,0,,NEW DEAL,US,TX,PO BOX 81,79350,10-OCT-22,619746.0,2022.0,False,,False,False,0,0,0,0,0,0,11,TX,False,False,False,False,N,NEW DEAL,US,TX,307 N BROADWAY,79350,,619746,2022,,False,,,0,0,0,0,0,0,0,0,0,3,0,0,(806) 746-5019,37,0,0,8,0,0,False,False,4373,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
