,ADD_DATE,ANIMAL HIDES,BEVERAGES,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONCRETE,CONSTRUCTION,DBA_NAME,"DIRT, ROCK","DIRT, TRASH",DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FIREWOOD,FRESH PRODUCE,"GARBAGE, REFUSE, TRASH",GENERAL FREIGHT,"GRAIN, FEED, HAY",GREEN GRASS,HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,POTABLE WATER   FIRE ENGINE,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,RETAIL FURNITURE,ROAD BLDG MATERIALS,SCRAP METAL,SEWAGE,SOD AND POTTING SOIL ,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,TRAILERS,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UNSPECIFIED,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
25,05-MAR-02,,False,,C,False,False,False,,,,,,1008590,False,1.0,COWBOY16@NETDOOR.COM,False,,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,WATSON CONSTRUCTION CO INC,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DURANT,US,MS,P O BOX 557,39063,29-OCT-03,70000.0,2001.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MS,False,False,False,False,N,SALLIS,US,MS,COUNTY RD 4101 SOUTH OF HWY 12,39160,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(662) 289-9405,,1.0,0.0,0.0,1.0,0.0,0.0,False,,False,3625,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
26,05-MAR-02,,False,True,C,False,False,False,,,,,,1008592,False,1.0,,False,,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,JPM TRUCKING,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,WELLINGTON,US,FL,1028 LARCH WAY,33414,17-FEB-20,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,FL,False,False,False,False,N,WELLINGTON,US,FL,1028 LARCH WAY,33414,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(561) 329-5491,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3626,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
27,05-MAR-02,,False,True,C,False,False,False,,,,,,1008599,False,9.0,,False,(850) 421-3318,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,GULF COAST LUMBER & SUPPLY INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,WOODVILLE,US,FL,POST OFICE BOX 597,32327,28-FEB-02,0.0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,9.0,FL,False,False,False,False,N,WOODVILLE,US,FL,9141 WOODVILLE HIGHWAY,32327,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,(850) 421-1231,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3627,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
28,01-JUN-74,,False,,A,False,False,False,,,,,,10086,False,55.0,ARMSTROA@MODERNGROUP.COM,False,(215) 943-4656,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,MODERN HANDLING EQUIPMENT COMPANY INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,BRISTOL,US,PA,2501 DURHAM RD,19007,10-JUN-22,120000.0,2020.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,42.0,PA,False,False,False,False,N,BRISTOL,US,PA,2501 DURHAM RD,19007,,120000,2020,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,(215) 943-9100,,5.0,0.0,0.0,0.0,0.0,0.0,False,,False,3628,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
29,05-MAR-02,,False,,A,False,False,False,,,,,,1008604,False,2.0,STEVEN.CANNING99@GMAIL.COM,False,,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,S CANNING ELECTRIC INC,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ORANGE,US,MA,100 NINA PIERCE CIR,01364,21-AUG-22,101.0,2018.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,3.0,MA,False,False,False,False,N,ORANGE,US,MA,100 NINA PIERCE CIR,01364,,101,2018,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,(508) 667-1569,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3629,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
30,05-MAR-02,,False,,C,False,False,False,,,,,,1008606,False,,,False,(941) 334-7455,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,PELLICCIONE BUILDERS SUPPLY,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,FT MYERS,US,FL,3560 PALMETO AVE,33916,27-FEB-02,0.0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,3.0,FL,False,False,False,False,N,FT MYERS,US,FL,3560 PALMETO AVE,33916,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,(941) 334-3014,,1.0,0.0,0.0,1.0,0.0,0.0,False,,False,3630,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
31,05-MAR-02,,False,,C,False,False,False,,,CAPTAIN RON'S LIMOUSINE SERVICE,,,1008610,False,6.0,,False,,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,CAPTAIN RON'S INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ST CLOUD,US,MN,1100 4TH AVE SOUTH,56301,05-MAR-02,0.0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,MN,False,False,False,True,N,ST CLOUD,US,MN,1100 4TH AVE SOUTH,56301,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(320) 654-8998,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3631,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
32,05-MAR-02,,False,,C,False,False,False,,,,,,1008613,False,2.0,STANTONS@MIDRIVERS.COM,False,(406) 557-2647,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,6 M RANCH INC,False,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,BRUSETT,US,MT,45 N FOUR CORNERS RD,59318-9620,17-FEB-21,2000.0,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,4.0,MT,False,False,False,False,N,BRUSETT,US,MT,45 N FOUR CORNERS RD,59318-9620,,2000,2021,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,(406) 557-2749,,2.0,0.0,0.0,2.0,0.0,0.0,False,,False,3632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
33,05-MAR-02,,False,,C,False,False,False,,,P&L ENTERPRISES,,True,1008616,False,1.0,INCH@QUIK.COM,False,,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,PAULA YARDLEY,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,RANGELY,US,CO,PO BX 456,81648,25-FEB-02,0.0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CO,False,False,False,False,N,RANGELY,US,CO,214 S GRAND,81648,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(970) 675-5428,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3633,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
34,05-MAR-02,,False,,A,False,False,False,,,,,,1008617,False,9.0,HTRUX@YAHOO.COM,False,,,False,,True,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,HUNTS TRUCKING LLC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,HAYTI,US,MO,1272 STATE HIGHWAY J/PO BOX 505,63851,15-SEP-22,515554.0,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,10.0,MO,False,False,False,False,N,HAYTI,US,MO,1272 STATE HIGHWAY J,63851,,730635,2022,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(573) 333-4585,,6.0,3.0,0.0,3.0,7.0,0.0,False,,False,3634,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
35,05-MAR-02,,False,,A,False,False,False,,,T & M ENTERPRISES,,,1008618,False,1.0,MISTY.L.FLUIT@HOTMAIL.COM,False,,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,TEUNIS HENRY FLUIT JR & MISTY L FLUIT,False,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,LARCHWOOD,US,IA,1171 BUCHANAN AVE,51241,10-AUG-21,140000.0,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,IA,False,False,False,False,N,LARCHWOOD,US,IA,1171 BUCHANAN AVE,51241,,140000,2021,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(605) 553-1850,,0.0,1.0,0.0,1.0,0.0,0.0,False,,False,3635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
36,05-MAR-02,,False,True,B,False,False,False,,,,,,1008619,False,23.0,TROY@VALLENCOURT.COM,False,,,False,,False,False,,Y,False,0.0,0.0,0.0,3.0,0.0,0.0,False,VALLENCOURT CONSTRUCTION COMPANY INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,GREEN COVE SPRINGS,US,FL,449 CENTER ST,32043,27-JUL-22,192000.0,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,20.0,FL,False,False,False,False,N,GREEN COVE SPRINGS,US,FL,449 CENTER ST,32043,,192000,2021,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,(904) 291-9330,,19.0,0.0,0.0,5.0,0.0,0.0,False,,False,3636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
37,05-MAR-02,,False,,C,False,False,True,,,,,,1008622,False,1.0,,False,(573) 985-3658,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,MICHAEL R STUART,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NEW LONDON,US,MO,19475 OTTER ROAD,63459,,0.0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MO,False,False,False,False,N,NEW LONDON,US,MO,19475 OTTER ROAD,63459,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(573) 985-3148,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3637,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
38,05-MAR-02,,False,,C,False,False,False,,,TOBY MERRITT TRUCKING,,,1008623,False,1.0,,False,,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,TOBY MERRITT,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,BROKEN ARROW,US,OK,19605 E 131ST PL,74014,14-FEB-03,50000.0,2002.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,OK,False,False,False,False,N,BROKEN ARROW,US,OK,19605 E 131ST PL,74014,,0,0,False,,True,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,(918) 902-2337,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3638,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
39,05-MAR-02,,False,,C,False,False,False,,,ARROWHEAD SEPTIC,,,1008624,False,3.0,,False,(719) 576-0577,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,MTK CORPORATION,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,COLORADO SPRINGS,US,CO,2275 TWILIGHT CANYON TRAIL,80926,04-DEC-18,15000.0,2018.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,4.0,CO,False,False,False,False,N,COLORADO SPRINGS,US,CO,2275 TWILIGHT CANYON TRAIL,80926,,0,0,False,,,,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,(719) 576-7707,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3639,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
40,05-MAR-02,,False,,C,False,False,False,,,,,,1008627,False,3.0,,False,(303) 791-8471,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,COMPLETE COLLISION & SERVICE INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,LITTLETON,US,CO,8089 W BRANDON DR,80125,28-FEB-02,20000.0,2001.0,False,,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CO,False,False,False,False,N,LITTLETON,US,CO,8089 W BRANDON DR,80125,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(303) 791-8469,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3640,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
41,01-JUN-74,,False,,B,False,False,False,,,,,,100863,False,6.0,,False,,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,THE F D STELLA PRODUCTS CO,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DETROIT,US,MI,7000 FENKELL AVE,48238,,0.0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,6.0,MI,False,False,False,False,N,DETROIT,US,MI,7000 FENKELL AVE,48238,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,(313) 341-6400,,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,3641,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
42,05-MAR-02,,False,,C,False,False,False,,,,,,1008630,False,2.0,,False,(970) 522-7552,,False,,False,True,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,DON LEBSACK,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STERLING,US,CO,15410 CR 370,80751-9221,01-MAR-02,20000.0,2001.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CO,False,False,False,False,N,STERLING,US,CO,15410 CR 370,80751-9221,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(970) 522-4125,,1.0,0.0,0.0,1.0,0.0,0.0,False,,False,3642,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
43,05-MAR-02,,False,,C,False,False,False,,True,STEPHENS TRUCKING,,,1008632,False,1.0,,False,,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,JAMES LEO STEPHENS,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,WISTER,US,OK,RT 1 BOX 960,74966,,0.0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,OK,False,False,False,False,N,WISTER,US,OK,RT 1 BOX 960,74966,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(918) 753-2211,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3643,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
44,05-MAR-02,,False,,C,False,False,False,,,,,,1008634,False,1.0,,False,,,False,,False,False,True,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,PAUL W WILSON,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,GRAND JUNCTION,US,CO,595 VILLAGE WAY,81503-1257,27-FEB-02,1000.0,2001.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CO,False,False,False,False,N,GRAND JUNCTION,US,CO,595 VILLAGE WAY,81503-1257,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(970) 255-1418,,1.0,0.0,0.0,0.0,0.0,0.0,False,,False,3644,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
45,05-MAR-02,,False,,C,False,False,False,,,WESTERN SCRAP PROCESSING CO INC,,,1008639,False,3.0,CUSTSERV@WESTERNSCRAP.COM,False,(719) 390-3852,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,NEIL W OLESKY,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,COLORADO SPRINGS,US,CO,3315 DRENNAN INDUSTRIAL LOOP S,80910,01-MAR-02,100000.0,2001.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,8.0,CO,False,False,False,False,N,COLORADO SPRINGS,US,CO,3315 DRENNAN INDUSTRIAL LOOP S,80910,,0,0,False,,,True,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,(719) 390-7986,,17.0,0.0,0.0,3.0,1.0,0.0,False,,False,3645,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
46,05-MAR-02,,False,True,C,False,False,False,,,,,,1008643,False,1.0,,False,(719) 633-8604,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,NU-WALL INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,COLORADO SPRINGS,US,CO,3104 CENTURY ST,80907,01-MAR-02,15000.0,2001.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CO,False,False,False,False,N,COLORADO SPRINGS,US,CO,3104 CENTURY ST,80907,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(719) 633-8725,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3646,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
47,05-MAR-02,,False,,C,False,False,False,,,RUTT TRUCKING,,,1008645,False,1.0,DDRUT@AOL.COM,False,,,False,,False,True,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,DARRIN RUTT,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,JOHNSTOWN,US,CO,9011 CR 48 1/2,80534,27-FEB-02,20000.0,2001.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2.0,CO,False,False,False,False,N,JOHNSTOWN,US,CO,9011 CR 48 1/2,80534,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(970) 587-2602,,1.0,0.0,0.0,1.0,0.0,0.0,False,,False,3647,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
48,05-MAR-02,,False,,A,False,False,False,,,LINCOLN STORAGE AND MOVING,,,1008646,False,20.0,LMAY@LINCOLNALLIED.COM,False,(937) 223-1468,,False,,True,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,LINCOLN STORAGE INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DAYTON,US,OH,315 E FIRST ST,45402,22-FEB-22,12000.0,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,13.0,OH,False,False,False,False,Y,DAYTON,US,OH,315 E FIRST ST,45402,,12000,2021,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,(800) 543-0733,,8.0,0.0,0.0,1.0,0.0,0.0,False,,False,3648,1.0,0.0,0.0,0.0,4.0,0.0,0.0,False,False,False,False,False,False,False
49,05-MAR-02,,False,,C,False,False,False,,,PEEK FARMS,,,1008648,False,1.0,,False,,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,BRAD PEEK,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,FREDONIA,US,KY,770 MARCH OLIVER RD,42411,11-AUG-22,10000.0,2020.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,5.0,KY,False,False,False,False,N,FREDONIA,US,KY,770 MARCH OLIVER RD,42411,,10000,2020,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,(270) 704-3798,,2.0,0.0,0.0,1.0,0.0,0.0,False,,False,3649,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
50,05-MAR-02,,False,,A,False,False,False,,,,,,1008650,False,7.0,TRUCKING@GBAAINC.COM,False,(806) 300-8498,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,G B AERIAL APPLICATIONS INC,True,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,SLATON,US,TX,PO BOX 39,79364,11-JAN-22,29000.0,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,5.0,TX,False,False,False,False,N,PLAINS,US,TX,YOAKUM COUNTY AIRPORT,79355,,29000,2021,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,(806) 828-6701,,5.0,0.0,0.0,0.0,0.0,0.0,False,,False,3650,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
51,05-MAR-02,,False,,A,False,False,False,,,,,,1008655,False,8.0,,False,,,False,,True,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,OROZCO & SON TRANSPORTATION INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,FOUNTAIN VALLEY,US,CA,11858 MAYFLOWER CIRCLE,92707,19-APR-22,847354.0,2022.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,10.0,CA,False,False,False,False,N,FOUNTAIN VALLEY,US,CA,11858 MAYFLOWER CIRCLE,92707,,847354,2022,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(714) 920-0636,,13.0,0.0,0.0,10.0,0.0,0.0,False,,False,3651,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
52,05-MAR-02,,False,True,C,False,False,False,,,DO-RITE SAND & GRAVEL,,,1008658,False,2.0,,False,(303) 922-9611,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,JOSE F TRUJILLO,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DENVER,US,CO,3936 W 3RD AVE,80219,01-MAR-02,10000.0,2001.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2.0,CO,False,False,False,False,N,DENVER,US,CO,3936 W 3RD AVE,80219,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,(720) 884-1010,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3652,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
53,01-JUN-74,,False,,C,False,False,False,,,,,,100866,False,15.0,,False,,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,STUBBS H B,False,False,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,WARREN,US,MI,2707 MOUND RD,48092,14-JUL-04,0.0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MI,False,False,False,False,N,WARREN,US,MI,2707 MOUND RD,48092,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(313) 574-9700,,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,3653,,3.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
