,ADD_DATE,AGGREGATES,ASPHALT,BEVERAGES,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,COMPANY PICKUP TRUCKS,CONCESSION FOOD,CONSTRUCTION,CONSTRUCTION MATERIALS,DBA_NAME,DIRT ,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FLOWERS,FRESH PRODUCE,FUEL OIL,FURNITURE,"GARBAGE, REFUSE, TRASH",GENERAL FREIGHT,"GRAIN, FEED, HAY",HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,NUCLEAR MEDICINE,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,ROCK,SAND PRODUCTS,SAND STONE DIRT,SERVICE TOOLS,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,TIRES,TOOLS,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
32,14-MAR-02,,,False,True,A,False,False,False,,,,,BORO CONSTRUCTION,,1011659,False,1.0,TBAKER@BOROCONSTRUCTION.COM,False,(610) 272-4178,,False,,,,False,False,N,False,0,0,0,0,0,0,False,BORO DEVELOPERS INC,False,False,,0,0,0,0,0,0,0,0,0,,KING OF PRUSSIA,US,PA,400 FEHELEY DRIVE,19406,27-OCT-22,98265,2022.0,False,,False,False,0,0,0,0,0,0,1,,PA,False,False,False,False,N,KING OF PRUSSIA,US,PA,400 FEHELEY DRIVE,19406,98265,2022,False,,,,,0,0,0,0,0,0,0,0,0,0,1,0,(610) 272-7400,,,0,0,0,0,0,0,False,False,4932,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
33,14-MAR-02,,,False,,C,False,False,False,,,,,,,1011662,False,6.0,GABE@THEBROWNCONSTRUCTION.COM,False,(850) 473-9063,,False,,,,False,False,N,False,0,0,0,0,0,0,False,BROWN CONSTRUCTION OF NORTHWEST FLORIDA INC,False,False,,0,0,0,0,0,0,0,0,0,True,PENSACOLA,US,FL,10200 COVE AVE,32534,16-JUL-21,10000,2018.0,False,,False,False,0,0,0,0,0,0,1,,FL,False,False,False,False,N,PENSACOLA,US,FL,10200 COVE AVE,32534,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(850) 473-9039,,,0,0,0,0,0,0,False,False,4933,,0,0,0,0,0,0,False,False,False,False,False,False,False
34,14-MAR-02,,,False,,A,False,False,False,,,,,,,1011669,False,4.0,ALLREDBH@GMAIL.COM,False,,,False,,,,False,False,N,False,0,0,0,0,0,0,False,ALLRED SERVICES INCORPORATED,False,False,True,0,0,0,0,0,0,0,0,0,,VELMA,US,OK,PO BOX 365,73491,17-OCT-22,10000,2021.0,False,,False,False,0,0,0,0,0,0,4,,OK,False,False,False,False,N,DUNCAN,US,OK,295314 E 1730 ROAD,73533,10000,2021,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(580) 656-4208,,,13,0,0,3,0,0,False,False,4934,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
35,14-MAR-02,,,False,,A,False,False,False,,,,,,,1011673,False,2.0,NILSARIOS@LIVE.COM,False,(956) 843-5185,,False,,,,True,False,N,False,0,0,0,0,0,0,False,ELADIO EDIT MORENO BENITEZ,False,False,,0,0,0,0,0,0,0,0,0,,HIDALGO,US,TX,PO BOX 1465,78557,20-MAY-21,225000,2020.0,False,,False,False,0,0,0,0,0,0,3,,TX,False,False,False,False,N,MEXICO,MX,MX,DOCTOR VERTIZ #725,06800,225000,2020,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(897) 972-2995,,,5,0,0,3,0,0,False,False,4935,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
36,14-MAR-02,,,False,,A,False,False,False,,,,,RICHARD BANVILLE TRUCKING,,1011674,False,1.0,RBANVILLETRUCKING@YAHOO.COM,False,(207) 494-7076,,False,,,,True,False,N,False,0,0,0,0,0,0,False,RICHARD A BANVILLE,False,False,,0,0,0,0,0,0,0,0,0,,ARUNDEL,US,ME,617 LIMERICK RD,04046,12-AUG-21,53982,2020.0,False,,False,False,0,0,0,0,0,0,1,,ME,False,False,False,False,N,ARUNDEL,US,ME,617 LIMERICK RD,04046,53982,2020,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(207) 205-0424,,,1,0,0,1,0,0,False,False,4936,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
37,14-MAR-02,,,False,,C,False,False,False,,,,,,,1011675,False,37.0,NICK@SRSFL.COM,False,(239) 390-9539,,False,,,True,False,False,N,False,0,0,0,0,0,0,False,SUNSHINE RECYCLING SERVICES OF SOUTHWEST FLORIDA LLC,False,False,,0,0,0,0,0,0,0,0,0,,FORT MYERS,US,FL,5235 RAMSEY WAY UNIT 18,33916,01-MAY-19,800000,2018.0,False,,False,False,0,0,0,0,0,0,40,,FL,False,False,False,False,N,FORT MYERS,US,FL,3240 CARGO STREET,33916,0,0,False,,,,,0,0,0,0,0,0,0,0,0,40,0,0,(239) 390-9529,,,0,0,0,0,0,0,False,False,4937,,0,0,0,0,0,0,False,False,False,False,False,False,False
38,14-MAR-02,,,False,,C,False,False,False,,,True,,,,1011678,False,1.0,,False,,,False,,,,False,False,N,False,0,0,0,0,0,0,False,DORARDO TORNA-ROJAS,False,False,,0,0,0,0,0,0,0,0,0,,JACKSONVILLE,US,FL,8356 MANNAVITA STREET,32211,05-MAR-02,0,,False,,False,False,0,0,0,0,0,0,1,,FL,False,False,False,False,N,JACKSONVILLE,US,FL,8356 MANNAVITA STREET,32211,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,False,False,4938,,0,0,0,0,0,0,False,False,False,False,False,False,False
39,14-MAR-02,,,False,,C,False,False,False,,,,,ROMERO HARVESTING INC,,1011681,False,2.0,,False,(863) 763-7713,,True,,,,False,False,N,False,0,0,0,0,0,0,False,GUADALUPE ROMERO,False,False,,0,0,0,0,0,0,0,0,0,,OKEECHOBEE,US,FL,8532 SE 59TH ST,34974,01-MAR-02,0,,False,,False,False,0,0,0,0,0,0,2,,FL,False,False,False,False,N,OKEECHOBEE,US,FL,8532 SE 59TH ST,34974,0,0,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(863) 357-0786,,,0,0,0,2,0,0,False,False,4939,,0,0,0,0,0,0,False,False,False,False,False,False,False
40,14-MAR-02,,,False,,C,False,False,False,,,True,,,,1011684,False,2.0,,False,(239) 947-8286,,False,,,,False,False,N,False,0,0,0,0,0,0,False,ACTION CONCRETE UNLIMITED LLC,False,False,,0,0,0,0,0,0,0,0,0,,NAPLES,US,FL,PO BOX 112948,34108,10-MAR-02,60000,2001.0,False,,False,False,0,0,0,0,0,0,2,,FL,False,False,False,False,N,BONITA SPRINGS,US,FL,28741 SOUTH DIESEL DRIVE UNIT 2,34135,0,0,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(239) 947-6737,,,0,0,0,2,0,0,False,False,4940,,0,0,0,0,0,0,False,False,False,False,False,False,False
41,14-MAR-02,,,False,,C,False,False,False,,,,,MTM EXPRESS INC,,1011685,False,2.0,CASSADAY77@COMCAST.NET,False,(856) 881-5377,,False,,,,True,False,N,False,2,0,0,0,0,0,False,G MERRILL CASSADAY,False,False,,0,0,0,0,0,0,0,0,0,,MONROEVILLE,US,NJ,1010 WHIG LANE RD,08343,05-AUG-15,1,2014.0,False,,False,False,0,0,0,0,0,0,3,,NJ,False,False,False,False,N,MONROEVILLE,US,NJ,1010 WHIG LANE RD,08343,0,0,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(856) 881-7741,,,0,0,0,1,2,0,False,False,4941,,0,0,0,0,0,0,False,False,False,False,False,False,False
42,14-MAR-02,,,False,,A,False,False,False,,,,,,,1011687,False,1.0,MARCUSSADLER7@GMAIL.COM,False,(610) 689-0493,,False,,,,False,False,N,False,0,0,0,0,0,0,False,MARCUS E SADLER,False,False,,0,0,0,0,0,0,0,0,0,True,FAYETTEVILLE,US,NY,5200 HIGHBRIDGE ST,13066,21-DEC-21,1,2021.0,False,,False,False,0,0,0,0,0,0,1,,NY,False,False,False,False,N,FAYETTEVILLE,US,NY,5200 HIGHBRIDGE ST,13066,1,2021,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(610) 568-2213,,,1,0,0,1,0,0,False,False,4942,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
43,14-MAR-02,,,False,,A,False,False,False,,,,,,,1011688,False,4.0,JSB0323@WINDSTREAM.NET,False,(704) 209-0553,,False,,,,True,False,N,False,0,0,0,0,0,0,False,LJD INC,False,False,,0,0,0,0,0,0,0,0,0,,ROCKWELL,US,NC,280 BLACKBEARD LANE,28138,27-JUL-22,125000,2022.0,False,,False,False,0,0,0,0,0,0,5,,NC,False,False,False,False,N,ROCKWELL,US,NC,280 BLACKBEARD LANE,28138,125000,2022,False,,,,,0,0,0,0,0,0,0,0,0,5,0,0,(704) 209-0552,,,0,0,0,0,0,0,False,False,4943,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
44,14-MAR-02,True,,False,,C,False,False,False,,,,,,,1011689,False,1.0,,False,,,False,,,,False,False,N,False,0,0,0,0,0,0,False,MILTON ALAN BURRIS,False,False,,0,0,0,0,0,0,0,0,0,,HOLLYWOOD,US,FL,1229 N 15TH COURT,33020,08-MAR-02,0,,False,,False,False,0,0,0,0,0,0,1,,FL,False,False,False,False,N,HOLLYWOOD,US,FL,1229 N 15TH COURT,33020,0,0,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(954) 922-1417,,,1,0,0,1,0,0,False,False,4944,,0,0,0,0,0,0,False,False,False,False,False,False,False
45,14-MAR-02,,,False,,A,False,False,False,,,,,,,1011690,False,1.0,LLACHANCE@EASTCOASTPKG.COM,False,(860) 675-3285,,False,,,,True,False,N,False,0,0,0,0,0,0,False,EAST COAST PACKAGING LLC,False,False,,0,0,0,0,0,0,0,0,0,,FARMINGTON,US,CT,P O BOX 1182,06034,19-NOV-21,333200,2021.0,False,,False,False,0,0,0,0,0,0,1,,CT,False,False,False,False,N,FARMINGTON,US,CT,210 MAIN ST #1182,06034,333200,2021,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(860) 675-8500,,,0,0,0,0,0,0,False,False,4945,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
46,14-MAR-02,,,False,,A,False,False,False,,,,,S & S DEMOLITION,,1011691,False,1.0,JOHNJR3GIRLS@BELLSOUTH.NET,False,,,False,,,,False,False,N,True,0,0,0,0,0,0,False,JOHN DAVID SLACHCIAK JR,False,False,,0,0,0,0,0,0,0,0,0,,CHARLOTTE,US,NC,PO BOX 680085,28216,19-NOV-20,40700,2019.0,False,,False,False,0,0,0,0,0,0,4,,NC,False,False,False,False,N,CHARLOTTE,US,NC,4924 LAKEVIEW ROAD,28216,40700,2019,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(704) 506-6368,,,0,0,0,4,0,0,False,False,4946,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
47,14-MAR-02,,,False,,C,False,False,False,,,,,,,1011692,False,5.0,CHRISTINA@JMALEVER.COM,False,(352) 429-8705,,False,,,,False,False,Y,False,0,0,0,0,0,0,False,J MALEVER CONSTRUCTION CO INC,True,False,,0,0,0,0,0,0,0,0,0,,GROVELAND,US,FL,301 SAMPEY ROAD,34736,15-JUN-22,280000,2020.0,False,,False,False,0,0,0,0,0,0,9,,FL,False,False,False,False,N,GROVELAND,US,FL,301 SAMPEY ROAD,34736,280000,2020,False,,,,,0,0,0,0,0,0,0,0,0,7,0,0,(352) 429-9507,,,1,0,0,2,0,0,False,False,4947,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
48,14-MAR-02,,,False,,A,False,False,False,,,,,,,1011696,False,3.0,,False,(541) 205-3351,,False,,,,True,False,N,False,0,0,0,0,0,0,False,KLAMATH VALLEY BOTANICALS LLC,False,False,,0,0,0,0,0,0,0,0,0,,KLAMATH FALLS,US,OR,P O BOX 7362,97602,18-OCT-21,20000,2020.0,False,,False,False,0,0,0,0,0,0,4,,OR,False,False,False,False,N,CHILOQUIN,US,OR,24800 MODOC POINT ROAD,97624,20000,2020,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(541) 273-9506,,,7,0,0,4,0,0,False,False,4948,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
49,14-MAR-02,,,False,,C,False,False,False,,,,,,,1011698,False,1.0,,False,(904) 786-1391,,False,,,,False,False,N,False,0,0,0,0,0,0,False,WALDING COMPANY,False,False,,0,0,0,0,0,0,0,0,0,True,JACKSONVILLE,US,FL,5639 WITTEN ROAD,32254,12-MAR-02,0,,False,,False,False,0,0,0,0,0,0,1,,FL,False,False,False,False,N,JACKSONVILLE,US,FL,5639 WITTEN ROAD,32254,0,0,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(904) 786-9560,,,4,0,0,1,0,0,False,False,4949,,0,0,0,0,0,0,False,False,False,False,False,False,False
50,14-MAR-02,,,False,,A,False,False,False,,,,,,,1011699,False,1.0,RICKYTAYLOR@SHTC.NET,False,(843) 672-7457,,False,,,,True,False,N,False,0,0,0,0,0,0,False,RICKY TAYLOR TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,PAGELAND,US,SC,PO BOX 302,29728,31-AUG-22,116126,2021.0,False,,False,False,0,0,0,0,0,0,1,,SC,False,False,False,False,N,PAGELAND,US,SC,26454 HIGHWAY 9,29728,116126,2021,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(843) 672-5492,,,1,0,0,1,0,0,False,False,4950,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
51,14-MAR-02,,,False,True,A,False,False,False,,,,,,,1011700,False,1.0,JRDTRUCKINGLLC@YAHOO.COM,False,,,False,,,,False,False,N,False,0,0,0,0,0,0,False,JRD TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,WINTER PARK,US,FL,916 MALTBY AVE,32793,16-NOV-21,5,2020.0,False,,False,False,0,0,0,0,0,0,1,,FL,False,False,False,False,N,ORLANDO,US,FL,916 MALTBY AVE,32793,5,2020,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(407) 468-1783,,,1,0,0,1,0,0,False,False,4951,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
52,14-MAR-02,,,False,,C,False,False,False,,,,,ALL STATE HAULING,,1011701,False,2.0,,False,(480) 614-8828,,False,,,True,False,False,N,False,0,0,0,0,0,0,False,EURODEX HOLDINGS INC,False,False,,0,0,0,0,0,0,0,0,0,,PHOENIX,US,AZ,1548 E COCOPAH,85034,,0,,False,,False,False,0,0,0,0,0,0,2,,AZ,False,False,False,False,N,PHOENIX,US,AZ,1548 E COCOPAH,85034,0,0,False,,,,,0,0,0,0,0,0,0,0,0,2,0,0,(602) 254-1900,,,0,0,0,0,0,0,False,False,4952,,0,0,0,0,0,0,False,False,False,False,False,False,False
53,14-MAR-02,,,False,True,C,False,False,False,,,,,,,1011702,False,1.0,,False,,,False,,,,False,False,N,False,0,0,0,0,0,0,False,JOSE FERNANDEZ,False,False,,0,0,0,0,0,0,0,0,0,,HIALEAH,US,FL,5583 W 22 CT APT 11A,33016,07-MAR-02,60000,2001.0,False,,False,False,0,0,0,0,0,0,1,,FL,False,False,False,False,N,HIALEAH,US,FL,5583 W 22 CT APT 11A,33016,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(305) 362-2690,,,0,0,0,0,0,0,False,False,4953,,0,0,0,0,0,0,False,False,False,False,False,False,False
54,14-MAR-02,,,False,,B,False,False,False,,,,,,,1011703,False,10.0,APAGAN@RADIOPHARMACY.COM,False,(787) 763-4042,,False,,,,False,False,N,False,0,0,0,0,0,0,False,LANTHEUS MI RADIOPHARMACEUTICALS INC,False,False,,0,0,0,0,0,0,0,0,0,,SAN JUAN,US,PR,150 FEDERICO COSTA SUITE 1,00918-1303,04-MAR-21,229830,2020.0,False,,False,False,0,0,0,0,0,0,9,True,PR,False,False,False,False,N,SAN JUAN,US,PR,150 FEDERICK COSTA SUITE 1,00918-1303,229830,2020,False,,,,,0,0,0,0,0,0,0,0,0,0,9,0,(787) 765-5598,,,0,0,0,0,0,0,False,False,4954,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
55,14-MAR-02,,,False,,C,False,False,False,,,,,,,1011706,False,2.0,KAYANDEDKLINKNER@GMAIL.COM,False,,,False,,,,False,False,N,False,0,0,0,0,0,0,False,KLINKNER'S TRUCKING,False,False,,0,0,0,0,0,0,0,0,0,True,NORWALK,US,WI,302 CTY HWY U E,54648,23-JUN-22,5,2021.0,False,,False,False,0,0,0,0,0,0,1,,WI,False,False,False,False,N,NORWALK,US,WI,302 CTY HWY U E,54648,5,2021,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(608) 823-7779,,,1,0,0,1,0,0,False,False,4955,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
56,14-MAR-02,,,False,True,C,False,False,False,,,,,,,1011709,False,1.0,COWBOYPLUMBER2@YAHOO.COM,False,(402) 273-4026,,False,,,,False,False,N,False,0,0,0,0,0,0,False,LYTLES PLUMBING,False,False,,0,0,0,0,0,0,0,0,0,,LONG PINE,US,NE,87789 CANYON ROAD,69217,27-NOV-20,1800,2019.0,False,,False,False,0,0,0,0,0,0,1,,NE,False,False,False,False,N,LONG PINE,US,NE,188 W 7TH,69217,0,0,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(402) 273-4226,,,1,0,0,1,0,0,False,False,4956,,0,0,0,0,0,0,False,False,False,False,False,False,False
57,14-MAR-02,,,False,,B,False,False,False,,,,,,,1011713,False,14.0,ASERRANO@CHEDCARIBE.COM,False,(787) 836-0577,,False,,,,False,False,N,False,0,0,0,4,0,0,False,CARIBE HYDROBLASTING CORPORATION,True,False,,0,0,0,0,0,0,0,0,0,,PENUELAS,US,PR,PO BOX 790,00624,23-JAN-02,2000,2001.0,False,,False,False,0,0,0,0,0,0,13,,PR,False,False,False,False,N,PENUELAS,US,PR,ROAD 385 KM 2 2,00624,2000,2001,False,,,,,0,0,0,0,0,0,0,0,0,6,0,0,(787) 836-1110,,,0,0,0,3,0,0,False,False,4957,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
58,14-MAR-02,,,False,,C,False,False,False,,,,,,True,1011717,False,1.0,,False,(859) 231-6104,,False,,,,False,False,N,False,0,0,0,0,0,0,False,ECONOMY HOME IMPROVEMENT OF LEXINGTON INC,False,False,,0,0,0,0,0,0,0,0,0,,LEXINGTON,US,KY,1320 BRYAN AVE,40505,25-NOV-20,10000,2019.0,False,,False,False,0,0,0,0,0,0,2,,KY,False,False,False,False,N,LEXINGTON,US,KY,1320 BRYAN AVE,40505,0,0,False,,,,,0,0,0,0,0,0,0,0,0,2,0,0,(859) 252-8812,,,0,0,0,0,0,0,False,False,4958,,0,0,0,0,0,0,False,False,False,False,False,False,False
59,14-MAR-02,,,False,,C,False,False,False,,,,,,,1011731,False,1.0,,False,(207) 643-2036,,False,,,,False,False,N,False,0,0,0,0,0,0,False,NOR'EAST VENEER & TIMBER CO,False,False,True,0,0,0,0,0,0,0,0,0,,SOLON,US,ME,274 BRIGHTON RD,04979,25-APR-11,1,2010.0,False,,False,False,0,0,0,0,0,0,1,,ME,False,False,False,False,N,SOLON,US,ME,274 BRIGHTON RD,04979,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(207) 643-2916,,,0,0,0,0,0,0,False,False,4959,,0,0,0,0,0,0,False,False,False,False,False,False,False
60,14-MAR-02,,,False,,A,False,False,False,,,,,,,1011737,False,41.0,SEGGIMAN@MWOCC.COM,False,(763) 566-6968,,False,,,,False,False,N,False,0,0,0,0,0,0,False,MIDWEST OVERHEAD CRANE CORP,False,False,True,0,0,0,0,0,0,0,0,0,,RAMSEY,US,MN,13900 SUNFISH LAKE BLVD NW,55430,22-JUN-21,930000,2020.0,False,,False,False,0,0,0,0,0,0,39,,MN,False,False,False,False,N,RAMSEY,US,MN,13900 SUNFISH LAKE BLVD NW,55303,930000,2020,False,,,,,0,0,0,0,0,0,0,0,0,39,0,0,(763) 566-8555,,,21,0,0,0,0,0,False,False,4960,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
61,14-MAR-02,,,False,,A,False,False,False,,,,,,,1011740,False,8.0,BICEHOUSECONSULTING@YAHOO.COM,False,,,False,,,,True,False,N,False,0,0,0,0,0,0,False,GOTUS TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,HARRISVILLE,US,PA,166 ALLISON RD,16038,14-SEP-22,68046,2021.0,False,,False,False,0,0,0,0,0,0,6,,PA,False,False,False,False,N,HARRISVILLE,US,PA,166 ALLISON RD,16038,68046,2021,False,,,,,0,0,0,0,0,0,0,0,0,3,0,0,(724) 822-5603,,,1,0,0,3,0,0,False,False,4961,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
62,14-MAR-02,,,False,True,C,False,False,False,,,,,,,1011741,False,5.0,,False,(812) 838-6521,,False,,,,False,False,N,False,0,0,0,0,0,0,False,GAUER TRANSPORT INC,False,False,,0,0,0,0,0,0,0,0,0,,EVANSVILLE,US,IN,2910 WINTERNHEIMER DR,47720,04-OCT-22,99,2021.0,False,,False,False,0,0,0,0,0,0,2,,IN,False,False,False,False,N,EVANSVILLE,US,IN,2910 WINTERNHEIMER DR,47720,99,2021,False,,,,,0,0,0,0,0,0,0,0,0,2,0,0,(812) 431-0285,,,0,0,0,0,0,0,False,False,4962,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
63,14-MAR-02,,,False,,A,False,False,False,,,,True,R H SENECHAL JR & SON EXC,,1011743,False,1.0,RICH.SENECHAL@GMAIL.COM,False,,,False,,,,False,False,N,False,0,0,0,0,0,0,False,RICHARD H SENECHAL JR,False,False,,0,0,0,0,0,0,0,0,0,,NORTH ATTLEBORO,US,MA,499 HIGH ST,02760,31-JAN-22,10000,2021.0,False,,False,False,0,0,0,0,0,0,1,,MA,False,False,False,False,N,NORTH ATTLEBORO,US,MA,499 HIGH ST,02760,10000,2021,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(508) 509-3884,,,0,0,0,0,0,0,False,False,4963,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
64,14-MAR-02,,,False,,C,False,False,False,,,,,KENNY CONSTANTINE TRUCKING,,1011744,False,1.0,,False,,,False,,,,False,False,N,False,0,0,0,0,0,0,False,KENNETH H CONSTANTINE,False,False,True,0,0,0,0,0,0,0,0,0,,LIVERMORE,US,ME,358 BEAN ST,04253,29-DEC-14,40000,2012.0,False,,False,False,0,0,0,0,0,0,1,,ME,False,False,False,False,N,LIVERMORE,US,ME,358 BEAN ST,04253,0,0,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(207) 224-8231,,,0,0,0,1,0,0,False,False,4964,,0,0,0,0,0,0,False,False,False,False,False,False,False
65,14-MAR-02,,,False,,A,False,False,False,,,,,,,1011745,False,48.0,JDIXON@CLEANFUELSNATIONAL.COM,False,(260) 346-2400,,False,,,,False,False,N,False,0,0,0,0,0,0,False,CLEAN FUELS NATIONAL,False,False,,0,0,0,0,0,0,0,0,0,,KEYSTONE,US,IN,4620 E 900 S,46759,27-MAY-22,542217,2021.0,False,,False,False,0,0,0,0,0,0,23,,IN,False,False,False,False,N,KEYSTONE,US,IN,4620 E 900 S,46759,542217,2021,False,,,,,0,0,0,0,0,0,0,0,0,23,0,0,(260) 346-2500,,True,0,0,0,0,0,0,False,False,4965,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
66,14-MAR-02,,,False,,A,False,False,False,,,,,GOLDEN REFRIGERANT,,1011753,False,1.0,CGROLLE@GOLDENREFRIGERANT.COM,False,(734) 793-1401,,False,,,,False,False,N,False,0,0,0,0,0,0,False,CJG LLC,True,False,,0,0,0,0,0,0,0,0,0,,LIVONIA,US,MI,31800 INDUSTRIAL RD,48150-1820,13-JAN-21,45000,2018.0,False,,False,False,0,0,0,0,0,0,2,,MI,False,False,False,False,N,LIVONIA,US,MI,31800 INDUSTRIAL RD,48150-1820,45000,2018,False,,,,,0,0,0,0,0,0,0,0,0,2,0,0,(734) 793-1400,,,0,0,0,0,0,0,False,False,4966,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
67,14-MAR-02,,,False,,C,False,False,False,,,,,,,1011754,False,1.0,,False,,,False,,,,False,False,N,False,0,0,0,0,0,0,False,DANIEL J POPP,False,False,True,0,0,0,0,0,0,0,0,0,,CRIVITZ,US,WI,W8047 QUARRY ROAD,54114,13-MAR-02,0,,False,,False,False,0,0,0,0,0,0,1,,WI,False,False,False,False,N,CRIVITZ,US,WI,W8047 QUARRY ROAD,54114,0,0,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(715) 854-3443,,,1,0,0,1,0,0,False,False,4967,,0,0,0,0,0,0,False,False,False,False,False,False,False
