,ADD_DATE,ANTIFREEZE,ATHLETIC EQUIPMENT,BEVERAGES,BOULDERS ROCK,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,DBA_NAME,DIRT GRAVEL,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FRESH PRODUCE,GENERAL FREIGHT,"GRAIN, FEED, HAY",GRASS,HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LANDSCAPE MATERIALS (TREES AND PLANTS),LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,PLANTS,POTTING SOIL,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,ROCK PRODUCTS,SLATE,"SOD, TREES",School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,TREE DEBRIS/CHIPS,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
33,04-APR-02,,,False,,,A,False,False,False,,,,1016877,False,3.0,MARTIN@TRIANGLEMOVING.COM,False,,False,False,False,,N,True,0,0,0,0,0,0,False,,TRIANGLE MOVING SERVICE INC,False,False,,0,0,0,0,0,0,0,0,0,,HILLSBOROUGH,US,NC,317 WOODRIDGE LANE,27278,29-JUN-22,24352.0,2020.0,False,,False,False,0,0,0,0,0,0,3.0,NC,False,False,False,False,N,HILLSBOROUGH,US,NC,317 WOODRIDGE LANE,27278,,,24352,2020,False,,,,0,0,0,0,0,0,0,0,0,3,0,0,(919) 942-6974,,1,0,0,0,0,0,False,False,7233,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
34,04-APR-02,,,False,,,A,False,False,False,,E & J TRUCKING,,1016878,False,13.0,AUGMOON69@NETZERO.COM,False,,False,True,False,,N,False,0,0,0,0,0,0,False,,ERIC LYNN BROWN,False,False,,0,0,0,0,0,0,0,0,0,,ROCKWELL,US,NC,9999 OLD BEATTY FORD RD,28138,06-OCT-22,895000.0,2021.0,False,,False,False,0,0,0,0,0,0,13.0,NC,False,False,False,False,N,ROCKWELL,US,NC,9999 OLD BEATTY FORD RD,28138,,,895000,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(704) 798-0588,,1,0,0,2,11,0,False,False,7234,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
35,04-APR-02,,,False,,,C,False,False,False,,,,1016879,False,1.0,BAILEYTRUCKING@NEW.RR.COM,False,,False,True,False,,N,False,0,0,0,0,0,0,False,,BAILEY TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,BLACK CREEK,US,WI,W5422 KRUEGER ROAD,54106,06-MAR-06,40000.0,2006.0,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,BLACK CREEK,US,WI,W5422 KRUEGER ROAD,54106,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(920) 832-9742,,0,0,0,0,0,0,False,False,7235,,0,0,0,0,0,0,False,False,False,False,False,False,False
36,04-APR-02,,,False,,,C,False,False,False,,,,1016881,False,,,False,,False,False,False,,N,False,0,0,0,0,0,0,False,,R L W ENTERPRISE,False,False,,0,0,0,0,0,0,0,0,0,,ALTAMONTE SPRINGS,US,FL,POST OFFICE BOX 160066,32716,11-FEB-02,60000.0,2001.0,False,,False,False,0,0,0,0,0,0,1.0,FL,False,False,False,False,N,ALTAMONTE SPRINGS,US,FL,621 CORAL GLEN LOOP,32714,,True,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(407) 299-6344,,0,0,0,0,0,0,False,False,7236,,0,0,0,0,0,0,False,False,False,False,False,False,False
37,04-APR-02,,,False,,,C,False,False,False,,,,1016883,False,513.0,,False,(352) 567-3343,False,True,False,,N,False,0,0,0,0,0,0,False,,WITHLACOOCHEE RIVER ELECTRIC COOPERATIVE,False,False,,0,0,0,0,0,0,0,0,0,,DADE CITY,US,FL,POST OFFICE BOX 278,33526,18-FEB-22,3260000.0,2021.0,False,,False,False,0,0,0,0,0,0,139.0,FL,False,False,False,False,N,DADE CITY,US,FL,14651 21ST ST,33523,,,3260000,2021,False,,,,0,0,0,0,0,0,0,0,0,135,0,0,(352) 567-5133,,135,0,0,2,0,0,False,False,7237,1.0,1,0,0,2,0,0,False,False,False,False,False,False,False
38,04-APR-02,,,False,,,C,False,False,False,,J L SMITH TRUCKING & SOD INC,,1016884,False,1.0,,False,(941) 484-7653,False,False,False,,N,False,0,0,0,0,0,0,False,,JOE L SMITH JR,False,False,,0,0,0,0,0,0,0,0,0,,VENICE,US,FL,531 US 41 NORTH BYPASS N,34292,25-MAR-02,0.0,,False,,False,False,0,0,0,0,0,0,1.0,FL,False,False,False,False,N,VENICE,US,FL,531 US 41 NORTH BYPASS N,34292,,,0,0,False,,,True,0,0,0,0,0,0,0,0,0,0,0,0,(941) 483-4860,,1,0,0,1,0,0,False,False,7238,,0,0,0,0,0,0,False,False,False,False,False,False,False
39,04-APR-02,,,False,,,C,False,False,True,,,,1016887,False,1.0,,False,,False,False,False,,N,False,0,0,0,0,0,0,False,,CURTIS DENNIS,False,False,,0,0,0,0,0,0,0,0,0,,MIRAMAR,US,FL,7649 VENETIAN ST APT C,33023,01-APR-02,0.0,,False,,False,False,0,0,0,0,0,0,1.0,FL,False,False,False,False,N,MIRAMAR,US,FL,7649 VENETIAN ST APT C,33023,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(954) 445-8930,,0,0,0,1,0,0,False,False,7239,,0,0,0,0,0,0,False,False,False,False,False,False,False
40,04-APR-02,,,False,,,A,False,False,False,,,,1016889,False,8.0,,False,,False,False,True,,N,False,0,0,0,0,0,0,False,,JAMES GILMORE TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,AFTON,US,OK,26820 S 541 RD,74331,07-SEP-22,996720.0,2021.0,False,,False,False,0,0,0,0,0,0,8.0,OK,False,False,False,False,N,AFTON,US,OK,26820 S 541 RD,74331,,,996720,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(918) 314-4109,,10,0,0,8,0,0,False,False,7240,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
41,04-APR-02,,,False,,,A,False,False,False,True,,,1016890,False,1.0,QUINNCONTRACTING@RIPLEYCABLE.NET,False,(662) 837-8334,False,False,False,,N,False,0,0,0,0,0,0,False,,QUINN CONTRACTING INC,False,False,,0,0,0,0,0,0,0,0,0,,FALKNER,US,MS,24590 HWY 370,38629-9533,09-MAR-21,4050.0,2019.0,False,,False,False,0,0,0,0,0,0,1.0,MS,False,False,False,False,N,FALKNER,US,MS,24590 HWY 370,38629-9533,,,4050,2019,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(662) 837-8778,,1,0,0,1,0,0,False,False,7241,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
42,04-APR-02,,,False,,,C,False,False,False,,,,1016892,False,2.0,,False,,False,True,False,,N,False,0,0,0,0,0,0,False,,LAM DISTRIBUTION CO INC,False,False,,0,0,0,0,0,0,0,0,0,,NEW YORK,US,NY,601 WEST 160TH ST APT 1 D,10032,20-JUN-05,,,False,,False,False,0,0,0,0,0,0,1.0,NY,False,False,False,False,N,NEW YORK,US,NY,601 WEST 160TH ST APT 1 D,10032,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(917) 405-3876,,1,0,0,1,0,0,False,False,7242,,0,0,0,0,0,0,False,False,False,False,False,False,False
43,04-APR-02,,,False,,,C,False,False,False,,,,1016900,False,3.0,,False,,False,False,True,,N,False,0,0,0,0,0,0,False,,ROBERT SCHRAUFNAGEL,False,False,,0,0,0,0,0,0,0,0,0,,BROWNSVILLE,US,WI,N11049 CENTER LINE ROAD,53006,04-JUN-07,3000.0,2006.0,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,BROWNSVILLE,US,WI,N11049 CENTER LINE ROAD,53006,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(920) 583-3772,,0,0,0,0,0,0,False,False,7243,,0,0,0,0,0,0,False,False,False,False,False,False,False
44,04-APR-02,,,False,,,C,True,False,False,,,,1016901,False,3.0,GEORGE@CENTRALFLORIDAFORKLIFT.COM,False,(860) 425-3763,False,False,False,,N,False,0,0,0,0,0,0,False,,CENTRAL FLORIDA FORKLIFT,False,False,,0,0,0,0,0,0,0,0,0,,MULBERRY,US,FL,1280 INDUSTRIAL PARK ROAD,33860,20-NOV-13,150000.0,2013.0,False,,False,False,0,0,0,0,0,0,1.0,FL,False,False,False,False,N,MULBERRY,US,FL,1280 INDUSTRIAL PARK ROAD,33860,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(863) 425-3603,,0,0,0,0,0,0,False,False,7244,,0,0,0,0,0,0,False,False,False,False,False,False,False
45,04-APR-02,,,False,,,C,False,False,False,,,,1016902,False,1.0,,False,,False,False,True,,N,False,0,0,0,0,0,0,False,,RONALD N SCHMELING,False,False,,0,0,0,0,0,0,0,0,0,,JUNEAU,US,WI,N3655 CTH E,53039,10-AUG-01,0.0,,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,JUNEAU,US,WI,N3655 CTH E,53039,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,False,False,7245,,0,0,0,0,0,0,False,False,False,False,False,False,False
46,04-APR-02,,,False,,,C,False,False,False,,,,1016903,False,9.0,LANDCOLANDSCAPE@BELLSOUTH.NET ,False,(561) 865-8571,False,False,False,,N,False,0,0,0,0,0,0,False,True,LANDCO LANDSCAPE & MAINTENANCE INC,False,False,,0,0,0,0,0,0,0,0,0,,DEERFIELD BEACH,US,FL,P O BOX 8546,33441,03-MAR-22,1.0,2021.0,False,,False,False,0,0,0,0,0,0,10.0,FL,False,False,False,False,N,DELRAY BEACH,US,FL,7777 HOMRICH LANE,33446,,,1,2021,False,,,,0,0,0,0,0,0,0,0,0,8,2,0,(561) 865-8503,,6,0,0,0,0,0,False,False,7246,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
47,04-APR-02,,,False,,,C,False,False,False,,,,1016905,False,1.0,,False,,False,False,True,,N,False,0,0,0,0,0,0,False,,REX AIRE FARM PARTNERSHIP,False,False,,0,0,0,0,0,0,0,0,0,,HORICON,US,WI,N6802 CTH TW,53032,02-AUG-01,0.0,,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,HORICON,US,WI,N6802 CTH TW,53032,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,False,False,7247,,0,0,0,0,0,0,False,False,False,False,False,False,False
48,04-APR-02,,,False,,,A,False,False,False,,,,1016910,False,18.0,DENISE@BONDTRUCKING.NET,False,(228) 696-0580,False,True,False,,N,False,0,0,0,0,0,0,False,,BOND TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,GAUTIER,US,MS,3601 HWY 90,39553,19-AUG-22,1599924.0,2021.0,False,,False,False,0,0,0,0,0,0,18.0,MS,False,False,False,False,N,GAUTIER,US,MS,3601 HWY 90,39553,,,1599924,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(228) 696-0570,,33,0,0,18,0,0,False,False,7248,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
49,04-APR-02,,,False,,,A,False,False,False,,,,1016912,False,11.0,MARTIE@COURIEREX.COM,False,,False,True,False,,N,False,0,0,0,0,0,0,False,,COURIER EXPRESS INC,False,False,,0,0,0,0,0,0,0,0,0,,OWENSBORO,US,KY,PO BOX 36,42302,18-JAN-22,800000.0,2014.0,False,,False,False,0,0,0,0,0,0,4.0,KY,False,False,False,False,N,OWENSBORO,US,KY,123 W 12TH STREET,42301,,,800000,2014,False,,,,0,0,0,0,0,0,0,0,0,1,3,0,(270) 691-9191,,0,0,0,0,0,0,False,False,7249,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
50,04-APR-02,,,False,,,C,False,False,False,,CURTIS JOHNSON TRUCKING,,1016913,False,1.0,,False,(863) 419-1467,False,True,False,,N,False,0,0,0,0,0,0,False,,CURTIS JOHNSON,False,False,,0,0,0,0,0,0,0,0,0,,DAVENPORT,US,FL,247 HIGH RIDGE DRIVE,33837,06-MAR-03,0.0,,False,,False,False,0,0,0,0,0,0,1.0,FL,False,False,False,False,N,DAVENPORT,US,FL,247 HIGH RIDGE DRIVE,33837,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(941) 812-1433,,0,0,0,0,0,0,False,False,7250,,0,0,0,0,0,0,False,False,False,False,False,False,False
51,04-APR-02,,,False,,,A,False,False,False,,BLACKMOND TRANSPORT,,1016915,False,1.0,DEREKBLACKMOND@YAHOO.COM,False,(252) 478-3752,False,True,False,,N,False,0,0,0,0,0,0,False,,DEREK G BLACKMOND,False,False,,0,0,0,0,0,0,0,0,0,,LOUISBURG,US,NC,3400 SEVEN PATHS RD,27549,27-DEC-21,80000.0,2021.0,False,,False,False,0,0,0,0,0,0,1.0,NC,False,False,False,False,N,LOUISBURG,US,NC,3400 SEVEN PATHS RD,27549,,,80000,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(919) 497-6610,,2,0,0,1,0,0,False,False,7251,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
52,04-APR-02,,,False,,,C,False,False,False,,M & M FARMS,,1016917,False,6.0,ARCHIEMETOYER@BELLSOUTH.NET,False,,False,True,False,,N,False,0,0,0,0,0,0,False,,M & M FARMS OF CANE RIVER LLC,False,False,,0,0,0,0,0,0,0,0,0,,NATCHITOCHES,US,LA,1825 SOUTH DRIVE,71457,08-FEB-22,52410.0,2021.0,False,,False,False,0,0,0,0,0,0,2.0,LA,False,False,False,False,N,NATCHITOCHES,US,LA,1825 SOUTH DRIVE,71457,,,52410,2021,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(318) 730-5543,,1,0,0,1,0,0,False,False,7252,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
53,04-APR-02,,,False,,,C,False,False,False,,,,1016919,False,1.0,,False,,False,True,False,,N,False,0,0,0,0,0,0,False,,ELISHA PEREZ,False,False,,0,0,0,0,0,0,0,0,0,,PALMETTO,US,FL,420 43 STREET BLVD W,34221,29-SEP-14,60000.0,2013.0,False,,False,False,0,0,0,0,0,0,2.0,FL,False,False,False,False,N,PALMETTO,US,FL,420 43 STREET BLVD W,34221,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(941) 729-9183,,2,0,0,1,0,0,False,False,7253,,0,0,0,0,0,0,False,False,False,False,False,False,False
54,04-APR-02,,,False,,,C,False,False,False,,,,1016920,False,1.0,,False,,False,False,False,,N,False,0,0,0,0,0,0,False,,WAYNE W PROPST,False,False,,0,0,0,0,0,0,0,0,0,True,BEAVER DAM,US,WI,N6672 FABISCH ROAD,53916,01-AUG-01,5000.0,2000.0,False,,False,False,0,0,0,0,0,0,2.0,WI,False,False,False,False,N,BEAVER DAM,US,WI,N6672 FABISCH ROAD,53916,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,,,0,0,0,0,0,0,False,False,7254,,0,0,0,0,0,0,False,False,False,False,False,False,False
55,04-APR-02,,,False,,,C,False,False,False,,,,1016921,False,1.0,,True,,False,False,False,,N,False,0,0,0,0,0,0,False,,PRAIRIE LAWN FARMS INC,False,False,,0,0,0,0,0,0,0,0,0,,BEAVER DAM,US,WI,N9573 CTH A,53916,09-AUG-01,0.0,,False,,False,False,0,0,0,0,0,0,2.0,WI,False,False,False,False,N,BEAVER DAM,US,WI,N9573 CTH A,53916,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(920) 887-2754,,0,0,0,0,0,0,False,False,7255,,0,0,0,0,0,0,False,False,False,False,False,False,False
56,04-APR-02,,,False,,,C,False,False,False,,,,1016924,False,1.0,,False,,False,False,False,,N,False,0,0,0,0,0,0,False,,ROBERT A MOORE,False,False,,0,0,0,0,0,0,0,0,0,True,REESEVILLE,US,WI,N2185 HWY BB,53579,02-AUG-01,3500.0,2000.0,False,,False,False,0,0,0,0,0,0,2.0,WI,False,False,False,False,N,REESEVILLE,US,WI,N2185 HWY BB,53579,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(920) 927-3668,,1,0,0,0,0,0,False,False,7256,,0,0,0,0,0,0,False,False,False,False,False,False,False
57,04-APR-02,,,False,,,A,False,False,False,,,,1016926,False,6.0,OHAP300@YAHOO.COM,False,(207) 743-5488,False,True,False,,N,False,0,0,0,0,0,0,False,,M AND M SALES INC,False,False,,0,0,0,0,0,0,0,0,0,,OXFORD,US,ME,258 FORE STREET,04270,02-JUN-22,245994.0,2021.0,False,,False,False,0,0,0,0,0,0,8.0,ME,False,False,False,False,N,OXFORD,US,ME,258 FORE STREET,04270,,,245994,2021,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(207) 890-8654,,8,0,0,4,0,3,False,False,7257,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
58,04-APR-02,,,False,,,C,False,False,False,,,,1016928,False,1.0,,False,,False,False,True,,N,False,0,0,0,0,0,0,False,,WALTER J MINNIG JR,False,False,,0,0,0,0,0,0,0,0,0,,BEAVER DAM,US,WI,W10473 HWY G,53916,01-AUG-01,0.0,,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,BEAVER DAM,US,WI,W10473 HWY G,53916,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(920) 326-3408,,0,0,0,0,0,0,False,False,7258,,0,0,0,0,0,0,False,False,False,False,False,False,False
59,04-APR-02,,,False,,,C,False,False,False,,REYNOLDS CONSTRUCTION CO,,1016929,False,1.0,RENEE@ROHD.COM,False,(870) 247-0268,False,False,False,,N,False,0,0,0,0,0,0,False,,RONNIE REYNOLDS,False,False,True,0,0,0,0,0,0,0,0,0,,WHITE HALL,US,AR,104 TIMBER LANE,71602,16-JUN-10,150.0,2001.0,False,,False,False,0,0,0,0,0,0,1.0,AR,False,False,False,False,N,WHITE HALL,US,AR,609 GODFREY AVENUE,71602,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(870) 247-5753,,2,0,0,1,0,0,False,False,7259,,0,0,0,0,0,0,False,False,False,False,False,False,False
60,04-APR-02,,,False,,,B,False,False,False,,JERRY FAIRCLOTH TRUCKING,,1016930,False,1.0,,False,,False,True,False,,N,False,0,0,0,0,0,0,False,,JERRY LEE FAIRCLOTH,False,False,,0,0,0,0,0,0,0,0,0,,CLINTON,US,NC,722 ROWAN RD,28328,15-OCT-07,0.0,,False,,False,False,0,0,0,0,0,0,1.0,NC,False,False,False,False,N,CLINTON,US,NC,722 ROWAN RD,28328,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(910) 592-7171,,1,0,0,1,0,0,False,False,7260,,0,0,0,0,0,0,False,False,False,False,False,False,False
61,04-APR-02,,,False,,,C,False,False,False,,,,1016931,False,1.0,,False,,False,False,True,,N,False,0,0,0,0,0,0,False,,M D GREENE AND SONS INC,False,False,,0,0,0,0,0,0,0,0,0,,BROWNSVILLE,US,WI,RR 1 BOX 407,53006,01-AUG-01,0.0,,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,BROWNSVILLE,US,WI,RR 1 BOX 407,53006,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,False,False,7261,,0,0,0,0,0,0,False,False,False,False,False,False,False
62,04-APR-02,,,False,,,C,False,False,False,,,,1016933,False,1.0,,False,(606) 886-9359,False,False,False,,N,False,0,0,0,0,0,0,False,,SYLVIA MARTIN,False,False,True,0,0,0,0,0,0,0,0,0,,DEMA,US,KY,1443 HWY 7 SOUTH,41859,,0.0,,False,,False,False,0,0,0,0,0,0,1.0,KY,False,False,False,False,N,DEMA,US,KY,1443 HWY 7 SOUTH,41859,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(606) 447-2749,,0,0,0,0,0,0,False,False,7262,,0,0,0,0,0,0,False,False,False,False,False,False,False
63,04-APR-02,,,False,,,C,False,False,False,,,,1016937,False,1.0,,False,,False,False,True,,N,False,0,0,0,0,0,0,False,,ROGER H LUCKOW,False,False,,0,0,0,0,0,0,0,0,0,,BEAVER DAM,US,WI,110 N UNIVERSITY AVENUE,53916,31-JUL-01,350.0,2000.0,False,,False,False,0,0,0,0,0,0,2.0,WI,False,False,False,False,N,BEAVER DAM,US,WI,110 N UNIVERSITY AVENUE,53916,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(920) 887-7752,,0,0,0,0,0,0,False,False,7263,,0,0,0,0,0,0,False,False,False,False,False,False,False
64,04-APR-02,,,False,,True,A,False,False,False,,,,1016939,False,14.0,,False,(973) 777-6198,False,False,False,,N,False,0,0,0,0,0,0,False,,CENTRAL SUPPLY INC,False,False,,0,0,0,0,0,0,0,0,0,,PASSAIC,US,NJ,261 CENTRAL AVE,07055,07-APR-21,72365.0,2020.0,False,,False,False,0,0,0,0,0,0,15.0,NJ,False,False,False,False,N,PASSAIC,US,NJ,261 CENTRAL AVE,07055,,,72365,2020,False,,,,0,0,0,0,0,0,0,0,0,15,0,0,(973) 777-0515,,0,0,0,0,0,0,False,False,7264,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
65,04-APR-02,,,False,,,C,False,False,False,,,,1016940,False,1.0,,False,,False,True,False,,N,False,0,0,0,0,0,0,False,,MID NEBRASKA GRADING & DEMOLITION INC,False,False,,0,0,0,0,0,0,0,0,0,,COLUMBUS,US,NE,P O BOX 713,68602,05-APR-02,0.0,,False,,False,False,0,0,0,0,0,0,1.0,NE,False,False,False,False,N,COLUMBUS,US,NE,1174 45TH AVE,68601,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(402) 564-5789,,2,0,0,1,0,0,False,False,7265,,0,0,0,0,0,0,False,False,False,False,False,False,False
66,04-APR-02,,,False,,,C,False,False,False,,,,1016941,False,4.0,SIARIMER@LORDSSEED.COM,True,,False,False,False,,N,False,0,0,0,0,0,0,False,,LORD'S INC,False,False,,0,0,0,0,0,0,0,0,0,,HOWE,US,IN,6825 N 375E,46746,22-APR-22,1000.0,2021.0,False,,False,False,0,0,0,0,0,0,1.0,IN,False,False,False,False,N,HOWE,US,IN,6825 N 375E,46746,,,1000,2021,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(260) 562-2233,,0,0,0,0,0,0,False,False,7266,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
67,04-APR-02,,,False,,,C,False,False,False,,HAGER TRUCKING,True,1016944,False,1.0,,False,,False,False,False,,N,False,0,0,0,0,0,0,False,,LYLE D HAGER,False,False,,0,0,0,0,0,0,0,0,0,,LINCOLN,US,NE,2110 WEST SUMNER STREET,68522,,0.0,,False,,False,False,0,0,0,0,0,0,1.0,NE,False,False,False,False,N,LINCOLN,US,NE,2110 WEST SUMNER STREET,68522,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(402) 450-1657,,0,0,0,0,0,0,False,False,7267,,0,0,0,0,0,0,False,False,False,False,False,False,False
68,04-APR-02,,,False,,,C,False,False,False,,,,1016945,False,1.0,CODY@DERBIGUM.COM,False,(816) 921-5540,False,True,False,,N,False,0,0,0,0,0,0,False,,DERBIGUM AMERICAS INC,False,False,,0,0,0,0,0,0,0,0,0,,KANSAS CITY,US,MO,4800 BLUE PARKWAY,64130-2881,10-JAN-14,10000.0,2013.0,False,,False,False,0,0,0,0,0,0,1.0,MO,False,False,False,False,N,KANSAS CITY,US,MO,4800 BLUE PARKWAY,64130-2881,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(816) 921-0221,,2,0,0,1,0,0,False,False,7268,,0,0,0,0,0,0,False,False,False,False,False,False,False
69,04-APR-02,,,False,,,C,False,False,False,,,,1016951,False,20.0,JORDAN7200@GMAIL.COM,False,(724) 926-2577,False,False,False,,N,False,0,0,0,0,0,0,False,,GREENS TAXI SERVICE INC,False,False,,0,0,0,0,0,0,0,0,0,,MCDONALD,US,PA,8200 NOBLESTOWN RD,15057,08-JAN-21,50000.0,2020.0,False,,False,False,0,0,0,1,0,0,4.0,PA,False,False,False,True,Y,MCDONALD,US,PA,8603 NOBLESTOWN RD,15057,,,50000,2020,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(724) 926-1200,,0,0,0,0,0,0,False,False,7269,1.0,0,0,0,3,0,0,False,False,False,False,False,False,False
70,04-APR-02,,,False,,True,C,False,False,False,,,,1016953,False,4.0,,False,,False,False,False,,N,False,0,0,0,0,0,0,False,,ACKLAND CONSTRUCTION INC,False,False,,0,0,0,0,0,0,0,0,0,,GENEVA,US,NE,1225 L STREET,68361,,0.0,,False,,False,False,0,0,0,0,0,0,4.0,NE,False,False,False,False,N,GENEVA,US,NE,1225 L STREET,68361,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(402) 759-4301,,3,0,0,2,0,0,False,False,7270,,0,0,0,0,0,0,False,False,False,False,False,False,False
