,ADD_DATE,ASPHALT &  ROCK,BEVERAGES,BUILDING MATERIALS,CARNIVAL,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,DBA_NAME,DOORS AND MOLDING,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FLOWERS,"FOG SEALER, EQUIPMENT",FRESH PRODUCE,"GARBAGE, REFUSE, TRASH",GENERAL FREIGHT,"GRAIN, FEED, HAY",GRASS CLIPPINGS,"GRAVEL, DIRT",HEAVY EQUIPMENT,HM_FLAG,HOUSE MOVER,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,MOBILE HOMES,MOTOR VEHICLES,MULCH,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PALLETS,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,ROCK & DIRT,"ROCK,DIRT,GRAVEL,SAND",SAND AND GRAVEL,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,TOOLS,TOOLS ,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
31,29-JAN-02,,False,True,,A,False,False,False,,,,1001471,False,4,MAIL@EXTERIORCONCEPTSINC.COM,False,(678) 482-8089,,,False,,False,False,,,,N,,False,0,0,0,0,0,0,False,EXTERIOR CONCEPTS INC,False,False,,0,0,0,0,0,0,0,0,0,,BUFORD,US,GA,4975 LITTLE MILL ROAD,30518,09-MAR-21,15000.0,2021.0,False,False,False,,0,0,0,0,0,0,4.0,GA,False,False,,False,False,N,BUFORD,US,GA,4975 LITTLE MILL ROAD,30518,15000,2021,False,,,,0,0,0,0,0,0,0,0,0,4,0,0,(678) 482-8085,,,2,0,0,0,0,0,False,False,631,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
32,29-JAN-02,,False,,,A,False,False,False,,THE FARM BRIDGE GA,,1001474,False,4,THEFARMBRIDGEATL@BELLSOUTH.NET,False,(678) 363-9341,True,,False,,False,False,,,,N,,False,0,0,0,0,0,0,False,CORDOVEZ COMPANY INC,False,False,,0,0,0,0,0,0,0,0,0,,DALLAS,US,GA,2000 MARSHALL HUFF RD SUITE B,30157,13-MAY-21,140000.0,2020.0,False,False,False,,0,0,0,0,0,0,5.0,GA,False,False,,False,False,N,DALLAS,US,GA,2000 MARSHALL HUFF ROAD STE B,30132,140000,2020,False,,,,0,0,0,0,0,0,0,0,0,5,0,0,(770) 505-1240,,,0,0,0,0,0,0,False,False,632,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
33,29-JAN-02,,False,,,C,False,False,False,,,,1001475,False,1,,True,,,,False,,False,False,,,,N,,False,0,0,0,0,0,0,False,TUDORS NURSERY,False,False,,0,0,0,0,0,0,0,0,0,,CENTRAL CITY,US,KY,1505 W RESERVOIR AVE,402330,,0.0,,False,False,False,,0,0,0,0,0,0,1.0,KY,False,False,,False,False,N,CENTRAL CITY,US,KY,1505 W RESERVOIR AVE,402330,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(270) 754-3616,,,0,0,0,0,0,0,False,False,633,,0,0,0,0,0,0,False,False,False,False,False,False,False
34,29-JAN-02,,False,,,C,False,False,False,,,,1001481,False,2,,False,,,,False,,False,False,,,,N,,False,0,0,0,0,0,0,False,GEORGIA ENVIRONMENTAL TREE EXPERTS INC,False,False,True,0,0,0,0,0,0,0,0,0,,LOGANVILLE,US,GA,729 LEE BYRD RD,30052,,30000.0,2000.0,False,False,False,,0,0,0,0,0,0,2.0,GA,False,False,,False,False,N,LOGANVILLE,US,GA,729 LEE BYRD RD,30052,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(770) 466-9958,,,0,0,0,0,0,0,False,False,634,,0,0,0,0,0,0,False,False,False,False,False,False,False
35,29-JAN-02,,False,,,A,False,False,False,,DPE CONSTRUCTION,,1001482,False,15,MALIAJ@DPEYUMA.COM,False,(928) 343-1016,,,False,,True,False,,,,N,,False,0,0,0,0,0,0,False,DPE CONSTRUCTION INC,False,False,,0,0,0,0,0,0,0,0,0,,YUMA,US,AZ,1636  EAST 20TH STREET,85365,14-FEB-22,322827.0,2021.0,False,False,False,,0,0,0,0,0,0,15.0,AZ,False,False,,False,False,N,YUMA,US,AZ,1636  EAST 20TH STREET,85365,322827,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(928) 783-7885,,,13,0,0,15,0,0,False,False,635,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
36,29-JAN-02,,False,,,C,False,False,False,True,,,1001484,False,1,HANDGEROSION@BELLSOUTH.NET,False,,,,False,,False,False,,,,N,,False,0,0,0,0,0,0,False,H&G EROSION CONTROL INC,False,False,,0,0,0,0,0,0,0,0,0,,NORCROSS,US,GA,1570 HILLCREST ROAD,30093,19-APR-22,48000.0,2021.0,False,False,False,,0,0,0,0,0,0,2.0,GA,False,False,,False,False,N,NORCROSS,US,GA,1570 HILLCREST ROAD,30093,48000,2021,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(678) 924-9684,,,0,0,0,0,0,0,False,False,636,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
37,29-JAN-02,,False,,,C,False,False,False,,AMERIHAUL,,1001486,False,1,AMERIHAUL@BELLSOUTH.NET,False,,,,False,True,False,False,,,,N,,False,0,0,0,0,0,0,False,HAROLD L KING,False,False,,0,0,0,0,0,0,0,0,0,,SUWANEE,US,GA,2575 WESTBURY CT,30024-3177,16-MAY-05,30000.0,2004.0,False,False,False,,0,0,0,0,0,0,4.0,GA,False,False,,False,False,N,SUWANEE,US,GA,2575 WESTBURY CT,30024-3177,0,0,False,,,,0,0,0,0,0,0,0,0,0,4,0,0,(678) 618-1774,,,0,0,0,0,0,0,False,False,637,,0,0,0,0,0,0,False,False,False,False,False,False,False
38,29-JAN-02,,False,,,C,False,False,False,,E JAMES JR TRUCKING,,1001487,False,2,,False,,,,False,,False,False,,,,N,,False,0,0,0,0,0,0,False,ERNEST JAMES JR,False,False,True,0,0,0,0,0,0,0,0,0,,RINCON,US,GA,PO BOX 47,31326,,0.0,,False,False,False,,0,0,0,0,0,0,1.0,GA,False,False,,False,False,N,LUMBER CITY,US,GA,RT 1 BOX 553,31549,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(912) 568-7535,,,1,0,0,1,0,0,False,False,638,,0,0,0,0,0,0,False,False,False,False,False,False,False
39,29-JAN-02,,False,,,C,False,False,False,,J L WRECKER SERVICE,,1001491,False,1,LORRAINEJJ1@HOTMAIL.COM,False,,,,False,,False,False,,,,N,,False,0,0,0,0,0,0,False,JULIO A LOBOS,False,False,,0,0,0,0,0,0,0,0,0,,SNELLVILLE,US,GA,2311 CLAIRMONT CIRCLE,30078,,0.0,,False,False,True,,0,0,0,0,0,0,1.0,GA,False,False,,False,False,N,SNELLVILLE,US,GA,2311 CLAIRMONT CIRCLE,30078,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(770) 972-7671,,,0,0,0,0,0,0,False,False,639,,0,0,0,0,0,0,False,False,False,False,False,False,False
40,29-JAN-02,,False,,,A,False,False,False,,,,1001492,False,303,CONNOLLYS@CONNOLLYBUS.COM ,False,(508) 668-0387,,,False,,False,False,,,,N,,False,0,0,0,0,0,0,False,MICHAEL J CONNOLLY & SONS INC,False,False,,0,0,0,0,0,0,0,0,0,,WALPOLE,US,MA,609 MAIN ST  ROUTE 1A,02081-0084,08-SEP-22,2473975.0,2021.0,False,False,False,,0,0,0,0,0,0,318.0,MA,False,False,,False,True,Y,WALPOLE,US,MA,609 MAIN ST  ROUTE 1A,02081-0084,900000,2022,False,,,,0,0,0,318,0,0,0,0,0,0,0,0,(508) 668-1530,,,0,0,0,0,0,0,False,False,640,3.0,0,0,0,0,0,0,False,False,False,False,False,False,False
41,29-JAN-02,,False,,,C,False,False,False,,KRMC ENTERPRISES INC,,1001493,False,10,,False,,,,False,,False,False,,,,N,,False,0,0,0,0,0,0,False,REGINA E JENKINS,False,False,,0,0,0,0,0,0,0,0,0,True,BUFORD,US,GA,2544 IVY PLANTATION DR,30519,,300000.0,2000.0,False,False,False,,0,0,0,0,0,0,4.0,GA,False,False,,False,False,N,BUFORD,US,GA,2544 IVY PLANTATION DR,30519,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(770) 932-8916,,,4,0,0,4,0,0,False,False,641,,0,0,0,0,0,0,False,False,False,False,False,False,False
42,29-JAN-02,,False,,,C,False,False,False,True,,,1001496,False,4,KCLANDSCAPINGINC@YAHOO.COM,False,,,,False,,False,False,,,,N,,False,0,0,0,0,0,0,False,K & C LANDSCAPING INC,False,False,,0,0,0,0,0,0,0,0,0,,HOSCHTON,US,GA,1360 PATHFINDER PL,30548,08-APR-21,100000.0,2020.0,False,False,False,,0,0,0,0,0,0,7.0,GA,False,False,,False,False,N,HOSCHTON,US,GA,1360 PATHFINDER PL,30548,100000,2020,False,,,,0,0,0,0,0,0,0,0,0,7,0,0,(706) 658-2776,,,0,0,0,0,0,0,False,False,642,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
43,29-JAN-02,,False,,,A,False,False,False,,,,1001499,False,2,JUSTINHARRINGTON95@GMAIL.COM,False,(712) 732-1505,,,False,,True,False,,,,N,,False,0,0,0,0,0,0,False,JUSTIN HARRINGTON,False,False,,0,0,0,0,0,0,0,0,0,,REMBRANDT,US,IA,220 S 1ST ST,50576-0076,20-JUL-22,64000.0,2021.0,False,False,False,,0,0,0,0,0,0,2.0,IA,False,False,,False,False,N,REMBRANDT,US,IA,220 S 1ST ST,50576-0076,64000,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(712) 286-5009,,,2,0,0,2,0,0,False,False,643,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
44,29-JAN-02,,False,,,C,False,False,False,,,,1001503,False,1,FAYESALTS@WINDSTREAM.NET,False,,,,False,,False,False,,,,N,,False,0,0,0,0,0,0,False,RIGGS HAULING INC,False,False,,0,0,0,0,0,0,0,0,0,,SHEPHERDSVILLE,US,KY,264 GRINDSTONE DR,40165,10-FEB-19,26191.0,2018.0,False,False,False,,0,0,0,0,0,0,1.0,KY,False,False,,False,False,N,SHEPHERDSVILLE,US,KY,264 GRINDSTONE DR,40165,0,0,False,,True,,0,0,0,0,0,0,0,0,0,1,0,0,(502) 541-3789,,,0,0,0,0,0,0,False,False,644,,0,0,0,0,0,0,False,False,False,False,False,False,False
45,29-JAN-02,,False,,,A,False,False,False,,,,1001507,False,1,SBENESCH862@GMAIL.COM,False,,,,False,,True,False,,,,N,,False,0,0,0,0,0,0,False,BENESCH TRUCKING INC,False,False,,0,0,0,0,0,0,0,0,0,,FOWLER,US,CO,2915 RD KK,81039,04-JUL-22,93781.0,2021.0,False,False,False,,0,0,0,0,0,0,1.0,CO,False,False,,False,False,N,FOWLER,US,CO,2915 RD KK,81039,93781,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(719) 251-4827,,,4,0,0,1,0,0,False,False,645,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
46,29-JAN-02,,False,True,,A,False,False,False,,,,1001508,False,2,SBRUNELL@SAMPLELUMBER.COM,False,(518) 236-4308,,,False,,False,False,,,,N,,False,0,0,0,0,0,0,False,SAMPLE LUMBER CO LLC,False,False,,0,0,0,0,0,0,0,0,0,,MOOERS,US,NY,53 CAMPGROUND ROAD,12958,08-AUG-22,196250.0,2021.0,False,False,False,,0,0,0,0,0,0,3.0,NY,False,False,,False,False,N,MOOERS,US,NY,53 CAMPGROUND ROAD,12958,196250,2021,False,,,,0,0,0,0,0,0,0,0,0,3,0,0,(518) 236-7788,,,1,0,0,0,0,0,False,False,646,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
47,29-JAN-02,,False,,,A,False,False,False,True,,,1001510,False,2,CATHY.MILLENNIA@COMCAST.NET,False,(302) 654-6299,,,False,,False,False,,,,N,,False,0,0,0,0,0,0,False,MILLENNIA CONTRACTING INC,False,False,,0,0,0,0,0,0,0,0,0,,NEW CASTLE,US,DE,3075 NEW CASTLE AVENUE,19720,03-JAN-22,310000.0,2022.0,False,False,False,,0,0,0,0,0,0,2.0,DE,False,False,,False,False,N,NEW CASTLE,US,DE,3075 NEW CASTLE AVENUE,19720,310000,2022,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(302) 654-6200,,,0,0,0,0,0,0,False,False,647,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
48,29-JAN-02,,False,,,A,False,False,False,,,,1001512,False,1,,False,,,,False,,True,False,,,,N,,False,0,0,0,0,0,0,False,RIGHT AND READY TRANSPORTATION SERVICES INC,False,False,,0,0,0,0,0,0,0,0,0,,MONTCLAIR,US,CA,PO BOX 115,91763,22-APR-22,20000.0,2021.0,False,False,False,,0,0,0,0,0,0,1.0,CA,False,False,,False,False,N,MONTCLAIR,US,CA,4806 EL MORADO ST,91763,20000,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(909) 626-7587,,,0,0,0,1,0,0,False,False,648,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
49,29-JAN-02,,False,,,A,False,False,False,,,,1001516,False,1,TBURTON31@HOTMAIL.COM,False,,,,False,,False,False,,,,N,,False,0,0,0,0,0,0,False,BURTON CONTRACTING LLC,False,False,,0,0,0,0,0,0,0,0,0,,CHILLICOTHE,US,MO,10505 LIV 233,64601,16-JUN-21,250.0,2020.0,False,False,False,,0,0,0,0,0,0,3.0,MO,False,False,,False,False,N,CHILLICOTHE,US,MO,10505 LIV 233,64601,250,2020,False,,,,0,0,0,0,0,0,0,0,0,3,0,0,(660) 247-1210,,,0,0,0,0,0,0,False,True,649,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
50,29-JAN-02,,False,,,A,False,False,False,,,,1001519,False,2,,False,(606) 596-0461,,,False,,False,False,,,,N,,False,0,0,0,0,0,0,False,ALLEN'S TOWING AND RECOVERY LLC,False,False,,0,0,0,0,0,0,0,0,0,,MANCHESTER,US,KY,55 SWAFFORD ST,40962,29-SEP-22,8053.0,2022.0,False,False,True,,0,0,0,0,0,0,6.0,KY,False,False,,False,False,N,MANCHESTER,US,KY,55 SWAFFORD ST,40962,8053,2022,False,,,,0,0,0,0,0,0,0,0,0,4,0,0,(606) 598-8528,,,0,0,0,2,0,0,False,False,650,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
51,01-JUN-74,,False,,,A,False,False,False,,,,100152,False,70,ANDREW.SCHELK@KOHLER.COM,False,(920) 453-6386,,,False,,True,False,,,,N,,False,0,0,0,0,0,0,False,KOHLER TRANSPORT INC,False,False,,0,0,0,0,0,0,0,0,0,,KOHLER,US,WI,444  HIGHLAND DRIVE,53044,26-OCT-21,7790000.0,2020.0,False,False,False,,0,0,0,0,0,0,71.0,WI,False,False,,False,False,N,KOHLER,US,WI,444  HIGHLAND DRIVE,53044,7790000,2020,False,,,,0,0,0,0,0,0,0,0,0,0,1,0,(920) 459-1561,,,0,294,0,0,70,0,False,False,651,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
52,29-JAN-02,,False,,,C,False,False,False,,WILLIAMS TRUCKING,,1001521,False,1,WILLIAMS_TRUCKING@HOTMAIL.COM,False,,,,False,,False,False,,,,N,,False,0,0,0,0,0,0,False,WILLIAM O WILLIAMS,False,False,,0,0,0,0,0,0,0,0,0,,GARY,US,SD,48610 176 ST,57237,09-APR-22,87000.0,2021.0,False,False,False,,0,0,0,0,0,0,2.0,SD,False,False,,False,False,N,GARY,US,SD,48610 176 ST,57237,87000,2021,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(605) 272-5592,,,0,0,0,0,0,0,True,False,652,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
53,29-JAN-02,,False,,,C,False,False,False,,,,1001522,False,3,,False,(505) 547-2599,,,False,,True,False,,,,N,,False,0,0,0,0,0,0,False,TROUT CREEK WELL DRILLING INC,False,False,,0,0,0,0,0,0,0,0,0,,LUNA,US,NM,PO BOX 5,87824-0005,12-MAR-08,20000.0,2000.0,False,False,False,,0,0,0,0,0,0,4.0,NM,False,False,,False,False,N,LUNA,US,NM,217 TALL HOUSE LANE,87824-0005,0,0,False,,,,0,0,0,0,0,0,0,0,0,3,0,0,(505) 547-2852,,,4,0,0,1,0,0,False,False,653,,0,0,0,0,0,0,False,False,False,False,False,False,False
54,29-JAN-02,,False,,,C,False,False,False,,,,1001523,False,1,CHEVYPOWERED33@YAHOO.COM,False,,,,False,,False,False,,,,N,,False,0,0,0,0,0,0,False,B F W TRUCKLINE,False,False,,0,0,0,0,0,0,0,0,0,,CORTEZ,US,CO,PO BOX 551,81321,03-MAR-22,1.0,2020.0,False,False,False,,0,0,0,0,0,0,1.0,CO,False,False,,False,False,N,CORTEZ,US,CO,6465 HWY 160/491,81321,1,2020,False,,,True,0,0,0,0,0,0,0,0,0,1,0,0,(970) 560-0278,,,0,0,0,0,0,0,False,False,654,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
55,29-JAN-02,,False,,,A,False,False,False,,ARIS HELICOPTERS,,1001524,False,3,SIKORSKYSCOTT@SBCGLOBAL.NET,False,(951) 359-5019,,,False,,False,False,,,,N,,False,0,0,0,3,0,0,False,HELI-FLITE INC,True,False,,0,0,0,0,0,0,0,0,0,,CORONA,US,CA,1965 AVIATION DR #F,92878,23-NOV-21,10000.0,2020.0,False,False,False,,0,0,0,0,0,0,3.0,CA,False,False,,False,False,N,CORONA,US,CA,1965 AVIATION DR #F,92878,10000,2020,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(951) 359-5016,,,0,0,0,0,0,0,False,False,655,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
56,29-JAN-02,,False,,,A,False,False,False,,SILVA TRUCKING,,1001525,False,1,REGULATORY@FINOCOMPANY.COM,False,,,,False,,True,False,,,,N,,False,0,0,0,0,0,0,False,MARCO A SILVA,False,False,,0,0,0,0,0,0,0,0,0,,YUMA,US,AZ,9687 E 37TH PLACE,85365,21-JUL-20,125000.0,2019.0,False,False,False,,0,0,0,0,0,0,1.0,AZ,False,False,,False,False,N,YUMA,US,AZ,9687 E 37TH PLACE,85365,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(928) 305-6074,,,0,0,0,1,0,0,False,False,656,,0,0,0,0,0,0,False,False,False,False,False,False,False
57,29-JAN-02,,False,,,A,False,False,False,,,,1001526,False,2,RONBASRAN@HOTMAIL.COM,False,(604) 522-5584,,,False,,False,False,,,,N,,False,0,0,0,0,0,0,False,BASRAN FUELS LTD,False,False,True,0,0,0,0,0,0,0,0,0,,NEW WESTMINSTER,CA,BC,143 SPRICE STREET,V3M 5L5,20-JUL-21,12000.0,2020.0,False,False,False,,0,0,0,0,0,0,3.0,WA,False,False,,False,False,N,NEW WESTMINSTER,CA,BC,538A EWEN AVENUE,V3M 5B8,12000,2020,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(604) 522-1628,,,2,0,0,2,0,0,False,False,657,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
58,29-JAN-02,,False,,,C,False,False,False,,,,1001527,False,1,,False,,,,False,,False,False,,,,N,,False,0,0,0,0,0,0,False,PAULEK TOOLS INC,False,False,,0,0,0,0,0,0,0,0,0,,DURANGO,US,CO,85 CR 231,81303,14-JUL-04,20000.0,2003.0,False,False,False,,0,0,0,0,0,0,1.0,CO,False,False,,False,False,N,DURANGO,US,CO,85 CR 231,81303,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(970) 259-5979,True,,0,0,0,0,0,0,False,False,658,,0,0,0,0,0,0,False,False,False,False,False,False,False
59,29-JAN-02,,False,,,C,False,False,False,,,,1001528,False,1,,False,,,,False,,False,False,,,,N,,False,0,0,0,0,0,0,False,ANTHONY T AMADUCCI,False,False,,0,0,0,0,0,0,0,0,0,True,ANDOVER,US,NJ,216 MAIN ST,07821,02-AUG-08,6000.0,2007.0,False,False,False,,0,0,0,0,0,0,1.0,NJ,False,False,,False,False,N,ANDOVER,US,NJ,216 MAIN ST,07821,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(973) 539-7145,,,0,0,0,0,0,0,False,False,659,,0,0,0,0,0,0,False,False,False,False,False,False,False
60,29-JAN-02,,False,,,C,False,False,False,,,,1001530,False,7,,False,(970) 247-7744,,,False,,False,False,,,,N,,False,0,0,0,0,0,0,False,M LEEDER CONSTRUCTION INC,False,False,,0,0,0,0,0,0,0,0,0,,DURANGO,US,CO,33399 HWY 160 E,81301,04-OCT-21,10000.0,2011.0,False,False,False,,0,0,0,0,0,0,7.0,CO,False,False,,False,False,N,DURANGO,US,CO,33399 HWY 160 E,81301,0,0,False,,,,0,0,0,0,0,0,0,0,0,7,0,0,(970) 247-1948,,True,0,0,0,0,0,0,False,False,660,,0,0,0,0,0,0,False,False,False,False,False,False,False
61,29-JAN-02,,False,,,C,False,False,False,,MARIO'S TREE SERVICES & LANDSCAPING,,1001534,False,1,,False,(305) 221-9557,,,False,True,False,False,,,,N,,False,0,0,0,0,0,0,False,MARIO & ISAAC GADEA,False,False,,0,0,0,0,0,0,0,0,0,,MIAMI,US,FL,160 NW 120 AVE,33182-1314,25-OCT-21,30000.0,2020.0,False,False,False,,0,0,0,0,0,0,1.0,FL,False,False,,False,False,N,MIAMI,US,FL,160 NW 120 AVE,33182-1314,30000,2020,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(305) 552-5543,,,0,0,0,0,0,0,False,False,661,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
62,29-JAN-02,,False,,,C,False,False,False,,,,1001536,False,3,SALES@GLEASONANDSONSIGNS.COM,False,(785) 820-2818,,,False,,False,False,,,,N,,False,0,0,0,0,0,0,False,GLEASON & SON SIGNS INC,False,False,True,0,0,0,0,0,0,0,0,0,,SALINA,US,KS,2440 N 9TH,67401-8622,09-JUN-21,20000.0,2018.0,False,False,False,,0,0,0,0,0,0,3.0,KS,False,False,,False,False,N,SALINA,US,KS,2440 N 9TH,67401-8622,0,0,False,,,,0,0,0,0,0,0,0,0,0,3,0,0,(785) 823-8615,,,1,0,0,0,0,0,False,False,662,,0,0,0,0,0,0,False,False,False,False,False,False,False
63,29-JAN-02,,False,,,C,False,False,False,,PATRIOT DELIVERY SERVICE,,1001538,False,1,,False,(813) 948-6731,,,False,,True,False,,,,N,,False,0,0,0,0,0,0,False,STEVEN C BULLARD,False,False,,0,0,0,0,0,0,0,0,0,,LAND O LAKES,US,FL,2345 ROTHFELD CT,34639,23-JAN-02,34000.0,2001.0,False,False,False,,0,0,0,0,0,0,1.0,FL,False,False,,False,False,N,LAND O LAKES,US,FL,2345 ROTHFELD CT,34639,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(813) 918-9699,,,0,0,0,0,0,0,False,False,663,,0,0,0,0,0,0,False,False,False,False,False,False,False
64,29-JAN-02,,False,,,C,False,False,False,,CHAPMAN'S MULCH,,1001540,False,1,,False,(941) 466-7571,,,False,,False,False,,,,N,,False,0,0,0,0,0,0,False,CLIFFORD M CHAPMAN IV MULCH COMPANY,False,False,,0,0,0,0,0,0,0,0,0,,FT MYERS,US,FL,15625 PINE RIDGE RD,33908,25-JAN-02,0.0,,False,False,False,True,0,0,0,0,0,0,1.0,FL,False,False,,False,False,N,FT MYERS,US,FL,15625 PINE RIDGE RD,33908,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(941) 466-0700,,,0,0,0,0,0,0,False,False,664,,0,0,0,0,0,0,False,False,False,False,False,False,False
65,29-JAN-02,,False,,,A,False,False,False,,,,1001544,False,4,HYMARK@NETINS.NET,False,(712) 324-5341,,,False,,True,False,,,,N,,False,0,0,0,0,0,0,False,HYMARK EXPRESS INC,False,False,,0,0,0,0,0,0,0,0,0,,SHELDON,US,IA,221 N 10TH AVE,51201,29-MAR-22,181000.0,2021.0,False,False,False,,0,0,0,0,0,0,4.0,IA,False,False,,False,False,N,ARCHER,US,IA,3811 OAK HILL AVENUE,51231,181000,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(712) 324-1400,,,16,0,0,3,1,0,False,False,665,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
66,29-JAN-02,,False,,,C,False,False,False,True,,,1001545,False,1,,False,,,,False,,False,False,,,,N,,False,0,0,0,0,0,0,False,JASON L SIMPSON'S LANDCLEARING & GRADING,False,False,,0,0,0,0,0,0,0,0,0,,WINTER PARK,US,FL,2805 LITTLE JOHN ROAD,32792,24-JAN-02,30000.0,2001.0,False,False,False,,0,0,0,0,0,0,1.0,FL,False,False,,False,False,N,WINTER PARK,US,FL,2805 LITTLE JOHN ROAD,32792,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(407) 629-3546,,,0,0,0,1,0,0,False,False,666,,0,0,0,0,0,0,False,False,False,False,False,False,False
