,ADD_DATE,"AGGREGATES, SAND",BEVERAGES,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,CLAY TARGETS EQUIPMENT,"COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,DBA_NAME,"DIRT,SAND,GRAVEL,ASP",DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,EQUIPMENT,EXERCISE EQUIP,FARM SUPPLIES,FAX,FRESH PRODUCE,"GARBAGE, REFUSE, TRASH",GENERAL FREIGHT,GOLF CARTS BROCHURES GIFTS,"GRAIN, FEED, HAY",HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INDUSTRIAL BATTERY AND CHARGERS,INT TRADE EQUIP,INTERMODAL CONTAINERS,LANDSCAPE,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MILK,MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,PRESSURE WASHER,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,SOUND EQUIPMENT,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,TOOLS,TOOLS PARTS,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WASTE WATER,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
31,13-FEB-02,,False,,C,False,,False,False,,,,1004593,False,2,,,,False,(912) 526-3690,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,A K WILLIAMS TRUCKING LLC,False,False,True,0,0,0,0,0,0,0,0,0,,VIDALIA,US,GA,220 PETROSS ROAD,30474,20-JUL-12,60000.0,2006.0,False,,,False,False,0,0,0,0,0,0,2.0,GA,False,False,False,False,N,VIDALIA,US,GA,220 PETROSS ROAD,30474,,0,0,False,,0,0,0,0,0,0,0,0,0,0,0,0,(912) 538-0172,,,2,0,0,2,0,0,False,False,2031,,0,0,0,0,0,0,,False,False,False,False,False,False,False
32,14-FEB-02,,False,,A,False,True,False,False,,,,1004599,False,4,INFO@HOWELLTRAPS.COM,,,False,(334) 393-0319,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,HOWELL SHOOTING SUPPLIES INC,False,False,,0,0,0,0,0,0,0,0,0,,ENTERPRISE,US,AL,140 LOWE DRIVE NORTH,36330-9324,08-NOV-21,20000.0,2020.0,False,,,False,False,0,0,0,0,0,0,5.0,AL,False,False,False,False,N,ENTERPRISE,US,AL,140 LOWE DRIVE NORTH,36330-9324,,20000,2020,False,,0,0,0,0,0,0,0,0,0,5,0,0,(334) 393-2843,,,4,0,0,0,0,0,False,False,2032,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
33,01-JUN-74,,False,,A,False,,False,False,,,,10046,False,5,SDUERR@NORTHEASTBATTERIES.COM,,,False,(215) 788-8045,False,,False,,False,N,False,0,0,0,0,0,0,True,,False,,NORTHEAST INDUSTRIAL BATTERIES INC,False,False,,0,0,0,0,0,0,0,0,0,,BRISTOL,US,PA,2300 DAVID DRIVE,19007,27-JUN-22,305000.0,2021.0,False,,,False,False,0,0,0,0,0,0,5.0,PA,False,False,False,False,N,BRISTOL,US,PA,2300 DAVID DRIVE,19007,,305000,2021,False,,0,0,0,0,0,0,0,0,0,5,0,0,(215) 788-8000,,,0,0,0,0,0,0,False,False,2033,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
34,14-FEB-02,,False,,A,False,,False,False,,,,1004602,False,8,KATHERINE.DUKES@DAIMLER.COM,,,False,(864) 206-8120,False,,False,True,False,N,False,0,0,0,0,0,0,,,False,,FREIGHTLINER CUSTOM CHASSIS CORP,False,False,,0,0,0,0,0,0,0,0,0,,GAFFNEY,US,SC,552 HYATT ST,29341-2525,01-FEB-22,18265.0,2021.0,False,,,False,False,0,0,0,0,0,0,3.0,SC,False,False,False,False,N,GAFFNEY,US,SC,552 HYATT ST,29341-2525,,18265,2021,False,,0,0,0,0,0,0,0,0,0,0,0,0,(864) 206-8000,,,3,0,0,3,0,0,False,False,2034,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
35,14-FEB-02,,False,,C,False,,False,False,,,,1004605,False,1,ROBERTLROHDE@GMAIL.COM,,,False,,False,,True,,False,N,False,0,0,0,0,0,0,,,False,,ROBERT ROHDE,False,False,,0,0,0,0,0,0,0,0,0,,LEWISTOWN,US,PA,108 SUGARTREE LANE,17044,15-MAY-19,1.0,2018.0,False,,,False,False,0,0,0,0,0,0,4.0,PA,False,False,False,False,N,LEWISTOWN,US,PA,108 SUGARTREE LANE,17044,,0,0,False,,0,0,0,0,0,0,0,0,0,3,0,0,(570) 309-1040,,,1,0,0,1,0,0,False,False,2035,,0,0,0,0,0,0,,False,False,False,False,False,False,False
36,14-FEB-02,,False,,A,False,,False,False,,,,1004609,False,3,PORTLINNP@KEISER.COM,,True,False,(559) 256-8100,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,KEISER CORPORATION,False,False,,0,0,0,0,0,0,0,0,0,,FRESNO,US,CA,2470 S CHERRY AVE,93706-5004,14-SEP-22,10000.0,2008.0,False,,,False,False,0,0,0,0,0,0,1.0,CA,False,False,False,False,N,FRESNO,US,CA,2470 S CHERRY AVE,93706-5004,,10000,2008,False,,0,0,0,0,0,0,0,0,0,1,0,0,(559) 256-8000,,,0,0,0,0,0,0,False,False,2036,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
37,14-FEB-02,,False,,A,False,,False,False,,COMMERCIAL CORING & SAWING,,1004610,False,2,COMMERCIALCORING@VERIZON.NET,,,False,(856) 786-8155,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,COMMERCIAL GROUP INC,False,False,,0,0,0,0,0,0,0,0,0,,CINNAMINSON,US,NJ,2306 WALLACE BLVD,08077,07-OCT-21,30000.0,2020.0,False,,,False,False,0,0,0,0,0,0,2.0,NJ,False,False,False,False,N,CINNAMINSON,US,NJ,2306 WALLACE BLVD,08077,,30000,2020,False,,0,0,0,0,0,0,0,0,0,2,0,0,(856) 786-8150,True,,0,0,0,0,0,0,False,False,2037,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
38,14-FEB-02,,False,,A,False,,False,False,,,,1004611,False,3,PATSOUND0@GMAIL.COM,,,False,(201) 453-1452,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,PCA AUDIO DESIGN & ENGINEERING,False,False,,0,0,0,0,0,0,0,0,0,,NORTH BERGEN,US,NJ,2500 83RD STREET UNIT 18,07047,30-DEC-20,10000.0,2019.0,False,,,False,False,0,0,0,0,0,0,1.0,NJ,False,False,False,False,N,NORTH BERGEN,US,NJ,2500 83RD STREET UNIT 18,07047,,10000,2019,False,True,0,0,0,0,0,0,0,0,0,1,0,0,(201) 453-1450,,,0,0,0,0,0,0,False,False,2038,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
39,14-FEB-02,,False,,A,False,,False,False,,YECK'S SERVICE,,1004614,False,4,DANDERSON@CIACCESS.COM,,,False,(519) 674-5472,False,,False,,False,N,False,0,0,0,0,0,0,,True,False,,715368 ONTARIO LIMITED,False,False,,0,0,0,0,0,0,0,0,0,,RIDGETOWN,CA,ON,PO BOX 464,N0P 2C0,11-JUN-21,111492.0,2016.0,False,,,False,False,0,0,0,0,0,0,4.0,MI,False,False,False,False,N,RIDGETOWN,CA,ON,104 ERIE ST S,N0P 2C0,,111492,2016,False,,0,0,0,0,0,0,0,0,0,0,0,0,(519) 674-5471,,,7,1,0,3,1,0,False,False,2039,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
40,14-FEB-02,,False,,A,False,,False,False,True,,,1004620,False,13,,,,False,(205) 655-5292,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,ALABAMA BARRICADE INC,False,False,,0,0,0,0,0,0,0,0,0,,MOODY,US,AL,PO BOX 487,35004,27-JAN-22,400000.0,2016.0,False,,,False,False,0,0,0,0,0,0,10.0,AL,False,False,False,False,N,MOODY,US,AL,1957 A E MOORE DR,35004,,400000,2016,False,,0,0,0,0,0,0,0,0,0,10,0,0,(205) 655-5290,,,0,0,0,0,0,0,False,False,2040,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
41,14-FEB-02,,False,,C,False,,False,False,,,,1004626,False,2,ADAM_W0609S@YAHOO.COM,,,False,(860) 693-1778,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,CANTON AUTO EXCHANGE INC,False,False,,0,0,0,0,0,0,0,0,0,,CANTON,US,CT,244 ALBANY TURNPIKE,06019,05-OCT-20,1.0,2020.0,False,,,False,True,0,0,0,0,0,0,2.0,CT,False,False,False,False,N,CANTON,US,CT,244 ALBANY TURNPIKE,06019,,1,2020,False,,0,0,0,0,0,0,0,0,0,2,0,0,(860) 693-1733,,,0,0,0,0,0,0,False,False,2041,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
42,14-FEB-02,,False,,C,False,,False,False,,BOBBY DAVID LOWREY FARMS,,1004633,False,1,KERRILOWREY@LOWREYFARMS.NET,,,False,(573) 271-5143,False,,False,,True,N,False,0,0,0,0,0,0,,,False,,BOBBY LOWREY,False,False,,0,0,0,0,0,0,0,0,0,,PARMA,US,MO,4035 CTY RD 779,63870,03-MAR-21,1000.0,2020.0,False,,,False,False,0,0,0,0,0,0,3.0,MO,False,False,False,False,N,PARMA,US,MO,4035 CTY RD 779,63870,,1000,2020,False,,0,0,0,0,0,0,0,0,0,0,0,0,(573) 271-5117,,,3,0,0,3,0,0,False,False,2042,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
43,14-FEB-02,,False,,C,False,,False,False,True,,,1004637,False,1,BECKY@THEROSSGRP.COM,,,False,(219) 764-9952,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,THE ROSS GROUP INC,False,False,,0,0,0,0,0,0,0,0,0,,PORTAGE,US,IN,5901 CARLSON AVE,46368,18-MAR-22,1476.0,2021.0,False,,,False,False,0,0,0,0,0,0,1.0,IN,False,False,False,False,N,PORTAGE,US,IN,5901 CARLSON AVE,46368,,1476,2021,False,,0,0,0,0,0,0,0,0,0,0,1,0,(219) 764-9932,,,0,0,0,0,0,0,False,False,2043,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
44,14-FEB-02,,False,,A,False,,False,False,,,,1004643,False,1,STARTRUCKPARTS1976@GMAIL.COM,,,False,(205) 324-4646,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,STAR TRUCK PARTS,False,False,,0,0,0,0,0,0,0,0,0,,BIRMINGHAM,US,AL,2616 20TH STREET NORTH,35216,17-AUG-22,10.0,2021.0,False,,,False,True,0,0,0,0,0,0,2.0,AL,False,False,False,False,N,BIRMINGHAM,US,AL,2616 20TH STREET NORTH,35216,,10,2021,False,,0,0,0,0,0,0,0,0,0,0,0,0,(205) 324-4681,,,3,0,0,2,0,0,False,False,2044,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
45,14-FEB-02,,False,,A,False,,False,False,,,,1004648,False,1,EDDYCAVERLY@GMAIL.COM ,,,False,,False,,True,,False,N,False,0,0,0,0,0,0,,,False,,EAC LLC,False,False,,0,0,0,0,0,0,0,0,0,,ARCHER,US,FL,11131 NE 101ST TER,32618,01-AUG-22,80000.0,2021.0,False,,,False,False,0,0,0,0,0,0,1.0,FL,False,False,False,False,N,ARCHER,US,FL,11131 NE 101ST TER,32618,,80000,2021,False,,0,0,0,0,0,0,0,0,0,0,0,0,(352) 339-6298,,,1,0,0,1,0,0,False,False,2045,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
46,14-FEB-02,,False,,A,False,,False,False,,,,1004650,False,3,,,,False,(309) 537-3521,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,DUNCAN FARMS,False,True,,0,0,0,0,0,0,0,0,0,,NEW BOSTON,US,IL,568 145TH AVE,61272,09-AUG-21,10400.0,2020.0,False,,,False,False,0,0,0,0,0,0,3.0,IL,False,False,False,False,N,NEW BOSTON,US,IL,568 145TH AVE,61272,,10400,2020,False,,0,0,0,0,0,0,0,0,0,2,0,0,(309) 537-3521,,,1,0,0,1,0,0,False,False,2046,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
47,14-FEB-02,,False,,A,False,,False,False,,,,1004652,False,2,,,,False,(859) 342-7840,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,XTREME CLEAN INC,False,False,,0,0,0,0,0,0,0,0,0,,ELSMERE,US,KY,1010 EDWARDS RD,41018,08-FEB-21,15000.0,2002.0,False,,,False,False,0,0,0,0,0,0,2.0,KY,False,False,False,False,N,ELSMERE,US,KY,1010 EDWARDS RD,41018,True,15000,2002,False,,0,0,0,0,0,0,0,0,0,2,0,0,(859) 342-7840,,,0,0,0,0,0,0,False,False,2047,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
48,14-FEB-02,,False,,A,False,,False,False,,,,1004655,False,3,PAM@HIS.COM,,,False,,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,EAST COAST SHORING INC,False,False,,0,0,0,0,0,0,0,0,0,,EDGEWATER,US,MD,1509 SHORE DRIVE,21037,06-MAY-22,70000.0,2021.0,False,True,,False,False,0,0,0,0,0,0,5.0,DE,False,False,False,False,N,DENTON,US,MD,8736 HARMONY RD,21629,,70000,2021,False,,0,0,0,0,0,0,0,0,0,0,0,0,(301) 577-5913,,,6,0,0,5,0,0,False,False,2048,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
49,14-FEB-02,,False,,A,False,,False,False,,,,1004656,False,3,SALMARTTRUCK@YAHOO.COM,,,False,(417) 475-4113,True,,False,,False,N,False,0,0,0,0,0,0,,,False,,SAL MARTINEZ TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,LOWELL,US,AR,13107 S ZION ROAD,72745,15-JUN-22,249167.0,2021.0,False,,,False,False,0,0,0,0,0,0,3.0,AR,False,False,False,False,N,LOWELL,US,AR,13107 S ZION ROAD,72745,,249167,2021,False,,0,0,0,0,0,0,0,0,0,0,0,0,(479) 200-0466,,,3,0,0,3,0,0,False,False,2049,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
50,14-FEB-02,,False,,A,False,,False,False,,,,1004657,False,4,TRIPLETT90@CKT.NET,,,False,,False,,False,,True,N,False,0,0,0,0,0,0,,,False,,TRIPLETT GRAIN LLC,False,False,,0,0,0,0,0,0,0,0,0,,THAYER,US,KS,7675 120TH ROAD,66776,29-APR-22,200000.0,2021.0,False,,,False,False,0,0,0,0,0,0,7.0,KS,False,False,False,False,N,THAYER,US,KS,7675 120TH ROAD,66776,,200000,2021,False,,0,0,0,0,0,0,0,0,0,2,0,0,(162) 043-3777,,,6,0,0,5,0,0,False,False,2050,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
51,14-FEB-02,,False,,A,False,,False,False,,,,1004659,False,1,OFFICE@JNJECI.COM,,,False,(435) 874-1287,False,,True,,False,N,False,0,0,0,0,0,0,,,False,,JNJ ENGINEERING CONSTRUCTION INC,False,False,,0,0,0,0,0,0,0,0,0,,HILDALE,US,UT,PO BOX 842218,84784-2218,26-SEP-22,3922.0,2022.0,False,,,False,False,0,0,0,0,0,0,1.0,UT,False,False,False,False,N,HILDALE,US,UT,970 N BOX ELDER STREET,84784,,3922,2022,False,,0,0,0,0,0,0,0,0,0,1,0,0,(435) 874-1285,,,2,0,0,0,0,0,False,False,2051,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
52,14-FEB-02,,False,,A,False,,False,False,True,,,1004660,False,25,JEN@BESTTANK.COM,,,False,(315) 433-5083,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,STATEWIDE AQUASTORE INC,False,False,,0,0,0,0,0,0,0,0,0,,EAST SYRACUSE,US,NY,6010 DROTT DRIVE,13057-2943,13-OCT-22,250955.0,2021.0,False,,,False,False,0,0,0,0,0,0,17.0,NY,False,False,False,False,N,EAST SYRACUSE,US,NY,6010 DROTT DRIVE,13057-2943,,250955,2021,False,,0,0,0,0,0,0,0,0,0,17,0,0,(315) 433-2782,,,14,0,0,0,0,0,False,False,2052,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
53,14-FEB-02,,False,,A,False,,False,False,,,,1004664,False,2,BSTRAVIS@WINDSTREAM.NET,,,False,(502) 477-5665,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,SCOTT TRAVIS,False,False,,0,0,0,0,0,0,0,0,0,True,COXS CREEK,US,KY,1420 MAX ROUSE RD,40013,10-FEB-22,5000.0,2021.0,False,,,False,False,0,0,0,0,0,0,5.0,KY,False,False,False,False,N,COXS CREEK,US,KY,1420 MAX ROUSE RD,40013,,5000,2021,False,,0,0,0,0,0,0,0,0,0,2,0,0,(502) 548-1083,,,3,0,0,3,0,0,False,False,2053,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
54,14-FEB-02,,False,,C,False,,False,False,,,,1004669,False,1,SHSARVER@BELLSOUTH.NET,,,False,,False,,True,,False,N,False,0,0,0,0,0,0,,,False,,BACK 2 BACK TRUCKING CO LLC,False,False,,0,0,0,0,0,0,0,0,0,,SUWANEE,US,GA,3540 CHARTWELL RIDGE,30024,12-SEP-06,0.0,,False,,,False,False,0,0,0,0,0,0,1.0,GA,False,False,False,False,N,SUWANEE,US,GA,3540 CHARTWELL RIDGE,30024,,0,0,False,,0,0,0,0,0,0,0,0,0,0,0,0,(770) 844-6680,,,1,1,0,0,1,0,False,False,2054,,0,0,0,0,0,0,,False,False,False,False,False,False,False
55,14-FEB-02,,False,,C,False,,False,False,,DON CRIM TRUCKING,,1004672,False,1,DONCRIMTRUCKING@HOTMAIL.COM,,,False,,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,DONALD E CRIM JR,False,False,,0,0,0,0,0,0,0,0,0,,EDINA,US,MO,ROUTE 3    BOX 130,63537,09-NOV-12,26000.0,2012.0,False,,,False,False,0,0,0,0,0,0,1.0,MO,False,False,False,False,N,EDINA,US,MO,ROUTE 3  BOX 130,63537,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(660) 397-2104,True,,0,0,0,0,0,0,False,False,2055,,0,0,0,0,0,0,,False,False,False,False,False,False,False
56,14-FEB-02,,False,,C,False,,False,False,,WOODARD COOLING & HEATING,,1004678,False,2,WOODARDCOOLING@ATT.NET,,,False,(270) 830-0400,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,WOODARD & SONS INC,False,False,,0,0,0,0,0,0,0,0,0,,HENDERSON,US,KY,1500 S GREEN ST,42420,08-FEB-21,1000.0,2019.0,False,True,,False,False,0,0,0,0,0,0,1.0,KY,False,False,False,False,N,HENDERSON,US,KY,1500 S GREEN ST,42420,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(270) 827-2665,,,1,0,0,0,0,0,False,False,2056,,0,0,0,0,0,0,,False,False,False,False,False,False,False
57,14-FEB-02,,False,,A,False,,False,False,,,,1004680,False,23,CSIMO@RIVASTLLC.COM,,,False,,False,,True,,False,N,False,0,0,0,0,0,0,,,False,,RIVAS TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,OKLAHOMA CITY,US,OK,10701 SE 89TH ST,73150,11-OCT-22,1500000.0,2022.0,False,,,False,False,0,0,0,0,0,0,23.0,OK,False,False,False,False,N,OKLAHOMA CITY,US,OK,5725 S HIGH AVE,73129,,1500000,2022,False,,0,0,0,0,0,0,0,0,0,0,0,0,(405) 635-8822,,,0,5,0,7,16,0,False,False,2057,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
58,14-FEB-02,,False,,C,False,,False,False,True,,,1004686,False,2,,,,False,,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,ATLANTA BORING & TUNNELING INC,False,False,,0,0,0,0,0,0,0,0,0,,ATLANTA,US,GA,PO BOX 16807,30321,13-FEB-02,100000.0,2001.0,False,,,False,False,0,0,0,0,0,0,2.0,GA,False,False,False,False,N,ATLANTA,US,GA,3395 JONESBORO,30354,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(404) 363-8744,,,2,0,0,1,0,0,False,False,2058,,0,0,0,0,0,0,,False,False,False,False,False,False,False
59,14-FEB-02,,False,,A,False,,False,False,,,,1004689,False,10,AUTOLINEASONEYRASADECV@GMAIL.COM,,,False,(956) 843-5185,False,,False,,False,Y,False,0,10,0,0,0,0,,,False,,AUTOLINEAS ONEYRA SA DE CV,False,False,,0,0,0,0,0,0,0,0,0,True,PHARR,US,TX,7724 S CAGE BLVD,78557,20-SEP-21,5320.0,2020.0,False,,,False,False,0,0,0,0,0,0,10.0,TX,False,False,False,False,N,REYNOSA,MX,TA,CALLE LAGUNA DEL CHAIREL S/N,88770,,5320,2020,False,,0,0,0,0,0,0,0,0,0,10,0,0,(899) 936-2614,,,0,0,0,0,0,0,False,False,2059,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
60,14-FEB-02,,False,,C,False,,False,False,,KENNY MARTEN TRUCKING AND EXCAVATION,,1004692,False,1,,,,False,,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,KENNETH J MARTEN,False,False,,0,0,0,0,0,0,0,0,0,True,ONAGA,US,KS,20640 ONAGA RD,66521-9404,30-JUL-13,25000.0,2012.0,False,,,False,False,0,0,0,0,0,0,2.0,KS,False,False,False,False,N,ONAGA,US,KS,20640 ONAGA RD,66521-9404,,0,0,False,,0,0,0,0,0,0,0,0,0,2,0,0,(785) 889-4854,,,2,0,0,0,0,0,False,False,2060,,0,0,0,0,0,0,,False,False,False,False,False,False,False
61,14-FEB-02,,False,,C,False,,False,False,,TLC TRUCKING,True,1004696,False,1,,,,False,,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,TRISHIA L CAO,False,False,,0,0,0,0,0,0,0,0,0,,NORTHGLENN,US,CO,10941 HERMOSA CT,80234-3928,12-FEB-02,10000.0,2001.0,False,,,False,False,0,0,0,0,0,0,1.0,CO,False,False,False,False,N,NORTHGLENN,US,CO,10941 HERMOSA CT,80234-3928,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(303) 450-0530,,,0,0,0,0,0,0,False,False,2061,,0,0,0,0,0,0,,False,False,False,False,False,False,False
62,14-FEB-02,,False,,A,False,,False,False,,,,1004698,False,7,LARAMIEGARYTRACY@YAHOO.COM,,,False,(866) 303-8386,False,,True,,False,N,False,0,0,0,0,0,0,,,False,,LARAMIE LLC,False,False,,0,0,0,0,0,0,0,0,0,,ALTUS,US,OK,305 PHEASANT CIR,73521,29-AUG-22,900000.0,2019.0,False,,,False,False,0,0,0,0,0,0,7.0,OK,False,False,False,False,N,ALTUS,US,OK,305 PHEASANT CIRCLE,73521,,900000,2019,False,,0,0,0,0,0,0,0,0,0,0,0,0,(580) 482-1847,,,7,0,0,7,0,0,False,False,2062,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
63,14-FEB-02,,False,,C,False,,False,False,,,,1004699,False,1,,,,False,,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,R TRIPLE C FARMS,False,False,,0,0,0,0,0,0,0,0,0,,LAMAR,US,CO,36487 CR 6,81052,11-FEB-02,12000.0,2001.0,False,True,,False,False,0,0,0,0,0,0,1.0,CO,False,False,False,False,N,LAMAR,US,CO,36487 CR 6,81052,,0,0,False,,0,0,0,0,0,0,0,0,0,0,0,0,(719) 336-4192,,,2,0,0,1,0,0,False,False,2063,,0,0,0,0,0,0,,False,False,False,False,False,False,False
64,14-FEB-02,,False,,A,False,,False,False,,,,1004702,False,1,E.MOTES@YAHOO.COM,,,False,,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,JAMES EDWARD MOTES,False,False,,0,0,0,0,0,0,0,0,0,,PRINCETON,US,NC,PO BOX 881,27569,14-FEB-22,19000.0,2022.0,False,,,True,False,0,0,0,0,0,0,1.0,NC,False,False,False,False,N,SMITHFIELD,US,NC,4323 STEVEN CHAPEL ROAD,27577,,19000,2022,False,,0,0,0,0,0,0,0,0,0,1,0,0,(919) 921-0094,,,0,0,0,0,0,0,False,False,2064,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
65,14-FEB-02,,False,,A,False,,False,False,,,,1004705,False,24,RAY@HOPWOODENT.COM,,,False,(301) 834-7955,False,True,False,,False,N,False,0,0,0,0,0,0,,,False,,HOPWOOD ENTERPRISES INC,False,False,,0,0,0,0,0,0,0,0,0,,FREDERICK,US,MD,309 BALLENGER CENTER DRIVE,21703,27-NOV-21,690000.0,2017.0,False,,,False,False,0,0,0,0,0,0,18.0,MD,False,False,False,False,N,FREDERICK,US,MD,309 BALLENGER CENTER DRIVE,21703,,690000,2017,False,,0,0,0,0,0,0,0,0,0,18,0,0,(301) 834-7855,,,0,0,0,0,0,0,False,False,2065,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
66,14-FEB-02,,False,,C,False,,False,False,True,,,1004707,False,1,SUZY04085@YAHOO.COM,,,False,,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,COLIN MORSE,False,False,,0,0,0,0,0,0,0,0,0,,WINDHAM,US,ME,107 BROWN COVE RD,04062,08-JUL-22,263.0,2021.0,False,,,False,False,0,0,0,0,0,0,1.0,ME,False,False,False,False,N,WINDHAM,US,ME,107 BROWN COVE RD,04062,,263,2021,False,,0,0,0,0,0,0,0,0,0,1,0,0,(207) 776-0033,,,0,0,0,0,0,0,False,False,2066,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
