,ADD_DATE,BEVERAGES,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONCRETE PRODUCTS,CONSTRUCTION,DBA_NAME,DONATED FOOD,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,EXPLOSIVES,FARM SUPPLIES,FAX,FRESH PRODUCE,FURNITURE,"GARBAGE, REFUSE, TRASH",GENERAL FREIGHT,"GRAIN, FEED, HAY",HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LAWNMOWERS,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,"NEW CARGO TRAILERS WITH A GVW OF 10,000LBS",NEW TIRES,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,SAND,SCRAP PLASTIC,SEPTIC WASTE,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,TREES AND SHRUBS,TRUCK PARTS,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
33,18-MAR-02,False,,C,False,False,False,,,,,1012475,False,1,,,False,,False,,,False,True,N,False,0,0,0,0,0,0,False,,WILLIAM J MULLEN,False,False,,0,0,0,0,0,0,0,0,0,,MILTON,US,WI,7039 E ROTAMER ROAD,53563,15-NOV-99,0.0,,False,,False,False,0,0,0,0,0,0,1.0,,,WI,False,False,False,False,N,MILTON,US,WI,7039 E ROTAMER ROAD,53563,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,False,False,5333,,0,0,0,0,0,0,False,False,False,False,False,False,False
34,18-MAR-02,False,,C,False,False,False,,,PYRAMID STORAGE,,1012476,False,2,KVANCE21@GMAIL.COM,,False,(270) 651-1572,False,,,False,False,N,False,0,0,0,0,0,0,False,True,VANCE GROUP INC,False,False,,0,0,0,0,0,0,0,0,0,,GLASGOW,US,KY,402 S LR WELLS BLVD,42141,14-MAR-14,12000.0,2013.0,False,,False,False,0,0,0,0,0,0,2.0,,,KY,False,False,False,False,N,GLASGOW,US,KY,402 S LR WELLS BLVD,42141,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(270) 651-9740,,,2,0,0,0,0,0,False,False,5334,,0,0,0,0,0,0,False,False,False,False,False,False,False
35,18-MAR-02,False,,C,False,False,False,,,THE COMPLEX,,1012478,False,3,,,False,(314) 772-7328,False,,,False,False,N,False,0,0,0,0,0,0,False,,CPT INC,False,False,,0,0,0,0,0,0,0,0,0,,ST LOUIS,US,MO,3515 CHOUTEAU AVENUE,63103,,0.0,,False,,False,False,0,0,0,0,0,0,,,,MO,False,False,False,True,N,ST LOUIS,US,MO,3515 CHOUTEAU AVENUE,63103,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(314) 772-2645,,,0,0,0,0,0,0,False,False,5335,,0,0,0,0,0,0,False,False,False,False,False,False,False
36,18-MAR-02,False,,C,False,False,False,,,,,1012479,False,2,,,False,,False,,,False,False,N,False,0,0,0,0,0,0,False,,COTHERN & VARNADORE INC,False,False,,0,0,0,0,0,0,0,0,0,,BAXLEY,US,GA,PO BOX 306,31515,,6500.0,2001.0,False,,False,True,0,0,0,0,0,0,1.0,,,GA,False,False,False,False,N,BAXLEY,US,GA,1040 SOUTH MAIN STREET,31513,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(012) 369-2415,,,0,0,0,0,0,0,False,False,5336,,0,0,0,0,0,0,False,False,False,False,False,False,False
37,18-MAR-02,False,,C,False,False,False,,True,,,1012481,False,2,CABINETSBYJAMESTOWN@GMAIL.COM,,False,,False,,,False,False,N,False,0,0,0,0,0,0,False,,JAMESTOWN LLC,False,False,,0,0,0,0,0,0,0,0,0,,CANTON,US,GA,545 COLLETT DRIVE,30115,26-MAR-19,171323.0,2019.0,False,,False,False,0,0,0,0,0,0,1.0,,,GA,False,False,False,False,N,CANTON,US,GA,545 COLLETT DRIVE,30115,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(770) 363-4910,,,0,0,0,0,0,0,False,False,5337,,0,0,0,0,0,0,False,False,False,False,False,False,False
38,18-MAR-02,False,,C,False,False,False,,,,,1012482,False,1,,,False,,False,,,False,False,N,False,0,0,0,0,0,0,False,,OSAGE EXPRESS INC,False,False,,0,0,0,0,0,0,0,0,0,,ELIZABETHTOWN,US,KY,801 S PARK RD,42701,14-MAR-02,0.0,,False,,False,False,0,0,0,0,0,0,1.0,,,KY,False,False,False,False,N,ELIZABETHTOWN,US,KY,801 S PARK RD,42701,0,0,False,,True,,0,0,0,0,0,0,0,0,0,1,0,0,(270) 737-1460,,,0,0,0,0,0,0,False,False,5338,,0,0,0,0,0,0,False,False,False,False,False,False,False
39,18-MAR-02,False,,C,False,False,False,,,,,1012484,False,1,,,False,,False,,,False,True,N,False,0,0,0,0,0,0,False,,DAVID M MORGAN,False,False,,0,0,0,0,0,0,0,0,0,,ORFORDVILLE,US,WI,4122 S DICKEY ROAD,53576,10-NOV-99,0.0,,False,,False,False,0,0,0,0,0,0,1.0,,,WI,False,False,False,False,N,ORFORDVILLE,US,WI,4122 S DICKEY ROAD,53576,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,False,False,5339,,0,0,0,0,0,0,False,False,False,False,False,False,False
40,18-MAR-02,False,,C,False,False,False,,,COUNTRY BOY TREE REMOVAL,,1012485,False,2,COUNTRYBOYTREE63@GMAIL.COM,,False,,False,,,False,False,N,False,0,0,0,0,0,0,False,,SCOTT L PUGH,False,False,True,0,0,0,0,0,0,0,0,0,,BUFORD,US,GA,2146 SHOAL CREEK ROAD,30518,13-JUN-22,25000.0,2021.0,False,,False,False,0,0,0,0,0,0,2.0,,,GA,False,False,False,False,N,BUFORD,US,GA,2146 SHOAL CREEK ROAD,30518,25000,2021,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(770) 945-1703,,,1,0,0,0,0,0,False,False,5340,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
41,18-MAR-02,False,,A,False,False,False,,,MCCUTCHIN CRANE & RIGGING,,1012488,False,8,KATHY@MCCUTCHINCRANE.COM,,False,(608) 754-0303,False,,,False,False,N,False,0,0,0,0,0,0,False,,MKM INVESTMENTS INC,False,False,,0,0,0,0,0,0,0,0,0,True,JANESVILLE,US,WI,4843 E HOWORTH DRIVE,53546,24-AUG-22,52000.0,2021.0,False,,False,False,0,0,0,0,0,0,14.0,,,WI,False,False,False,False,N,JANESVILLE,US,WI,4843 E HOWORTH DRIVE,53546,52000,2021,False,,,,0,0,0,0,0,0,0,0,0,10,0,0,(608) 752-0800,,,0,0,0,4,0,0,False,False,5341,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
42,18-MAR-02,False,,C,False,False,False,,True,CHANGING SEASONS,,1012489,False,2,,,False,,False,,,False,False,N,False,0,0,0,0,0,0,False,,LINTON F LEWIS JR,False,False,,0,0,0,0,0,0,0,0,0,,LAWRENCEVILLE,US,GA,762 BOSTONIAN WAY,30045,,0.0,,False,,False,False,0,0,0,0,0,0,1.0,,,GA,False,False,False,False,N,LAWRENCEVILLE,US,GA,762 BOSTONIAN WAY,30045,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(404) 391-4057,,,0,0,0,0,0,0,False,False,5342,,0,0,0,0,0,0,False,False,False,False,False,False,False
43,18-MAR-02,False,,A,False,False,False,,,,,1012490,False,1,DANA@GETGINN.COM,,False,(770) 787-5766,False,,,False,False,N,False,0,0,0,0,0,0,False,,GINN MOTOR COMPANY,False,False,,0,0,0,0,0,0,0,0,0,,COVINGTON,US,GA,8153 ACCESS RD,30014,13-AUG-21,16000.0,2021.0,False,,False,True,0,0,0,0,0,0,1.0,,,GA,False,False,False,False,N,COVINGTON,US,GA,8153 ACCESS RD,30014,16000,2021,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(770) 786-3421,,,2,0,0,0,0,0,False,False,5343,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
44,18-MAR-02,False,,C,False,False,False,,,,,1012491,False,1,,,False,,False,,,False,True,N,False,0,0,0,0,0,0,False,,GEORGE P MC GINNIS,False,False,,0,0,0,0,0,0,0,0,0,,AVALON,US,WI,1537 S KEMP ROAD,53505,11-NOV-99,0.0,,False,,False,False,0,0,0,0,0,0,2.0,,,WI,False,False,False,False,N,AVALON,US,WI,1537 S KEMP ROAD,53505,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,,,,0,0,0,0,0,0,False,False,5344,,0,0,0,0,0,0,False,False,False,False,False,False,False
45,18-MAR-02,False,,C,True,False,False,,,,,1012497,False,1,,,False,(203) 531-9716,False,,,False,False,N,False,0,0,0,0,0,0,False,,PAT LONGO PAVING CONTRACTOR LLC,False,False,,0,0,0,0,0,0,0,0,0,,GREENWICH,US,CT,P O BOX 1142,06836,25-JUN-20,3000.0,2020.0,False,,False,False,0,0,0,0,0,0,1.0,,,CT,False,False,False,False,N,GREENWICH,US,CT,46 WEAVER STREET,06831,3000,2020,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(203) 531-9716,,,0,0,0,0,0,0,False,False,5345,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
46,18-MAR-02,False,,C,False,False,False,,,,,1012500,False,1,,,True,,False,,,False,False,N,False,0,0,0,0,0,0,False,,JAMES E MATYSIK,False,False,,0,0,0,0,0,0,0,0,0,,EDGERTON,US,WI,924 HILLSIDE ROAD,53534,09-NOV-99,0.0,,False,,False,False,0,0,0,0,0,0,1.0,,,WI,False,False,False,False,N,EDGERTON,US,WI,924 HILLSIDE ROAD,53534,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,False,False,5346,,0,0,0,0,0,0,False,False,False,False,False,False,False
47,18-MAR-02,False,,C,False,False,False,,True,CONRAD DAVIS GRADING,,1012502,False,1,,,False,,False,,,False,False,N,False,0,0,0,0,0,0,False,,CONRAD DAVIS,False,False,,0,0,0,0,0,0,0,0,0,,COMMERCE,US,GA,1001 WATER WORKS RD,30529,,0.0,,False,,False,False,0,0,0,0,0,0,1.0,,,GA,False,False,False,False,N,COMMERCE,US,GA,1001 WATER WORKS RD,30529,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(706) 335-7613,,,1,0,0,1,0,0,False,False,5347,,0,0,0,0,0,0,False,False,False,False,False,False,False
48,18-MAR-02,False,,C,False,False,False,,,MARVAL FARMS,,1012504,False,1,,,False,,False,,,False,True,N,False,0,0,0,0,0,0,False,,MARVIN A BARLASS,False,False,,0,0,0,0,0,0,0,0,0,,JANESVILLE,US,WI,7722 CTH A EAST,53546,10-NOV-99,0.0,,False,,False,False,0,0,0,0,0,0,2.0,,,WI,False,False,False,False,N,JANESVILLE,US,WI,7722 CTH A EAST,53546,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,,,,0,0,0,0,0,0,False,False,5348,,0,0,0,0,0,0,False,False,False,False,False,False,False
49,18-MAR-02,False,,B,False,False,False,,,SUBURBAN RENTAL,,1012506,False,4,,,False,,False,,,True,False,N,False,0,0,0,0,0,0,False,,MOFAC DEVELOPMENT INC,False,False,,0,0,0,0,0,0,0,0,0,,ATLANTA,US,GA,6110 BLUESTONE RD,30328,,40000.0,2001.0,False,,False,False,0,0,0,0,0,0,5.0,,,GA,False,False,False,False,N,ATLANTA,US,GA,6110 BLUESTONE RD,30328,40000,2001,False,,,,0,0,0,0,0,0,0,0,0,5,0,0,(404) 256-3848,,,0,0,0,0,0,0,False,False,5349,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
50,18-MAR-02,False,,A,False,False,False,,,BOLAND DRILLING,,1012507,False,10,OFFICE@BOLANDCONSTRUCTION.NET,,False,(406) 761-1076,False,,,False,False,N,False,0,0,0,0,0,0,False,,ED BOLAND CONSTRUCTION,False,False,,0,0,0,0,0,0,0,0,0,True,GREAT FALLS,US,MT,P O BOX 7107,59406,17-AUG-22,150000.0,2021.0,False,,False,False,0,0,0,0,0,0,7.0,,,MT,False,False,False,False,N,GREAT FALLS,US,MT,4701 NORTH STAR BLVD,59405,150000,2021,False,,,,0,0,0,0,0,0,0,0,0,6,0,0,(406) 761-1063,,,6,0,0,1,0,0,False,False,5350,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
51,18-MAR-02,False,,C,False,False,False,,,,,1012509,False,1,,,False,,False,,,False,True,N,False,0,0,0,0,0,0,False,,WILLIAM S WERHANE,False,False,,0,0,0,0,0,0,0,0,0,,CLINTON,US,WI,12946 E LAKE SHORE ROAD,53525,10-NOV-99,0.0,,False,,False,False,0,0,0,0,0,0,1.0,,,WI,False,False,False,False,N,CLINTON,US,WI,12946 E LAKE SHORE ROAD,53525,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,False,False,5351,,0,0,0,0,0,0,False,False,False,False,False,False,False
52,18-MAR-02,False,,B,False,False,False,,,,,1012510,False,2,,,False,,False,,,False,False,N,False,0,0,0,1,0,0,False,,MOON GRADING INC,False,False,,0,0,0,0,0,0,0,0,0,True,GOOD HOPE,US,GA,PO BOX 26,30641,22-MAR-02,0.0,,False,,False,False,0,0,0,0,0,0,5.0,,,GA,False,False,False,False,N,MONROE,US,GA,795 ADAMSON DR,30655,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(770) 207-5644,,,1,0,0,2,0,0,False,False,5352,,0,0,0,0,0,0,False,False,False,False,False,False,False
53,18-MAR-02,False,,C,False,False,False,True,,MOUNTAIN HOME STEPPING STONES,,1012511,False,1,,,False,(208) 476-9711,False,,,False,False,N,False,0,0,0,0,0,0,False,,LEROY J SHARON,False,False,,0,0,0,0,0,0,0,0,0,,OROFINO,US,ID,3258 UPPER FORDS CREEK RD,83544,,0.0,,False,,False,False,0,0,0,0,0,0,1.0,,,ID,False,False,False,False,N,OROFINO,US,ID,3258 UPPER FORDS CREEK RD,83544,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(208) 476-9986,,,1,0,0,1,0,0,False,False,5353,,0,0,0,0,0,0,False,False,False,False,False,False,False
54,18-MAR-02,False,True,C,False,False,False,,,,,1012512,False,2,KAWNAFERGUSON1@AOL.COM,,False,(678) 901-3019,False,,,False,False,N,False,0,0,0,0,0,0,False,,DON NORRIS POURED WALLS,False,False,,0,0,0,0,0,0,0,0,0,,CEDARTOWN,US,GA,PO BOX 1335,30125,12-APR-21,5800.0,2020.0,False,,False,False,0,0,0,0,0,0,4.0,,,GA,False,False,False,False,N,CEDARTOWN,US,GA,486 CASON ROAD,30125,5800,2020,False,,,,0,0,0,0,0,0,0,0,0,4,0,0,(770) 748-6554,,,3,0,0,0,0,0,False,False,5354,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
55,18-MAR-02,False,,C,False,False,False,,,,,1012513,False,1,,,False,,False,,,False,False,N,False,0,0,0,0,0,0,False,,JOHN E REED,False,True,,0,0,0,0,0,0,0,0,0,,MILTON,US,WI,3127 N MILTON SHOPIERE ROAD,53563,15-NOV-99,0.0,,False,,False,False,0,0,0,0,0,0,1.0,,,WI,False,False,False,False,N,MILTON,US,WI,3127 N MILTON SHOPIERE ROAD,53563,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,False,False,5355,,0,0,0,0,0,0,False,False,False,False,False,False,False
56,18-MAR-02,False,,C,False,False,False,,,,,1012516,False,2,,,False,(208) 846-8885,False,,,False,False,N,False,0,0,0,0,0,0,False,,EXCEL EXCAVATION LLC,False,False,,0,0,0,0,0,0,0,0,0,True,MERIDIAN,US,ID,1180 N LIGHTNING PL,83642,,0.0,,False,,False,False,0,0,0,0,0,0,1.0,,,ID,False,False,False,False,N,MERIDIAN,US,ID,1180 N LIGHTNING PL,83642,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(208) 888-4703,,,1,0,0,0,0,0,False,False,5356,,0,0,0,0,0,0,False,False,False,False,False,False,False
57,18-MAR-02,False,,C,False,False,False,,,,,1012517,False,1,,,False,,False,,,False,False,N,False,0,0,0,0,0,0,False,True,NEATSCAPE LANDSCAPE INC,False,False,,0,0,0,0,0,0,0,0,0,,SNELLVILLE,US,GA,PO BOX 390606,30039,,0.0,,False,,False,False,0,0,0,0,0,0,1.0,,,GA,False,False,False,False,N,SNELLVILLE,US,GA,1982 VILLAGE COURT,30078,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,1,0,(404) 280-5667,,,0,0,0,0,0,0,False,False,5357,,0,0,0,0,0,0,False,False,False,False,False,False,False
58,18-MAR-02,False,,C,False,False,False,,True,RBD ROADBUILDERS,,1012519,False,1,,,False,,False,,,False,False,N,False,0,0,0,0,0,0,False,,RONALD K MILLS,False,False,,0,0,0,0,0,0,0,0,0,,COEUR D'ALENE,US,ID,2740 W SUMMERMILL LN,83814,,0.0,,False,,False,False,0,0,0,0,0,0,1.0,,,ID,False,False,False,False,N,COEUR D'ALENE,US,ID,2740 W SUMMERMILL LN,83814,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(208) 664-6205,,,3,0,0,1,0,0,False,False,5358,,0,0,0,0,0,0,False,False,False,False,False,False,False
59,18-MAR-02,False,,C,False,False,False,,,NEAL GRANITE,,1012520,False,2,,,False,,False,,,True,False,N,False,0,0,0,0,0,0,False,,NEAL STONE LLC,False,False,,0,0,0,0,0,0,0,0,0,,ELBERTON,US,GA,1101 ATHENS HWY,30635,,0.0,,False,,False,False,0,0,0,0,0,0,1.0,,,GA,False,False,False,False,N,ELBERTON,US,GA,1101 ATHENS HWY,30635,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(706) 283-1006,,,1,0,0,1,0,0,False,False,5359,,0,0,0,0,0,0,False,False,False,False,False,False,False
60,18-MAR-02,False,,C,False,False,False,,,,,1012522,False,1,,,False,,False,,,False,True,N,False,0,0,0,0,0,0,False,,GREGORY G WELLNITZ,False,False,,0,0,0,0,0,0,0,0,0,,JANESVILLE,US,WI,7304 E CTH MM,53546-9791,15-NOV-99,20000.0,1999.0,False,,False,False,0,0,0,0,0,0,1.0,,,WI,False,False,False,False,N,JANESVILLE,US,WI,7304 E CTH MM,53546-9791,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(608) 756-7494,,,0,0,0,0,0,0,False,False,5360,,0,0,0,0,0,0,False,False,False,False,False,False,False
61,18-MAR-02,False,,A,False,False,False,,,RED DOC FARM,,1012523,False,6,,,False,,False,,,False,False,N,False,0,0,0,0,0,0,False,,ROLAND KENT SANCHEZ & ELIA F SANCHEZ,False,True,,0,0,0,0,0,0,0,0,0,,BELEN,US,NM,703 S CHRISTOPHER ROAD,87002,28-MAR-22,31832.0,2021.0,False,,False,False,0,0,0,0,0,0,3.0,,,NM,False,False,False,False,N,BELEN,US,NM,703 S CHRISTOPHER ROAD,87002,31832,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(505) 864-7781,,,3,0,0,3,0,0,False,False,5361,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
62,18-MAR-02,False,,C,False,False,False,,,,,1012525,False,1,,,False,,False,,,False,False,N,False,0,0,0,0,0,0,False,,SIKES PREMIER LANDSCAPE GROUP INC,False,False,True,0,0,0,0,0,0,0,0,0,,DACULA,US,GA,2125 LAKECREST COURT,30019,,2500.0,2001.0,False,,False,False,0,0,0,0,0,0,1.0,,,GA,False,False,False,False,N,DACULA,US,GA,2125 LAKECREST COURT,30019,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(770) 831-1027,,,2,0,0,0,0,0,False,False,5362,,0,0,0,0,0,0,False,False,False,False,False,False,False
63,18-MAR-02,False,,B,False,False,False,,,,,1012526,False,8,,,False,(402) 275-3301,False,,,True,False,N,False,0,0,0,0,0,0,False,,VANTAGE AGRI SERVICE INC,False,False,,0,0,0,0,0,0,0,0,0,,AVOCA,US,NE,3492 B ROAD,68307,08-JUL-22,45000.0,2021.0,False,,False,False,0,0,0,0,0,0,7.0,,,NE,False,False,False,False,N,AVOCA,US,NE,3492 B ROAD,68307,45000,2021,False,,,,0,0,0,0,0,0,0,0,0,4,0,0,(402) 275-3310,,,4,0,0,2,1,0,False,False,5363,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
64,18-MAR-02,True,,C,False,False,False,,,,,1012527,False,3,PHILLIPPE2@AOL.COM,,False,,False,,,False,False,N,False,0,0,0,0,0,0,False,,SUPERIOR VENDING SERVICE INC,False,False,,0,0,0,0,0,0,0,0,0,,KENNESAW,US,GA,5774 STONEHAVEN DRIVE,30152,,0.0,,False,,False,False,0,0,0,0,0,0,1.0,,,GA,False,False,False,False,N,KENNESAW,US,GA,5774 STONEHAVEN DRIVE,30152,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(770) 218-2109,,,0,0,0,0,0,0,False,False,5364,,0,0,0,0,0,0,False,False,False,False,False,False,False
65,18-MAR-02,False,True,A,False,False,False,,,,,1012528,False,4,AMKOLB@WINSUPPLYINC.COM,,False,(270) 685-4536,False,,,False,False,N,False,0,0,0,0,0,0,False,,WINSUPPLY OWENSBORO KY CO,False,False,,0,0,0,0,0,0,0,0,0,,DAYTON,US,OH,3110 KETTING BLVD,45439,15-AUG-22,40000.0,2021.0,False,,False,False,0,0,0,0,0,0,4.0,,,KY,False,False,False,False,N,OWENSBORO,US,KY,2110 GRIMES AVE,42303,40000,2021,False,,,,0,0,0,0,0,0,0,0,0,1,3,0,(270) 691-6040,,,0,0,0,0,0,0,False,False,5365,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
66,18-MAR-02,False,,C,False,False,False,,,,,1012529,False,2,,,False,,False,,,True,False,N,False,0,0,0,0,0,0,False,,NEBRASKA APPLIANCE CENTER,False,False,,0,0,0,0,0,0,0,0,0,,NORFOLK,US,NE,321 NORFOLK AVENUE,68701,,0.0,,False,,False,False,0,0,0,0,0,0,2.0,,,NE,False,False,False,False,N,NORFOLK,US,NE,321 NORFOLK AVENUE,68701,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(402) 379-1220,,,0,0,0,0,0,0,False,False,5366,,0,0,0,0,0,0,False,False,False,False,False,False,False
67,01-JUN-74,False,,A,False,False,False,,True,,,101253,False,5,CHERYL@ASISPRAY.COM,,False,(610) 797-9430,False,,,False,False,N,False,0,0,0,0,0,0,False,,ACOUSTICAL SPRAY INSULATORS INC,False,False,,0,0,0,0,0,0,0,0,0,,ALLENTOWN,US,PA,PO BOX 625,18105,02-SEP-21,8292.0,2020.0,False,,False,False,0,0,0,0,0,0,2.0,,,PA,False,False,False,False,N,ALLENTOWN,US,PA,394 W WHITEHALL STREET,18102,8292,2020,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(610) 797-9272,,,2,0,0,0,0,0,False,False,5367,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
68,18-MAR-02,False,,C,False,False,False,,,,,1012530,False,1,,,False,,False,,,False,False,N,False,0,0,0,0,0,0,False,,FERDINAND P WELLNITZ,False,True,,0,0,0,0,0,0,0,0,0,,JANESVILLE,US,WI,638 N EMERALD GREEN ROAD,53545,17-NOV-99,0.0,,False,,False,False,0,0,0,0,0,0,1.0,,,WI,False,False,False,False,N,JANESVILLE,US,WI,638 N EMERALD GREEN ROAD,53545,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(608) 755-4327,,,0,0,0,0,0,0,False,False,5368,,0,0,0,0,0,0,False,False,False,False,False,False,False
69,18-MAR-02,False,,C,False,False,False,,,,,1012533,False,1,,,False,,False,,,False,False,N,False,0,0,0,0,0,0,False,,JEFFREY A KNUDSON,False,False,True,0,0,0,0,0,0,0,0,0,,EVANSVILLE,US,WI,8912 W WHITMORE ROAD,53536,09-MAR-19,,,False,,False,False,0,0,0,0,0,0,1.0,,,WI,False,False,False,False,N,EVANSVILLE,US,WI,8912 W WHITMORE ROAD,53536,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(608) 295-0602,,,0,0,0,0,0,0,False,False,5369,,0,0,0,0,0,0,False,False,False,False,False,False,False
70,18-MAR-02,False,,C,False,False,False,,,TOWE EXCAVATING,,1012534,False,2,MITOWE@HOTMAIL.COM,,False,,False,,,False,False,N,False,0,0,0,0,0,0,False,,GREG TOWE,False,False,,0,0,0,0,0,0,0,0,0,True,MCCAYSVILLE,US,GA,PO BOX 262,30555,,0.0,,False,,False,False,0,0,0,0,0,0,1.0,,,GA,False,False,False,False,N,MCCAYSVILLE,US,GA,147 HICKORY HILLS,30555,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(706) 374-5999,,,0,0,0,0,0,0,False,False,5370,,0,0,0,0,0,0,False,False,False,False,False,False,False
71,18-MAR-02,False,,C,False,False,False,,,HOLMESTEAD FARM,,1012535,False,1,,,False,,False,,,False,True,N,False,0,0,0,0,0,0,False,,PHILIP R HOLMES,False,False,,0,0,0,0,0,0,0,0,0,,BELOIT,US,WI,4835 E CTH P,53511-9743,16-NOV-99,0.0,,False,,False,False,0,0,0,0,0,0,1.0,,,WI,False,False,False,False,N,BELOIT,US,WI,4835 E CTH P,53511-9743,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(608) 365-8194,,,0,0,0,0,0,0,False,False,5371,,0,0,0,0,0,0,False,False,False,False,False,False,False
