,ADD_DATE,BAKED FOODS,BEVERAGES,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,DBA_NAME,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FRESH PRODUCE,"GARBAGE, REFUSE, TRASH",GENERAL FREIGHT,"GRAIN, FEED, HAY",HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LANDSCAPE MAT.,LAWN CARE,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MINTROOTS,MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,SAND,SAND & GRAVEL,SEPTIC,SEPTIC REFUGE WASTE,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,TIRES,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
33,12-MAR-02,,False,,C,False,False,False,,ZEUS AUTO TRANSPORT,1010948,False,2.0,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,WALTER NICHOLS,False,False,,0,0,0,0,0,0,0,0,0,,SNELLVILLE,US,GA,3880 TREEBARK LANE,30039,,0.0,,False,,,False,True,0,0,0,0,0,0,2,GA,False,False,False,False,N,SNELLVILLE,US,GA,3880 TREEBARK LANE,30039,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,1,0,(404) 299-9095,,0,0,0,0,0,0,False,False,4633,,0,0,0,0,0,0,False,False,False,False,False,False,False
34,12-MAR-02,,False,,B,False,False,False,,,1010949,False,2.0,DNLDUM6@WWT.NET,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,D N L FARMS LLC,False,False,,0,0,0,0,0,0,0,0,0,True,ELK MOUND,US,WI,N4669 970TH STREET,54739,09-DEC-15,3500.0,2014.0,False,,,False,False,0,0,0,0,0,0,3,WI,False,False,False,False,N,ELK MOUND,US,WI,N4669 970TH STREET,54739,3500,2014,False,,,,,0,0,0,0,0,0,0,0,0,3,0,0,(715) 874-5276,,1,0,0,0,0,0,False,False,4634,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
35,12-MAR-02,,False,,C,False,False,False,,VAZQUEZ TRUCKING,1010952,False,1.0,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,JOSE VAZQUEZ,False,False,,0,0,0,0,0,0,0,0,0,,HOUSTON,US,TX,7931 BUCHANAN,77029,31-MAR-20,35000.0,2019.0,False,,,False,False,0,0,0,0,0,0,1,TX,False,False,False,False,N,HOUSTON,US,TX,7931 BUCHANAN,77029,0,0,False,,True,,,0,0,0,0,0,0,0,0,0,0,0,0,(713) 672-8873,,0,0,0,1,0,0,False,False,4635,,0,0,0,0,0,0,False,False,False,False,False,False,False
36,12-MAR-02,,False,,A,False,False,False,,,1010953,False,4.0,RARRAS@DONAGHEYMECHANICAL.COM,False,(251) 473-4147,False,,False,False,N,False,0,0,0,0,0,0,False,,,JAMES B DONAGHEY INC,False,False,,0,0,0,0,0,0,0,0,0,,MOBILE,US,AL,PO BOX 66647,36660,18-JAN-21,72407.0,2014.0,False,True,,False,False,0,0,0,0,0,0,4,AL,False,False,False,False,N,MOBILE,US,AL,1770 OLD SHELL ROAD,36604,72407,2014,False,,,,,0,0,0,0,0,0,0,0,0,4,0,0,(251) 476-6494,,3,0,0,0,0,0,False,False,4636,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
37,12-MAR-02,,False,,C,False,False,False,,AL DOUGLAS FARMS,1010955,False,2.0,DOUGLAS5@WWT.NET,False,,False,,False,True,N,False,0,0,0,0,0,0,False,,,ALLEN C DOUGLAS,False,False,,0,0,0,0,0,0,0,0,0,,ELK MOUND,US,WI,E8426 CTY RD C,54739,01-MAY-22,1000.0,2021.0,False,,,False,False,0,0,0,0,0,0,2,WI,False,False,False,False,N,ELK MOUND,US,WI,E8426 CTY RD C,54739,1000,2021,False,,,,,0,0,0,0,0,0,0,0,0,2,0,0,(715) 664-8496,,0,0,0,0,0,0,False,False,4637,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
38,12-MAR-02,,False,,A,False,False,False,,,1010956,False,2.0,SCHENCKSAMUSEMENTS@YAHOO.COM,False,(561) 828-0299,False,,False,True,N,False,0,0,0,0,0,0,False,,,SCHENCK'S AMUSEMENTS,False,False,,0,0,0,0,0,0,0,0,0,,BEECH CREEK,US,PA,2055 EAGLE VALLEY RD,16822,25-MAR-22,100000.0,2021.0,False,,,False,False,0,0,0,0,0,0,5,PA,False,False,False,False,N,BEECH CREEK,US,PA,2055 EAGLE VALLEY RD,16822,100000,2021,False,,,,,0,0,0,0,0,0,0,0,0,4,0,0,(570) 962-2441,,7,0,0,1,0,0,False,False,4638,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
39,12-MAR-02,,False,,C,False,False,False,True,,1010958,False,1.0,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,JORGE GONZALEZ,False,False,,0,0,0,0,0,0,0,0,0,,CAPE CORAL,US,FL,3335 NE 8 PLACE,33909,09-AUG-07,60000.0,2003.0,False,,,False,False,0,0,0,0,0,0,1,FL,False,False,False,False,N,CAPE CORAL,US,FL,3335 NE 8 PLACE,33909,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(786) 234-3215,,0,0,0,0,0,0,False,False,4639,,0,0,0,0,0,0,False,False,False,False,False,False,False
40,12-MAR-02,,False,,C,False,False,False,,,1010961,False,1.0,AGATORFAN1@YAHOO.COM,False,,False,True,False,False,N,False,0,0,0,0,0,0,False,,,BRINKER CARTAGE INC,False,False,,0,0,0,0,0,0,0,0,0,,SPRING HILL,US,FL,5177 BOSWELL RD,34608-1219,11-AUG-14,40000.0,2010.0,False,,,False,False,0,0,0,0,0,0,1,FL,False,False,False,False,N,SPRING HILL,US,FL,5177 BOSWELL RD,34608-1219,0,0,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(352) 400-5922,,0,0,0,1,0,0,False,False,4640,,0,0,0,0,0,0,False,False,False,False,False,False,False
41,12-MAR-02,,False,,A,False,False,False,,,1010962,False,2.0,MELFARMS@WWT.NET,False,,False,,False,True,N,False,0,0,0,0,0,0,False,,,MELLENTHIN GRAIN SERVICES LLC,False,False,,0,0,0,0,0,0,0,0,0,,EAU GALLE,US,WI,N435 STATE HWY 25,54737-9522,16-MAY-22,150200.0,2021.0,False,,,False,False,0,0,0,0,0,0,3,WI,False,False,False,False,N,EAU GALLE,US,WI,N435 STATE HWY 25,54737,150200,2021,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(715) 283-4468,,2,0,0,3,0,0,False,False,4641,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
42,12-MAR-02,,False,,C,False,False,False,,,1010963,False,1.0,,False,,False,,False,True,N,False,0,0,0,0,0,0,False,,,LARRY W DRIER,False,False,,0,0,0,0,0,0,0,0,0,,EAU GALLE,US,WI,RR 1 BOX 40,54737,07-AUG-01,0.0,,False,,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,EAU GALLE,US,WI,RR 1 BOX 40,54737,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,False,False,4642,,0,0,0,0,0,0,False,False,False,False,False,False,False
43,12-MAR-02,,False,,C,False,False,False,,,1010970,False,2.0,,False,,False,,False,True,N,False,0,0,0,0,0,0,False,,,DALE C ALBRICHT,False,False,,0,0,0,0,0,0,0,0,0,,COLFAX,US,WI,E7241 CTH B,54730,23-JAN-01,0.0,,False,,,False,False,0,0,0,0,0,0,2,WI,False,False,False,False,N,COLFAX,US,WI,E7241 CTH B,54730,0,0,False,,,,,0,0,0,0,0,0,0,0,0,2,0,0,(715) 962-3404,,2,0,0,0,0,0,False,False,4643,,0,0,0,0,0,0,False,False,False,False,False,False,False
44,12-MAR-02,,False,,C,False,False,False,,,1010971,False,1.0,JHOFFMAN@CHRISSPLUUMBING.COM,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,AAA SEPTIC LLC,False,False,,0,0,0,0,0,0,0,0,0,,RIVERVIEW,US,FL,6404 US HWY 301 SOUTH,33568,09-AUG-12,,,False,,,False,False,0,0,0,0,0,0,1,FL,False,False,False,False,N,RIVERVIEW,US,FL,6404 US HWY 301 SOUTH,33568,0,0,False,,,,True,0,0,0,0,0,0,0,0,0,1,0,0,(813) 241-4604,,0,0,0,0,0,0,False,False,4644,,0,0,0,0,0,0,False,False,False,False,False,False,False
45,12-MAR-02,,False,,B,False,False,False,,,1010972,False,7.0,,False,(419) 562-5504,False,,False,False,N,False,0,0,0,8,0,0,False,,,D T PETROLEUM SERVICE INC,True,False,,0,0,0,0,0,0,0,0,0,,BUCYRUS,US,OH,1105 W MANSFIELD ST,44820,20-OCT-21,106000.0,2021.0,False,,,False,False,0,0,0,0,0,0,11,OH,False,False,False,False,N,BUCYRUS,US,OH,1105 W MANSFIELD ST,44820,106000,2021,False,,,,,0,0,0,0,0,0,0,0,0,3,0,0,(419) 562-5562,,0,0,0,0,0,0,False,False,4645,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
46,12-MAR-02,,False,,A,False,False,False,,,1010975,False,2.0,RPFARMSLLC@GMAIL.COM,False,(715) 235-6630,False,,False,False,N,False,0,0,0,0,0,0,False,,,RUSK PRAIRIE FARMS LLC,False,False,,0,0,0,0,0,0,0,0,0,True,MENOMONIE,US,WI,N6355 N COUNTY ROAD E,54751,24-MAR-21,15000.0,2020.0,False,,,False,False,0,0,0,0,0,0,3,WI,False,False,False,False,N,MENOMONIE,US,WI,N6355 N COUNTY ROAD E,54751,15000,2020,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(715) 235-6393,,2,0,0,2,0,0,False,False,4646,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
47,12-MAR-02,,False,,A,False,False,False,,,1010977,False,1.0,COWBOYEXPRESS601@GMAIL.COM,False,,False,,True,False,N,False,0,0,0,0,0,0,False,,,COWBOY EXPRESS LLC,False,False,,0,0,0,0,0,0,0,0,0,,MARIETTA,US,GA,3066 PATRIOT SQUARE SW,30064,14-FEB-22,1.0,2021.0,False,,,False,False,0,0,0,0,0,0,1,GA,False,False,False,False,N,MARIETTA,US,GA,3066 PATRIOT SQUARE SW,30064,1,2021,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(770) 695-2561,,1,0,0,1,0,0,False,False,4647,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
48,12-MAR-02,,False,,C,False,False,False,,,1010978,False,1.0,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,MARSHALL QUILLING PARTNERSHIP,False,False,,0,0,0,0,0,0,0,0,0,True,MENOMONIE,US,WI,E6146 610TH AVE,54751,06-AUG-21,10000.0,2020.0,False,,,False,False,0,0,0,0,0,0,2,WI,False,False,False,False,N,MENOMONIE,US,WI,E6146 610TH AVE,54751,10000,2020,False,,,,,0,0,0,0,0,0,0,0,0,2,0,0,(715) 235-2927,,0,0,0,0,0,0,False,False,4648,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
49,12-MAR-02,,False,,A,False,False,False,,CLASSIC EXPRESS,1010980,False,1.0,T.MORALES96@YAHOO.COM,False,,False,,True,False,N,False,0,0,0,0,0,0,False,,,SEBASTIAN GIL,False,False,,0,0,0,0,0,0,0,0,0,,SAN BERNARDINO,US,CA,1879 HERRINGTON,92411,21-OCT-22,114379.0,2021.0,False,,,False,False,0,0,0,0,0,0,1,CA,False,False,False,False,N,SAN BERNARDINO,US,CA,1879 HERRINGTON,92411,114379,2021,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(909) 997-3576,,1,0,0,1,0,0,False,False,4649,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
50,12-MAR-02,,False,,B,False,False,False,,FUELGAS OF HIGHLANDS COUNTY INC,1010984,False,,,False,,False,,False,False,N,False,0,0,0,2,0,0,False,,,FRED P ARCHER,True,False,,0,0,0,0,0,0,0,0,0,,LAKE PLACID,US,FL,POST OFFICE BOX 386,33862,21-FEB-02,0.0,,False,,,False,False,0,0,0,0,0,0,4,FL,False,False,False,False,N,LAKE PLACID,US,FL,212 E INTERLAKE BLVD,33852,0,0,False,,,,,0,0,0,0,0,0,0,0,0,2,0,0,(863) 465-4481,,0,0,0,0,0,0,False,False,4650,,0,0,0,0,0,0,False,False,False,False,False,False,False
51,12-MAR-02,,False,,A,False,False,False,,ANTONINI FRUIT EXPRESS,1010985,False,247.0,JWFOREST@ANTONINIUSA.COM,False,(209) 466-6710,False,,True,False,N,False,0,0,0,0,0,0,False,,,ANTONINI BROS INC,False,False,,0,0,0,0,0,0,0,0,0,,STOCKTON,US,CA,PO BOX 8447,95208,13-JUL-22,5464163.0,2021.0,False,,,False,False,0,0,0,0,0,0,129,CA,False,False,False,False,N,STOCKTON,US,CA,207 NORTH CARIDINAL AVE,95215,5464163,2021,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(209) 466-9041,,460,0,0,129,0,0,False,False,4651,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
52,12-MAR-02,,False,,C,False,False,False,,LEABLE FARMS,1010986,False,1.0,KLLFARMS@GMAIL.COM,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,KRIS A LEABLE,False,False,,0,0,0,0,0,0,0,0,0,True,MENOMONIE,US,WI,N7188 630TH ST,54751,16-JUN-22,250.0,2021.0,False,,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,MENOMONIE,US,WI,N7188 630TH STREET,54751,250,2021,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(715) 235-0963,,1,0,0,0,0,0,False,False,4652,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
53,12-MAR-02,,False,,C,False,False,False,True,,1010987,False,,,False,(904) 766-1992,False,,False,False,N,False,0,0,0,1,0,0,False,,,BLOODWORTH ASPHALT INC,False,False,,0,0,0,0,0,0,0,0,0,,JACKSONVILLE,US,FL,7910 SHANE ROAD,32219,08-MAR-02,0.0,,False,,,False,False,0,0,0,0,0,0,7,FL,False,False,False,False,N,JACKSONVILLE,US,FL,7910 SHANE ROAD,32219,0,0,False,,,,,0,0,0,0,0,0,0,0,0,6,0,0,(904) 766-1992,,5,0,0,0,0,0,False,False,4653,,0,0,0,0,0,0,False,False,False,False,False,False,False
54,12-MAR-02,,False,,C,False,False,False,,PEISSIG MINTROOTS,1010988,False,2.0,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,JEFFREY D PEISSIG,False,False,,0,0,0,0,0,0,0,0,0,,MENOMONIE,US,WI,1702 FOX RUN,54751,19-AUG-01,200.0,2000.0,False,,True,False,False,0,0,0,0,0,0,2,WI,False,False,False,False,N,MENOMONIE,US,WI,1702 FOX RUN,54751,0,0,False,,,,,0,0,0,0,0,0,0,0,0,2,0,0,(715) 235-0033,,0,0,0,0,0,0,False,False,4654,,0,0,0,0,0,0,False,False,False,False,False,False,False
55,12-MAR-02,,False,True,A,False,False,False,,,1010990,False,3.0,KIM@INTHENOH.COM,False,(813) 434-2268,False,,False,False,N,False,0,0,0,0,0,0,False,,,WATKINS & SONS PAVING INC,False,False,,0,0,0,0,0,0,0,0,0,,SEFFNER,US,FL,11839 PRUETT RD,33584,12-AUG-21,78000.0,2020.0,False,,,False,False,0,0,0,0,0,0,6,FL,False,False,False,False,N,SEFFNER,US,FL,11839 PRUETT RD,33584,78000,2020,False,,,,,0,0,0,0,0,0,0,0,0,6,0,0,(813) 671-3228,,0,0,0,0,0,0,False,False,4655,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
56,12-MAR-02,,False,,C,False,False,False,,,1010991,False,1.0,,False,,False,,False,True,N,False,0,0,0,0,0,0,False,,,MORRIS A HUSBY,False,False,,0,0,0,0,0,0,0,0,0,,MENOMONIE,US,WI,E2330 450TH AVENUE,54751,02-AUG-01,200.0,2000.0,False,,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,MENOMONIE,US,WI,E2330 450TH AVENUE,54751,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(715) 235-5208,,0,0,0,0,0,0,False,False,4656,,0,0,0,0,0,0,False,False,False,False,False,False,False
57,12-MAR-02,,False,,C,False,False,False,,,1010992,False,15.0,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,AAMES PLUMBING & HEATING INC,False,False,,0,0,0,0,0,0,0,0,0,,SMYRNA,US,GA,2620 MATHEWS STREET SUITE 200,30080,,300000.0,2001.0,False,,,False,False,0,0,0,0,0,0,18,GA,False,False,False,False,N,SMYRNA,US,GA,2620 MATHEWS STREET SUITE 200,30080,0,0,False,,,True,,0,0,0,0,0,0,0,0,0,1,17,0,(770) 432-7774,,0,0,0,0,0,0,False,False,4657,,0,0,0,0,0,0,False,False,False,False,False,False,False
58,12-MAR-02,,False,,C,False,False,False,,,1010993,False,1.0,,False,,False,,False,True,N,False,0,0,0,0,0,0,False,,,MICHAEL A HUSBY,False,False,,0,0,0,0,0,0,0,0,0,,MENOMONIE,US,WI,E2642 CTH P,54751,04-AUG-01,0.0,,False,,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,MENOMONIE,US,WI,E2642 CTH P,54751,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,False,False,4658,,0,0,0,0,0,0,False,False,False,False,False,False,False
59,12-MAR-02,,False,,C,False,False,False,,,1010994,False,4.0,,False,,False,,True,False,N,False,0,0,0,0,0,0,False,,,ATLANTA LANDSCAPE GROUP INC,False,False,,0,0,0,0,0,0,0,0,0,,ATLANTA,US,GA,PO BOX 941323,31141,,40000.0,2001.0,False,,,False,False,0,0,0,0,0,0,2,GA,False,False,False,False,N,LAWRENCEVILLE,US,GA,1356 WIND CHIME CT,30045,0,0,False,,,,,0,0,0,0,0,0,0,0,0,2,0,0,(770) 806-1149,,0,0,0,0,0,0,False,False,4659,,0,0,0,0,0,0,False,False,False,False,False,False,False
60,12-MAR-02,,False,,C,False,False,False,,ALEWINE'S TOWING,1010996,False,1.0,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,SCOTTY ANDREW COLLIER,False,False,,0,0,0,0,0,0,0,0,0,,HULL,US,GA,7458 NOWHERE RD,30646,,0.0,,False,,,False,True,0,0,0,0,0,0,1,GA,False,False,False,False,N,ATHENS,US,GA,132 HELICAN SPRINGS RD,30601,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(706) 613-0272,,0,0,0,0,0,0,False,False,4660,,0,0,0,0,0,0,False,False,False,False,False,False,False
61,12-MAR-02,,False,,C,False,False,False,,,1010997,False,1.0,,False,,False,,False,True,N,False,0,0,0,0,0,0,False,,,MARGARET A HOLZHUETER,False,False,,0,0,0,0,0,0,0,0,0,,MENOMONIE,US,WI,E3136 770TH AVENUE,54751-5804,31-JUL-01,0.0,,False,,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,MENOMONIE,US,WI,E3136 770TH AVENUE,54751-5804,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,False,False,4661,,0,0,0,0,0,0,False,False,False,False,False,False,False
62,12-MAR-02,,False,,C,False,False,False,,,1010999,False,3.0,BHUNT@ALOHALANDSCAPES.COM,False,(770) 554-3355,False,,False,False,N,False,0,0,0,0,0,0,False,True,,ALOHA LANDSCAPES INC,False,False,,0,0,0,0,0,0,0,0,0,,GRAYSON,US,GA,PO BOX 309,30017-0006,24-JAN-11,30000.0,2010.0,False,,,False,False,0,0,0,0,0,0,2,GA,False,False,False,False,N,GRAYSON,US,GA,516 SOSEBEE FARM RD,30017-0066,0,0,False,,,,,0,0,0,0,0,0,0,0,0,2,0,0,(770) 554-5555,,0,0,0,0,0,0,False,False,4662,,0,0,0,0,0,0,False,False,False,False,False,False,False
63,12-MAR-02,,False,,C,False,False,False,,,1011000,False,1.0,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,WILLIS DIX,False,True,,0,0,0,0,0,0,0,0,0,,MENOMONIE,US,WI,620 24TH STREET N,54751,15-AUG-01,0.0,,False,,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,MENOMONIE,US,WI,620 24TH STREET N,54751,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,False,False,4663,,0,0,0,0,0,0,False,False,False,False,False,False,False
64,12-MAR-02,,False,,C,False,False,False,,,1011001,False,1.0,,False,,False,,True,False,N,False,0,0,0,0,0,0,False,,,BOB CANTRELL,False,False,,0,0,0,0,0,0,0,0,0,,KENNESAW,US,GA,5767 WESTWIND COURT,30152,,12000.0,2001.0,False,,,False,False,0,0,0,0,0,0,1,GA,False,False,False,False,N,KENNESAW,US,GA,5767 WESTWIND COURT,30152,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(770) 425-0672,,0,0,0,0,0,0,False,False,4664,,0,0,0,0,0,0,False,False,False,False,False,False,False
65,12-MAR-02,,False,,A,False,False,False,,,1011004,False,1.0,GKLYON@HOTMAIL.COM,False,(270) 773-8700,False,,False,False,N,False,0,0,0,0,0,0,False,,,KIRT LYON TRUCKING INC,False,False,,0,0,0,0,0,0,0,0,0,,CAVE CITY,US,KY,5869 WHITNEY WOODS RD,42127,18-APR-22,79145.0,2021.0,False,True,,False,False,0,0,0,0,0,0,1,KY,False,False,False,False,N,CAVE CITY,US,KY,5869 WHITNEY WOODS RD,42127,79145,2021,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(270) 773-8700,,2,0,0,1,0,0,False,False,4665,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
66,12-MAR-02,,False,True,C,False,False,False,,,1011005,False,40.0,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,CMES INC,False,False,,0,0,0,0,0,0,0,0,0,,NORCROSS,US,GA,3900 STEVE REYNOLDS BOULEVARD,30093,25-OCT-22,500000.0,2019.0,False,,,False,False,0,0,0,0,0,0,43,GA,False,False,False,False,N,NORCROSS,US,GA,3900 STEVE REYNOLDS BOULEVARD,30093,0,0,False,,,,,0,0,0,0,0,0,0,0,0,41,0,0,(770) 982-1905,,15,0,0,2,0,0,False,False,4666,,0,0,0,0,0,0,False,False,False,False,False,False,False
67,12-MAR-02,,False,,A,False,False,False,,DORRIS TRUCKING INC,1011006,False,13.0,SHERRY@DORRISTRUCKING.COM,False,(618) 625-5953,False,,True,False,N,False,0,0,0,0,0,0,False,,,BRIAN DORRIS TRUCKING INC,False,False,,0,0,0,0,0,0,0,0,0,,SESSER,US,IL,4949 STATE HWY 154,62884,06-JUN-22,624000.0,2021.0,False,,,False,False,0,0,0,0,0,0,15,IL,False,False,False,False,N,SESSER,US,IL,4949 STATE HWY 154,62884,624000,2021,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(618) 625-5753,,0,0,0,15,0,0,False,False,4667,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
68,12-MAR-02,,False,,C,False,False,False,,,1011007,False,1.0,,False,,False,,False,True,N,False,0,0,0,0,0,0,False,,,LARRY HEFTY,False,False,,0,0,0,0,0,0,0,0,0,,RIO,US,WI,N5467 W HILL ROAD,53960,03-MAR-02,0.0,,False,,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,RIO,US,WI,N5467 W HILL ROAD,53960,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,False,False,4668,,0,0,0,0,0,0,False,False,False,False,False,False,False
69,12-MAR-02,,False,,C,False,False,False,True,,1011008,False,10.0,,False,(661) 834-3999,False,,False,False,N,False,0,0,0,0,0,0,False,,,DIAMOND RESOURCES INC,False,False,,0,0,0,0,0,0,0,0,0,,BAKERSFIELD,US,CA,PO BOX 9009,93389-9009,09-JUL-03,0.0,,False,,,False,False,0,0,0,0,0,0,5,CA,False,False,False,False,N,BAKERSFIELD,US,CA,6701 MCDIVITT DR SUITE B,93313,0,0,False,,,,,0,0,0,0,0,0,0,0,0,4,0,0,(661) 834-3900,,1,0,0,1,0,0,False,False,4669,,0,0,0,0,0,0,False,False,False,False,False,False,False
70,12-MAR-02,,False,,C,False,False,False,,D C & A TRUCKING,1011010,False,2.0,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,DEWAYNE SHINABERRY,False,False,True,0,0,0,0,0,0,0,0,0,,STATESBORO,US,GA,501 CARRIAGE LANE,30458,,0.0,,False,,,False,False,0,0,0,0,0,0,2,GA,False,False,False,False,N,STATESBORO,US,GA,501 CARRIAGE LANE,30458,0,0,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(912) 488-2577,,0,0,0,2,0,0,False,False,4670,,0,0,0,0,0,0,False,False,False,False,False,False,False
71,12-MAR-02,,False,,C,False,False,False,,,1011012,False,2.0,PHILMER@NETNET.NET,False,(920) 865-4455,False,,False,True,N,False,0,0,0,0,0,0,False,,,ULLMER ACRES LLC,False,False,,0,0,0,0,0,0,0,0,0,,PULASKI,US,WI,3709 CTH C,54162-9731,30-JUL-19,1000.0,2018.0,False,,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,PULASKI,US,WI,3709 CTH C,54162-9731,0,0,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(920) 660-0652,,4,0,0,1,0,0,False,False,4671,,0,0,0,0,0,0,False,False,False,False,False,False,False
