, LIVE FISH,ADD_DATE,BEVERAGES,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,DBA_NAME,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FIREWORKS,FRESH PRODUCE,FROZEN FOODS,GENERAL FREIGHT,"GRAIN, FEED, HAY",GRAVEL & DIRT,HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LANDSCAPE MATERIALS,LANDSCAPING,LANDSCAPING AND MOWING TOOLS ,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,MEDICAL EQUIPMENT ,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PERNL TLS & PRTS REP,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,ROAD SWEEPING,ROCK & SAND,SOD,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,TOOLS AND EQUIPMENT,TOOLS AND PARTS,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
33,,12-APR-02,False,,C,False,False,False,,BUSTER'S SWEEPERS,1019257,False,2.0,,False,,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,LARRY R HOLLEY JR,False,False,,0,0,0,0,0,0,0,0,0,,LAKE CITY,US,FL,RT 4 BOX 339 10,32024,02-APR-02,40000,2001.0,False,,,False,False,0,0,0,0,0,0,,FL,False,False,False,False,N,,LAKE CITY,US,FL,RT 4 BOX 339 10,32024,0,0,False,True,,,0,0,0,0,0,0,0,0,0,0,0,0,(386) 752-4175,,,0,0,0,0,0,0,False,False,8233,,0,0,0,0,0,0,False,False,False,False,False,False,False
34,,12-APR-02,False,,C,False,False,False,,MARIES COURIER SERVICE,1019259,False,1.0,,False,(901) 794-1928,,False,,True,False,,N,False,0,0,0,0,0,0,False,,,,ARNOLD & MARIE REEVES,False,False,,0,0,0,0,0,0,0,0,0,,MEMPHIS,US,TN,6226 MIDSUMMER WAY,38115,28-DEC-09,30000,2007.0,False,,,False,False,0,0,0,0,0,0,1.0,TN,False,False,False,False,N,,MEMPHIS,US,TN,6226 MIDSUMMER WAY,38115,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(901) 794-1928,,,0,0,0,0,0,0,False,False,8234,,0,0,0,0,0,0,False,False,False,False,False,False,False
35,,01-JUN-74,False,,A,False,False,False,,,101926,False,1.0,DGREELISH@CRYSTALMOTOREXPRESS.COM,False,(781) 928-1995,,False,,True,False,,N,False,0,0,0,0,0,0,False,,,,CRYSTAL MOTOR EXPRESS INC,False,False,,0,0,0,0,0,0,0,0,0,,LYNNFIELD,US,MA,10 KIMBALL LANE,01940,03-JUN-22,1,2021.0,False,,,False,False,0,0,0,0,0,0,4.0,MA,False,False,False,False,N,,LYNNFIELD,US,MA,10 KIMBALL LANE,01940,1,2021,False,,,,0,0,0,0,0,0,0,0,0,4,0,0,(800) 451-2511,,,40,0,0,0,0,0,False,False,8235,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
36,,12-APR-02,False,,C,False,False,False,True,,1019260,False,1.0,,False,,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,ALL-STAR LIFTING INC,False,False,,0,0,0,0,0,0,0,0,0,,EUSTIS,US,FL,32102 EAST SR 44,32736,27-JUL-11,20000,2010.0,False,,,False,False,0,0,0,0,0,0,1.0,FL,False,False,False,False,N,,EUSTIS,US,FL,32102 EAST SR 44,32736,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(352) 516-5809,,,0,0,0,0,0,0,False,False,8236,,0,0,0,0,0,0,False,False,False,False,False,False,False
37,,12-APR-02,False,,C,False,False,False,,,1019261,False,16.0,NIGHTCRAWLER1109@AOL.COM,False,(716) 824-2656,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,J J J MAIL EXPRESS INC,False,False,,0,0,0,0,0,0,0,0,0,,HAMBURG,US,NY,3704 BIG TREE RD,14075,30-JAN-08,350000,2001.0,False,,,False,False,0,0,0,0,0,0,6.0,NY,False,False,False,False,N,,HAMBURG,US,NY,3704 BIG TREE RD,14075,0,0,False,,,,0,0,0,0,0,0,0,0,0,6,0,0,(716) 824-7184,,,0,0,0,0,0,0,True,False,8237,,0,0,0,0,0,0,False,False,False,False,False,False,False
38,,12-APR-02,False,,A,False,False,False,,,1019264,False,2.0,FOURWINGS@TDS.NET ,False,,,False,,True,False,,N,False,0,0,0,0,0,0,False,,,,FOUR WINGS TRUCKING INC,False,False,,0,0,0,0,0,0,0,0,0,,MONTICELLO,US,WI,PO BOX 3,53570,01-APR-22,296473,2021.0,False,,,False,False,0,0,0,0,0,0,4.0,WI,False,False,False,False,N,,MONTICELLO,US,WI,N6905 HWY 69,53570,296473,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(608) 558-5112,,,3,0,0,4,0,0,False,False,8238,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
39,,12-APR-02,False,,C,False,False,False,,K & M TRANSPORT,1019265,False,,,False,,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,ALFREDO PROHASKA,False,False,,0,0,0,0,0,0,0,0,0,,WESLEY CHAPEL,US,FL,1317 BAYTHORN DR,33543,01-APR-02,0,,False,,,False,False,0,0,0,0,0,0,4.0,FL,False,False,False,False,N,,WESLEY CHAPEL,US,FL,1317 BAYTHORN DR,33543,0,0,False,,True,,0,0,0,0,0,0,0,0,0,0,0,0,(813) 917-9210,,,4,0,0,4,0,0,False,False,8239,,0,0,0,0,0,0,False,False,False,False,False,False,False
40,,12-APR-02,False,,C,False,False,False,,,1019270,False,3.0,TCMSRUTH@BELLSOUTH.NET,False,(772) 489-5707,,False,,False,False,,N,True,0,0,0,0,0,0,False,,,,TREASURE COAST MOVING & STORAGE INC,False,False,,0,0,0,0,0,0,0,0,0,,FT PIERCE,US,FL,4400 METZGER RD,34947,17-JUN-11,38000,2011.0,False,,,False,False,0,0,0,0,0,0,1.0,FL,False,False,False,False,N,,FT PIERCE,US,FL,4400 METZGER ROAD,34947,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(772) 465-1750,,,0,0,0,0,0,0,False,False,8240,,0,0,0,0,0,0,False,False,False,False,False,False,False
41,,12-APR-02,False,,C,False,False,False,,OLAO TRUCKING LLC,1019272,False,1.0,,False,,,False,,False,False,True,N,False,0,0,0,0,0,0,False,,,,OWEN BEWRY,False,False,,0,0,0,0,0,0,0,0,0,,HARTFORD,US,CT,22 CABOT STREET,06112,,0,,False,,,False,False,0,0,0,0,0,0,1.0,CT,False,False,False,False,N,,HARTFORD,US,CT,22 CABOT STREET,06112,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(860) 216-0691,,,0,0,0,0,0,0,False,False,8241,,0,0,0,0,0,0,False,False,False,False,False,False,False
42,,12-APR-02,False,,A,False,False,False,,BRUCE TRANSPORT,1019274,False,1.0,CBRUCETRUCKING@GMAIL.COM,False,,,False,,True,False,,N,False,0,0,0,0,0,0,False,,,,JONATHAN CHAD BRUCE,False,False,,0,0,0,0,0,0,0,0,0,,PEGRAM,US,TN,1283 OLD CHARLOTTE PIKE,37143,15-MAR-22,1,2021.0,False,,,False,False,0,0,0,0,0,0,1.0,TN,False,False,False,False,N,,PEGRAM,US,TN,1283 OLD CHARLOTTE PIKE,37143,1,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(615) 642-1218,,,1,0,0,1,0,0,False,False,8242,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
43,,12-APR-02,False,,C,False,False,False,,,1019278,False,1.0,GARYHITTLE68@GMAIL.COM,False,,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,ROCK RIDGE TRUCKING LLC,False,True,,0,0,0,0,0,0,0,0,0,,LIBERAL,US,KS,15570 RD 4,67901,03-AUG-21,30000,2020.0,False,,,False,False,0,0,0,0,0,0,2.0,KS,False,False,False,False,N,,LIBERAL,US,KS,15570 RD 4,67901,30000,2020,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(620) 391-0205,,,2,0,0,2,0,0,False,False,8243,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
44,,12-APR-02,False,True,C,False,False,False,,,1019280,False,16.0,,False,,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,BENCK MECHANICAL INC,False,False,,0,0,0,0,0,0,0,0,0,,SOMERSET,US,WI,628 230TH AVE,54025,02-AUG-22,50000,2022.0,False,,,False,False,0,0,0,0,0,0,13.0,WI,False,False,False,False,N,,SOMERSET,US,WI,628 230TH AVE,54025,50000,2022,False,,,,0,0,0,0,0,0,0,0,0,12,0,0,(715) 247-5653,,,2,0,0,1,0,0,False,False,8244,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
45,,12-APR-02,False,True,A,False,False,False,,,1019286,False,21.0,PKOESTLER@AWOAKES.COM,False,(262) 886-4475,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,OAKES TRANSPORT INC,False,False,,0,0,0,0,0,0,0,0,0,,RACINE,US,WI,2000 OAKES ROAD,53406,19-MAY-22,440000,2021.0,False,,,False,False,0,0,0,0,0,0,27.0,WI,False,False,False,False,N,,RACINE,US,WI,1989 OAKES ROAD,53406,440000,2021,False,,,,0,0,0,0,0,0,0,0,0,20,3,0,(262) 886-4474,,,4,0,0,3,1,0,False,False,8245,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
46,,12-APR-02,False,,A,False,False,False,,,1019287,False,15.0,BLUEROCKHOUND@YAHOO.COM,False,(509) 925-2585,,False,,True,False,,N,False,0,0,0,0,0,0,False,,,,ROB MORRIS TRUCKING INC,False,False,,0,0,0,0,0,0,0,0,0,,ELLENSBURG,US,WA,161 CRUSOE LANE,98926,01-JUL-22,1200000,2020.0,False,,,False,False,0,0,0,0,0,0,18.0,WA,False,False,False,False,N,,ELLENSBURG,US,WA,161 CRUSOE LANE,98926,775000,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(509) 929-0443,,,22,0,0,18,0,0,False,False,8246,3.0,0,0,0,0,0,0,False,False,False,False,False,False,False
47,,12-APR-02,False,,C,False,False,False,,SUTTEN TRUCKING,1019291,False,3.0,SUTTEN101@BRUCETEL.NET,False,(715) 868-4352,,False,,True,False,,N,False,0,0,0,0,0,0,False,,,,BRIAN E SUTTEN,False,False,,0,0,0,0,0,0,0,0,0,,BRUCE,US,WI,W11358 BENNOR ROAD,54819,17-JAN-07,50000,2003.0,False,,,False,False,0,0,0,0,0,0,3.0,WI,False,False,False,False,N,,BRUCE,US,WI,W11358 BENNOR ROAD,54819,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(715) 868-4351,,,2,1,0,2,1,0,False,False,8247,,0,0,0,0,0,0,False,False,False,False,False,False,False
48,,12-APR-02,False,True,A,False,False,False,,,1019292,False,1.0,,False,(410) 276-3108,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,CHESAPEAKE WOODWORKING INC,False,False,,0,0,0,0,0,0,0,0,0,,BALTIMORE CITY,US,MD,125 N KRESSON STREET,21224,04-JAN-21,76772,2018.0,False,,,False,False,0,0,0,0,0,0,1.0,MD,False,False,False,False,N,,BALTIMORE CITY,US,MD,125 N KRESSON STREET,21224,76772,2018,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(410) 276-1060,,,0,0,0,0,0,0,False,False,8248,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
49,,12-APR-02,False,,A,False,False,False,,,1019294,False,2.0,MELANY@VTG.SHOW,False,(610) 495-8099,,False,,True,False,,N,False,0,0,0,0,0,0,False,,,,VISION TECHNICAL GROUP INC,False,False,,0,0,0,0,0,0,0,0,0,,POTTSTOWN,US,PA,216 BROOKE RD,19464,05-MAY-21,72500,2018.0,False,,,False,False,0,0,0,0,0,0,3.0,PA,False,False,False,False,N,,POTTSTOWN,US,PA,216 BROOKE RD,19464,72500,2018,False,,,,0,0,0,0,0,0,0,0,0,0,2,0,(610) 495-8050,,,0,0,0,0,1,0,False,False,8249,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
50,,12-APR-02,False,,A,False,False,False,,,1019295,False,6.0,DAVIDW@ASIABATEMENT.COM,False,(410) 796-2849,,False,,True,False,,N,False,0,0,0,0,0,0,False,,,,ASBESTOS SPECIALISTS INC,False,False,,0,0,0,0,0,0,0,0,0,,ELKRIDGE,US,MD,7585 WASHINGTON BLVD STE 104,21075,23-JUN-21,150000,2021.0,False,,,False,False,0,0,0,0,0,0,6.0,MD,False,False,False,False,N,,ELKRIDGE,US,MD,7585 WASHINGTON BLVD STE 104,21075,150000,2021,False,,,,0,0,0,0,0,0,0,0,0,6,0,0,(410) 796-5379,,,2,0,0,0,0,0,False,False,8250,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
51,,12-APR-02,False,,C,False,False,False,,,1019297,False,6.0,RLSCANGA@VANION.COM,False,(719) 539-6344,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,SCANGA MEAT CO,False,False,,0,0,0,0,0,0,0,0,0,,SALIDA,US,CO,9250 CR 156,81201-9588,12-APR-02,60000,2001.0,True,,,False,False,0,0,0,0,0,0,3.0,CO,False,False,False,False,N,,SALIDA,US,CO,9250 CR 156,81201-9588,0,0,False,,,,0,0,0,0,0,0,0,0,0,3,0,0,(719) 539-3511,,,0,0,0,0,0,0,False,False,8251,,0,0,0,0,0,0,False,False,False,False,False,False,False
52,,12-APR-02,False,,A,False,False,False,,,1019299,False,2.0,MGILPIN@WOOLFSONEYE.COM,False,,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,NANLI LASER EYE LLC,False,False,,0,0,0,0,0,0,0,0,0,,ATLANTA,US,GA,800 MT VERNON HWY NE SUITE 120,30328,23-NOV-21,3463,2021.0,False,True,,False,False,0,0,0,0,0,0,2.0,GA,False,False,False,False,N,,ATLANTA,US,GA,800 MT VERNON HWY NE SUITE 120,30328,3463,2021,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(770) 804-1684,,,0,0,0,0,0,0,False,False,8252,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
53,,01-JUN-74,False,,A,False,False,False,,SOUTH MILL SALES,10193,False,26.0,DFOSTER@SOUTHMILL.COM,False,(404) 444-0301,,True,,False,False,,N,False,0,0,0,0,0,0,False,,,,KAOLIN MUSHROOM FARMS INC,False,False,,0,0,0,0,0,0,0,0,0,,KENNETT SQUARE,US,PA,649 W SOUTH STREET,19348,16-JUN-21,1965000,2020.0,False,,,False,False,0,0,0,0,0,0,38.0,PA,False,False,False,False,N,,KENNETT SQUARE,US,PA,649 W SOUTH STREET,19348,1965000,2020,False,,,,0,0,0,0,0,0,0,0,0,9,0,0,(610) 444-4800,,,33,3,0,11,18,0,False,False,8253,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
54,,12-APR-02,False,,C,False,False,False,,,1019300,False,1.0,CROSS7@ZIRKEL.US,False,(970) 871-1751,,False,,True,False,,N,False,0,0,0,0,0,0,False,,,,CROSS SEVEN INC,False,False,,0,0,0,0,0,0,0,0,0,,STEAMBOAT SPRINGS,US,CO,PO BOX 773870,80477,17-OCT-22,100000,2021.0,False,,,False,False,0,0,0,0,0,0,2.0,CO,False,False,False,False,N,,STEAMBOAT SPRINGS,US,CO,32125 ROUTT COUNTY ROAD #22,80487,100000,2021,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(970) 879-1774,,,0,0,0,1,0,0,False,False,8254,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
55,,12-APR-02,False,,C,False,False,False,True,,1019301,False,2.0,,False,,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,MITCHELL MANOR TRUCKING,False,False,,0,0,0,0,0,0,0,0,0,,CALHAN,US,CO,11110 BERRIDGE RD,80808,11-APR-02,10000,2001.0,False,,,False,False,0,0,0,0,0,0,2.0,CO,False,False,False,False,N,,CALHAN,US,CO,11110 BERRIDGE RD,80808,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(719) 541-3922,,,0,0,0,0,0,0,False,False,8255,,0,0,0,0,0,0,False,False,False,False,False,False,False
56,,12-APR-02,False,,C,False,False,False,,,1019302,False,1.0,,False,(410) 745-3474,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,WOLFE'S MOBILE REPAIR SERVICE LLC,False,False,,0,0,0,0,0,0,0,0,0,,ST MICHAELS,US,MD,10076 OLD CLAIBORNE ROAD,216632422,12-APR-02,17000,2001.0,False,,,False,False,0,0,0,0,0,0,1.0,DE,False,False,False,False,N,,ST MICHAELS,US,MD,10076 OLD CLAIBORNE ROAD,216632422,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(410) 822-1180,,True,0,0,0,0,0,0,False,False,8256,,0,0,0,0,0,0,False,False,False,False,False,False,False
57,,12-APR-02,False,,A,False,False,False,True,,1019307,False,7.0,INFO@BRIDGESLAND.COM,False,(410) 820-4131,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,BRIDGES LAND MANAGEMENT INC,False,False,,0,0,0,0,0,0,0,0,0,,SAINT MICHAELS,US,MD,P O BOX 1020,21663,09-AUG-22,173000,2021.0,False,,,False,False,0,0,0,0,0,0,22.0,DE,False,False,False,False,N,,SAINT MICHAELS,US,MD,1114 S TALBOT STREET,21663,173000,2021,False,,,,0,0,0,0,0,0,0,0,0,21,0,0,(410) 820-4784,,,2,0,0,1,0,0,False,False,8257,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
58,,12-APR-02,False,,A,False,False,False,,,1019310,False,1.0,OLGA@ZPTRANS.COM,False,,,False,,True,False,,N,False,0,0,0,0,0,0,False,,,,AFZ TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,VANCOUVER,US,WA,8714 NE 55TH AVE,98665,09-NOV-21,10,2021.0,False,,,False,False,0,0,0,0,0,0,1.0,WA,False,False,False,False,N,,VANCOUVER,US,WA,2415 NE 123RD CT,98684,10,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(360) 281-0670,,,1,0,0,1,0,0,False,False,8258,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
59,,12-APR-02,False,,C,False,False,False,,KNC TRUCKING,1019312,False,1.0,KNCTRUCKING@YAHOO.COM,False,,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,KEITH & CAROLYN BYERS,False,False,,0,0,0,0,0,0,0,0,0,True,GRANTSBURG,US,WI,23285 HWY 48-87,54840-8705,20-OCT-21,1000,2020.0,False,,,False,False,0,0,0,0,0,0,3.0,WI,False,False,False,False,N,,GRANTSBURG,US,WI,23285 HWY 48-87,54840-8705,1000,2020,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(715) 463-2574,,,1,0,0,1,0,0,False,False,8259,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
60,,12-APR-02,False,,C,False,False,False,,,1019314,False,2.0,TDER@LIVE.COM,False,(307) 734-6832,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,TROY'S DIESEL & EQUIPMENT REPAIR INC,False,False,,0,0,0,0,0,0,0,0,0,True,JACKSON,US,WY,PO BOX 1881,83001,15-MAR-21,15000,2020.0,False,,,False,False,0,0,0,0,0,0,2.0,WY,False,False,False,False,N,,JACKSON,US,WY,4020 PUB PLACE,83001,15000,2020,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(307) 733-7009,,,0,0,0,0,0,0,False,False,8260,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
61,,12-APR-02,False,,A,False,False,False,,LOFTIS UNDERGROUND,1019319,False,125.0,LOFTISUNDERGROUND@FRONTIERNET.NET,False,,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,KEVIN LOFTIS,False,False,,0,0,0,0,0,0,0,0,0,True,COOKEVILLE,US,TN,1025 GREEN MEADOW ROAD,38506,21-SEP-21,150000,2019.0,False,,,False,False,0,0,0,0,0,0,7.0,TN,False,False,False,False,N,,COOKEVILLE,US,TN,1025 GREEN MEADOW ROAD,38506,150000,2019,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(931) 372-1956,,,17,0,0,7,0,0,False,False,8261,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
62,,12-APR-02,False,,A,False,False,False,,,1019323,False,1.0,SUNRISEEXTREME1@YAHOO.COM,False,(678) 281-7562,,False,,True,False,,N,False,0,0,0,0,0,0,False,,,,SUNRISE EXTREME 1 LLC,False,False,,0,0,0,0,0,0,0,0,0,,LOGANVILLE,US,GA,4715 BEAVER ROAD,30052,20-JAN-22,120000,2021.0,False,,,False,False,0,0,0,0,0,0,1.0,GA,False,False,False,False,N,,LOGANVILLE,US,GA,4715 BEAVER ROAD,30052,120000,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(903) 421-4886,,,1,0,0,1,0,0,False,False,8262,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
63,,12-APR-02,False,,C,False,False,False,,MAX'S CAR PULL,1019326,False,1.0,,False,,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,MENARD MAXWELL,False,False,,0,0,0,0,0,0,0,0,0,,LOVELAND,US,CO,6319 SHOCKMAN LN,80538,06-MAR-02,0,,False,,,False,True,0,0,0,0,0,0,1.0,CO,False,False,False,False,N,,LOVELAND,US,CO,6319 SHOCKMAN LN,80538,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(970) 203-9857,,,1,0,0,0,0,0,False,False,8263,,0,0,0,0,0,0,False,False,False,False,False,False,False
64,,12-APR-02,False,,C,False,False,False,,FORGE FARM SERVICES,1019328,False,1.0,TRUCKSSF@YAHOO.COM,False,,,False,,True,False,,N,False,0,0,0,0,0,0,False,,,,SCOTT F FLETCHER,False,False,,0,0,0,0,0,0,0,0,0,,TEMPLETON,US,MA,PO BOX 472,01468,01-AUG-22,34599,2021.0,False,,,False,False,0,0,0,0,0,0,1.0,MA,False,False,False,False,N,,TEMPLETON,US,MA,102 PARTRIDGEVILLE RD,01468,34599,2021,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(978) 549-0566,,,1,0,0,0,0,0,False,False,8264,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
65,,12-APR-02,False,,C,False,False,False,,,1019331,False,2.0,,False,(970) 824-2888,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,TOLD BROTHERS,False,False,True,0,0,0,0,0,0,0,0,0,,CRAIG,US,CO,2902 CR 394,81625,12-APR-02,0,,False,,,False,False,0,0,0,0,0,0,1.0,CO,False,False,False,False,N,,CRAIG,US,CO,2902 CR 394,81625,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(970) 824-3465,,,1,0,0,1,0,0,False,False,8265,,0,0,0,0,0,0,False,False,False,False,False,False,False
66,,12-APR-02,False,,A,False,False,False,,,1019333,False,1.0,AARONASCHENBRENNER@YAHOO.COM,False,,,False,,True,False,,N,False,0,0,0,0,0,0,False,,,,ANJ TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,TENINO,US,WA,17741 MARSH RD SW,98589,08-MAR-21,2073144,2020.0,False,,,False,False,0,0,0,0,0,0,1.0,WA,False,False,False,False,N,,TENINO,US,WA,17741 MARSH RD SW,98589,2073144,2020,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(360) 273-5785,,,1,0,0,0,0,0,False,False,8266,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
67,,12-APR-02,False,,A,False,False,False,,,1019335,False,3.0,,False,(712) 243-3210,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,PRECISION HAULERS INC,False,True,,0,0,0,0,0,0,0,0,0,,ATLANTIC,US,IA,56393 HIGHLAND RD,50022,23-MAY-22,20788,2021.0,False,,,False,False,0,0,0,0,0,0,1.0,IA,False,False,False,False,N,,ATLANTIC,US,IA,56393 HIGHLAND RD,50022,20788,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(712) 243-4515,,,2,0,0,1,0,0,False,False,8267,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
68,,12-APR-02,False,,A,False,False,False,,,1019339,False,8.0,T.JOHNSTON@KEIZERCO.COM,False,(605) 332-4917,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,TRANSPORT REFRIGERATION OF SOUTH DAKOTA,False,False,,0,0,0,0,0,0,0,0,0,,SIOUX FALLS,US,SD,5700 N SEUBERT AVE,57104,30-SEP-21,39000,2020.0,False,,,False,False,0,0,0,0,0,0,4.0,SD,False,False,False,False,N,,SIOUX FALLS,US,SD,5700 N SEUBERT AVE,57104,39000,2020,False,,,,0,0,0,0,0,0,0,0,0,4,0,0,(605) 332-4917,True,,0,0,0,0,0,0,False,False,8268,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
69,,01-JUN-74,False,,A,False,False,False,,,101934,False,11.0,SHEILA@DALEYWANZER.COM,False,(781) 925-0468,,False,,True,False,,N,False,0,0,0,0,0,0,False,,,,DALEY & WANZER INC,False,False,,0,0,0,0,0,0,0,0,0,,HULL,US,MA,P O BOX 845,02045,17-MAY-21,335264,2014.0,False,,,False,False,0,0,0,0,0,0,22.0,MA,False,False,False,False,N,,HULL,US,MA,821 NANTASKET AVENUE,02045-1534,335264,2014,False,,,,0,0,0,0,0,0,0,0,0,12,1,0,(781) 925-0015,,,20,0,0,9,0,0,False,False,8269,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
