,ADD_DATE,BEVERAGES,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"CLOTHING, FOOD, FURNITURE, METAL, ETC","COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,DBA_NAME,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FRESH PRODUCE,"GARBAGE, REFUSE, TRASH",GENERAL FREIGHT,"GRAIN, FEED, HAY",HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LANDSCAPING,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,NEWSPAPERS,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,ROCKS GRAVEL SAND,"SAND, DIRT AND ROCK",SOD,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER WELL,"WOOD SHIPS , DIRT ",XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
33,15-APR-02,False,,C,False,,False,False,,,1019514,False,40.0,,False,(719) 748-3259,False,,False,False,N,False,0,0,0,0,0,0,False,,COLORADO OUTDOOR EDUCATION CENTER,False,False,,0,0,0,0,0,0,0,0,0,,FLORISSANT,US,CO,PO BOX 167,80816-0167,24-AUG-04,100000,2001.0,False,,False,False,0,0,0,0,0,0,15.0,,CO,False,False,False,True,N,FLORISSANT,US,CO,2000 OLD STAGE ROAD,80816-0167,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(719) 748-3341,1,0,0,0,0,0,False,False,8333,,0,0,0,15,0,0,False,,False,False,False,False,False,False
34,15-APR-02,False,,A,False,,False,False,,,1019522,False,7.0,PAUL@GROWSO.COM,False,(203) 826-9779,False,,False,False,N,False,0,0,0,0,0,0,False,True,GROWING SOLUTIONS LLC,False,False,,0,0,0,0,0,0,0,0,0,,RIDGEFIELD,US,CT,100B DANBURY ROAD SUITE 201C,06877,09-DEC-21,100000,2021.0,False,,False,False,0,0,0,0,0,0,6.0,,CT,False,False,False,False,N,RIDGEFIELD,US,CT,100B DANBURY ROAD SUITE 201C,06877,100000,2021,False,,,,0,0,0,0,0,0,0,0,0,6,0,0,(203) 403-6552,0,0,0,0,0,0,False,False,8334,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
35,15-APR-02,False,,A,False,,False,False,,TRANSPORT SERVICES UNLIMITED,1019526,False,44.0,MICHELLE@SHIPTSUINC.COM,False,(715) 468-2100,False,,True,False,Y,False,0,0,0,0,0,0,False,,TRANSPORT SERVICES UNLIMITED OF SHELL LAKE INC,False,False,,0,0,0,0,0,0,0,0,0,,SHELL LAKE,US,WI,280 INDUSTRIAL BLVD,54871,13-OCT-22,1743862,2021.0,False,,False,False,0,0,0,0,0,0,44.0,,WI,False,False,False,False,N,SHELL LAKE,US,WI,280 INDUSTRIAL BLVD,54871,1743862,2021,False,,,,0,0,0,0,0,0,0,0,0,18,0,0,(800) 325-4237,23,0,0,26,0,0,False,False,8335,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
36,15-APR-02,False,,A,False,,False,False,,,1019529,False,1.0,FTWLOGISTICS@YAHOO.COM,False,,False,,True,False,N,False,0,0,0,0,0,0,False,,LIVE OAK LEASING LLC,False,False,,0,0,0,0,0,0,0,0,0,,ANGOLA,US,IN,901 NORTHWOOD DR,46703,16-APR-22,87500,2021.0,False,,False,False,0,0,0,0,0,0,1.0,,IN,False,False,False,False,N,ANGOLA,US,IN,901 NORTHWOOD DR,46703,87500,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(260) 905-6672,1,0,0,1,0,0,False,False,8336,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
37,01-JUN-74,False,,C,False,,False,False,,,101953,False,2.0,KAREN@DONOVANOIL.COM,False,,False,,False,False,N,False,0,0,0,3,0,0,False,,J J DONOVAN & SONS INC,True,False,,0,0,0,0,0,0,0,0,0,,MEDFORD,US,MA,35 SWAN ST,02155,10-APR-21,10000,2021.0,False,,False,False,0,0,0,0,0,0,3.0,,MA,False,False,False,False,N,MEDFORD,US,MA,35 SWAN ST,02155,10000,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(781) 395-7300,0,0,0,0,0,0,False,False,8337,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
38,15-APR-02,False,,C,False,,False,False,,,1019532,False,2.0,,True,,False,,False,False,N,False,0,0,0,0,0,0,False,,KENNY CLARK,False,False,,0,0,0,0,0,0,0,0,0,,HUSTONVILLE,US,KY,1370 CHELF RIDGE RD,40437,11-AUG-21,7500,2021.0,False,,False,False,0,0,0,0,0,0,3.0,,KY,False,False,False,False,N,HUSTONVILLE,US,KY,1370 CHELF RIDGE RD,40437,7500,2021,False,,,,0,0,0,0,0,0,0,0,0,3,0,0,(606) 787-5342,0,0,0,0,0,0,False,False,8338,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
39,15-APR-02,False,,C,False,,False,False,,,1019533,False,2.0,,False,(305) 477-4116,False,,False,False,N,False,0,0,0,0,0,0,False,,RICKY AUTOTRANSPORT,False,False,,0,0,0,0,0,0,0,0,0,,MIAMI,US,FL,6950 NW 46TH ST,33166,01-APR-02,0,,False,,False,True,0,0,0,0,0,0,3.0,,FL,False,False,False,False,N,MIAMI,US,FL,6950 NW 46TH ST,33166,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(305) 477-4220,2,0,0,3,0,0,False,False,8339,,0,0,0,0,0,0,False,,False,False,False,False,False,False
40,15-APR-02,False,,C,False,,False,False,,,1019536,False,1.0,,False,(973) 530-4104,False,,False,False,N,False,0,0,0,0,0,0,False,,AMATO'S EXCAVATING AND LANDSCAPING INC,False,False,True,0,0,0,0,0,0,0,0,0,,MT FREEDOM,US,NJ,PO BOX 332,07970,26-JUN-07,3000,2006.0,False,,False,False,0,0,0,0,0,0,2.0,,NJ,False,False,False,False,N,SUCCASUNNA,US,NJ,11 HILLTOP RD,07876,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(973) 530-4104,1,0,0,0,0,0,False,False,8340,,0,0,0,0,0,0,False,,False,False,False,False,False,False
41,15-APR-02,False,,B,False,,False,False,,THE RESOURCE FACTORY,1019543,False,1.0,SCOTT@RESOURCEFACTORY.NET,False,(941) 364-9056,False,,False,False,N,False,0,0,0,0,0,0,False,,CLASSIC ARTS INC,True,False,,0,0,0,0,0,0,0,0,0,,SARASOTA,US,FL,1172 N JEFFERSON AVE,34237,08-APR-02,0,,False,,False,False,0,0,0,0,0,0,1.0,,FL,False,False,False,False,N,SARASOTA,US,FL,1172 N JEFFERSON AVE,34237,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(941) 371-7909,0,0,0,0,0,0,False,False,8341,,0,0,0,0,0,0,False,,False,False,False,False,False,False
42,15-APR-02,False,,C,False,,False,False,,,1019544,False,2.0,WTRAEHOLT@YAHOO.COM,False,(406) 392-5363,False,,False,True,N,False,0,0,0,0,0,0,False,,TRAEHOLT FARMS,False,False,,0,0,0,0,0,0,0,0,0,,WOLF POINT,US,MT,7409 ROAD 2033,59201,14-APR-22,10000,2021.0,False,,False,False,0,0,0,0,0,0,2.0,,MT,False,False,False,False,N,WOLF POINT,US,MT,7409 ROAD 2033,59201,10000,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(406) 392-5363,3,0,0,2,0,0,False,False,8342,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
43,15-APR-02,False,,C,False,,False,False,,,1019546,False,1.0,,False,(850) 267-9596,False,,False,False,N,False,0,0,0,0,0,0,False,,COASTAL UNDERGROUND INC,False,False,,0,0,0,0,0,0,0,0,0,True,SANTA ROSA BEACH,US,FL,P O BOX 1841,32459,08-APR-02,0,,False,,False,False,0,0,0,0,0,0,1.0,,FL,False,False,False,False,N,SANTA ROSA BEACH,US,FL,927 SUGAR DRIVE,32459,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(850) 267-9595,1,0,0,1,0,0,False,False,8343,,0,0,0,0,0,0,False,,False,False,False,False,False,False
44,15-APR-02,False,,A,False,,False,False,,,1019551,False,1.0,,False,(580) 256-6860,False,,False,False,N,False,0,0,0,0,0,0,False,,NORTH STAR WELL SERVICES INC,False,False,,0,0,0,0,0,0,0,0,0,,WOODWARD,US,OK,PO BOX 2167,73802,05-MAY-21,1,2021.0,False,,False,False,0,0,0,0,0,0,1.0,,OK,True,False,False,False,N,WOODWARD,US,OK,502 48 TH STREET,73801,1,2021,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(580) 256-5644,1,0,0,0,0,0,False,False,8344,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
45,15-APR-02,False,,C,False,,False,False,,,1019553,False,3.0,NELSONRODRIGUEZ62@HOTMAIL.COM,False,,False,,True,False,N,False,0,0,0,0,0,0,False,,BRILLO DELIVERY CORP,False,False,,0,0,0,0,0,0,0,0,0,,OPA-LOCKA,US,FL,16425 NW 37TH PL,33054,20-MAR-21,20000,2021.0,False,,False,False,0,0,0,0,0,0,5.0,,FL,False,False,False,False,N,OPA-LOCKA,US,FL,16425 NW 37TH PL,33054,20000,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(786) 251-8692,0,0,0,5,0,0,False,False,8345,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
46,15-APR-02,False,,C,False,,False,False,True,,1019560,False,3.0,PATTI@BLUEWATERUNDERGROUND.COM,False,(239) 643-6891,False,,False,False,N,False,0,0,0,0,0,0,False,,BLUEWATER OF SOUTH FLORIDA INC,False,False,,0,0,0,0,0,0,0,0,0,,NAPLES,US,FL,534 PRODUCTION BLVD,34104,03-OCT-22,30000,2021.0,False,,False,False,0,0,0,0,0,0,3.0,,FL,False,False,False,False,N,NAPLES,US,FL,534 PRODUCTION BLVD,34104,30000,2021,False,,,,0,0,0,0,0,0,0,0,0,3,0,0,(239) 643-6449,1,0,0,0,0,0,False,False,8346,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
47,15-APR-02,False,,A,False,,False,False,,,1019561,False,1.0,J.FICK@NRE.COM,False,(985) 872-0611,False,,True,False,N,False,0,0,0,0,0,0,False,,NREC POWER SYSTEMS,False,False,,0,0,0,0,0,0,0,0,0,,HOUMA,US,LA,5222 HWY 311,70360,25-JAN-22,1000,2021.0,False,,False,False,0,0,0,0,0,0,1.0,,LA,False,False,False,False,N,HOUMA,US,LA,5222 HWY 311,70360,1000,2021,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(985) 872-5480,0,0,0,0,0,0,False,False,8347,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
48,15-APR-02,False,,A,False,,False,False,,,1019563,False,1.0,,False,,False,,True,False,N,False,0,0,0,0,0,0,False,,SUN MEET TRANS INC,False,False,,0,0,0,0,0,0,0,0,0,,SANGER,US,CA,1533 7TH ST APT 413,93657,01-JUN-21,1000,2020.0,False,,False,False,0,0,0,0,0,0,1.0,,CA,False,False,False,False,N,SANGER,US,CA,1533 7TH ST APT 413,93657,1000,2020,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(559) 999-4432,1,0,0,1,0,0,False,False,8348,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
49,15-APR-02,False,,A,False,,False,False,,ELITE MOVERS,1019567,False,1.0,,False,,False,,False,False,N,True,0,0,0,0,0,0,False,,STOVER BURT,False,False,,0,0,0,0,0,0,0,0,0,,POCOLA,US,OK,1704 KARL,74902,27-JUN-22,10000,2021.0,False,,False,False,0,0,0,0,0,0,1.0,,OK,False,False,False,False,N,POCOLA,US,OK,1704 KARL,74902,10000,2021,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(918) 436-9965,0,0,0,0,0,0,False,False,8349,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
50,15-APR-02,False,,C,False,,False,False,,GUILLAN'S TRUCKING,1019568,False,1.0,,False,,False,,True,False,N,False,0,0,0,0,0,0,False,,JOSE GUILLAN F,False,False,,0,0,0,0,0,0,0,0,0,,TAMPA,US,FL,6013 N CAMERON AVE,33614,08-APR-02,0,,False,,False,False,0,0,0,0,0,0,1.0,,FL,False,False,False,False,N,TAMPA,US,FL,6013 N CAMERON AVE,33614,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(813) 885-7043,0,0,0,1,0,0,False,False,8350,,0,0,0,0,0,0,False,,False,False,False,False,False,False
51,15-APR-02,False,,A,False,,False,False,,APPLACHIAN GRADING,1019570,False,2.0,CAMELAFERGUSON@BELLSOUTH.NET,False,(828) 627-2504,False,,True,False,N,False,0,0,0,0,0,0,False,,CAMALA FERGUSON,False,False,,0,0,0,0,0,0,0,0,0,,CLYDE,US,NC,317 CAMP BRANCH RD,28721,06-OCT-22,10000,2001.0,False,,False,False,0,0,0,0,0,0,0.0,,NC,False,False,False,False,N,CLYDE,US,NC,317 CAMP BRANCH RD,28721,10000,2001,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(828) 627-9020,1,0,0,0,0,0,False,False,8351,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
52,15-APR-02,False,,C,False,,False,False,,MCLEOD TRUCKING,1019573,False,1.0,,False,,False,,True,False,N,False,0,0,0,0,0,0,False,,JAMES LAWTON MCLEOD,False,False,,0,0,0,0,0,0,0,0,0,,BYRON,US,GA,51 GARRENS WAY,31008,,0,,False,,False,False,0,0,0,0,0,0,1.0,,GA,False,False,False,False,N,BYRON,US,GA,51 GARRENS WAY,31008,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(478) 956-4177,1,0,0,1,0,0,False,False,8352,,0,0,0,0,0,0,False,,False,False,False,False,False,False
53,15-APR-02,False,,C,False,,False,False,,,1019574,False,1.0,,False,,False,,True,False,N,False,0,0,0,0,0,0,False,,RAMIRO GONZALEZ,False,False,,0,0,0,0,0,0,0,0,0,,MIAMI,US,FL,20761 SW 121 CT,33177,28-MAR-02,0,,False,,False,False,0,0,0,0,0,0,1.0,,FL,False,False,False,False,N,MIAMI,US,FL,20761 SW 121 CT,33177,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(305) 251-2749,0,0,0,0,0,0,False,False,8353,,0,0,0,0,0,0,False,,False,False,False,False,False,False
54,15-APR-02,False,,C,False,,False,False,True,J & A TRUCKING CO,1019575,False,2.0,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,WALTER WATSON,False,False,,0,0,0,0,0,0,0,0,0,,CLAXTON,US,GA,PO BOX 661,30417,,556658,2001.0,False,,False,False,0,0,0,0,0,0,1.0,,GA,False,False,False,False,N,HAGAN,US,GA,945 FIRE TOWER RD,30429,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(912) 739-3573,0,0,0,0,0,0,False,False,8354,,0,0,0,0,0,0,False,,False,False,False,False,False,False
55,15-APR-02,False,,A,False,,False,False,,,1019580,False,1.0,DVOISEY@TIDALTANK.COM,False,(832) 514-6625,False,True,False,False,N,False,0,0,0,0,0,0,False,,TIDAL TANK INC,False,False,,0,0,0,0,0,0,0,0,0,,BAYTOWN,US,TX,6503 THOMPSON RD,77521,24-DEC-20,5,2020.0,False,,False,False,0,0,0,0,0,0,1.0,,TX,False,False,False,False,N,BAYTOWN,US,TX,6503 THOMPSON RD,77521,5,2020,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(832) 514-6450,0,0,0,1,0,0,False,False,8355,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
56,15-APR-02,False,,A,False,,False,False,,,1019581,False,19.0,JAMIE@GALLUPTRUCKING.C.OM,False,(573) 442-9350,False,,True,False,N,False,0,0,0,0,0,0,False,,GALLUP TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,COLUMBIA,US,MO,2000 E BROADWAY  #117,65201,31-DEC-21,3620000,2020.0,False,,False,False,0,0,0,0,0,0,21.0,,MO,False,False,False,False,N,COLUMBIA,US,MO,4640 N INTERSTATE DR,65201,3620000,2020,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(573) 442-9342,4,38,0,21,0,0,False,False,8356,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
57,15-APR-02,False,,A,False,,False,False,,D K HOWARD TRUCKING,1019582,False,1.0,,False,,False,,True,False,N,False,0,0,0,0,0,0,False,,DENNIS K HOWARD,False,False,,0,0,0,0,0,0,0,0,0,,HARMONY,US,NC,323 W MEMORIAL HWY,28634,28-JUN-22,32000,2021.0,False,,False,False,0,0,0,0,0,0,1.0,,NC,False,False,False,False,N,HARMONY,US,NC,323 W MEMORIAL HWY,28634,32000,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(704) 546-7843,3,0,0,1,0,0,False,False,8357,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
58,15-APR-02,False,,C,False,,False,False,,,1019583,False,4.0,JAFAST@MSN.COM,False,(605) 546-0250,False,,False,False,N,False,0,0,0,0,0,0,False,,FAST VIEW FARMS,False,True,,0,0,0,0,0,0,0,0,0,,HURON,US,SD,689 NICHOLAS CT,57350,29-MAR-16,10000,2014.0,False,,False,False,0,0,0,0,0,0,2.0,,SD,False,False,False,False,N,IROQUOIS,US,SD,20555 422ND AVE,57353,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(605) 546-2484,4,0,0,2,0,0,False,False,8358,,0,0,0,0,0,0,False,,False,False,False,False,False,False
59,15-APR-02,False,,C,False,,False,False,,,1019584,False,2.0,JAGUARTB@ATTBI.COM,False,(904) 768-7735,False,,False,False,N,False,0,0,0,0,0,0,False,,SITEWORKS OF JACKSONVILLE INC,False,False,,0,0,0,0,0,0,0,0,0,True,JACKSONVILLE,US,FL,P O BOX 71,32219,18-MAR-02,10000,2001.0,False,,False,False,0,0,0,0,0,0,2.0,,FL,False,False,False,False,N,ATLANTIC BEACH,US,FL,1360 EAST COAST DRIVE,32233,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(904) 768-8363,2,0,0,1,0,0,False,False,8359,,0,0,0,0,0,0,False,,False,False,False,False,False,False
60,15-APR-02,False,,C,False,,False,False,,,1019587,False,3.0,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,GWINNETT PLACE TOWING INC,False,False,,0,0,0,0,0,0,0,0,0,,SUWANEE,US,GA,875 ST MARK'S WALK,30024,,0,,False,,False,True,0,0,0,0,0,0,1.0,,GA,False,False,False,False,N,GAINESVILLE,US,GA,2151 HILTON DR,30501,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(770) 527-5859,1,0,0,0,0,0,False,False,8360,,0,0,0,0,0,0,False,,False,False,False,False,False,False
61,15-APR-02,False,,C,False,,False,False,,HALL COUNTY WRECKER & AUTO REPAIR,1019590,False,3.0,TMCMOORE@BELLSOUTH.NET,False,(678) 450-4994,False,,False,False,N,False,0,0,0,0,0,0,False,,HALL COUNTY WRECKER & TOWING SERVICES INC,False,False,,0,0,0,0,0,0,0,0,0,,SUWANEE,US,GA,875 ST MARKS WALK,30024,10-FEB-11,40000,2010.0,False,,False,True,0,0,0,0,0,0,6.0,,GA,False,False,False,False,N,GAINESVILLE,US,GA,2315 MURPHY BLVD,30504,0,0,False,,,,0,0,0,0,0,0,0,0,0,6,0,0,(678) 450-4090,0,0,0,0,0,0,False,False,8361,,0,0,0,0,0,0,False,,False,False,False,False,False,False
62,15-APR-02,False,True,C,False,,False,False,,,1019600,False,1.0,,False,(941) 926-3164,False,,False,False,N,False,0,0,0,0,0,0,False,,JOHN PANGBURN MARINE INC,False,False,,0,0,0,0,0,0,0,0,0,,SARASOTA,US,FL,P O BOX 18569,34276,08-APR-02,84350,2001.0,False,,False,False,0,0,0,0,0,0,1.0,,FL,False,False,False,False,N,SARASOTA,US,FL,P O BOX 18569,34276,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(941) 923-6996,0,0,0,0,0,0,False,False,8362,,0,0,0,0,0,0,False,,False,False,False,False,False,False
63,15-APR-02,False,,C,False,,False,False,,,1019603,False,3.0,,False,,False,,False,True,N,False,0,0,0,0,0,0,False,,WATKINS ELEVATOR INC,False,False,,0,0,0,0,0,0,0,0,0,,WATKINS,US,IA,P O BOX 170,52354,08-APR-02,0,,False,,False,False,0,0,0,0,0,0,3.0,,IA,False,False,False,False,N,WATKINS,US,IA,P O BOX 170,52354,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(319) 227-7418,1,0,0,1,0,0,False,False,8363,,0,0,0,0,0,0,False,,False,False,False,False,False,False
64,15-APR-02,False,,A,False,,False,False,,,1019605,False,1.0,,False,(239) 693-1717,False,,True,False,N,False,0,0,0,0,0,0,False,,VERNAY MOVING SYSTEMS INC,False,False,,0,0,0,0,0,0,0,0,0,,FORT MYERS,US,FL,3065 CRANFORD AVE,33901,22-JUN-20,260,2019.0,False,,False,False,0,0,0,0,0,0,1.0,,FL,False,False,False,False,N,FORT MYERS,US,FL,3065 CRANFORD AVE,33901,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(239) 693-8700,1,0,0,1,0,0,False,False,8364,,0,0,0,0,0,0,False,,False,False,False,False,False,False
65,15-APR-02,False,,C,False,,False,False,True,INDEPENDENT TILE LOADERS,1019607,False,2.0,,False,(941) 750-9468,False,,False,False,N,False,0,0,0,0,0,0,False,,GRUPPE R LIMITED INC,False,False,,0,0,0,0,0,0,0,0,0,,BRADENTON,US,FL,339 6TH AVE W,34205,09-APR-02,80000,2001.0,False,,False,False,0,0,0,0,0,0,3.0,,FL,False,False,False,False,N,BRADENTON,US,FL,339 6TH AVE W,34205,0,0,False,,,,0,0,0,0,0,0,0,0,0,3,0,0,(944) 745-1836,3,0,0,0,0,0,False,False,8365,,0,0,0,0,0,0,False,,False,False,False,False,False,False
66,15-APR-02,False,,C,False,,False,False,,ROUGHNECK TRUCKING,1019608,False,1.0,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,TRAVIS E SHELLEY,False,True,,0,0,0,0,0,0,0,0,0,,OKLAHOMA CITY,US,OK,2410 W MEMORIAL RD STE C533,73134,16-JUN-14,30000,2001.0,False,,False,False,0,0,0,0,0,0,1.0,,AZ,False,False,False,False,N,TAYLOR,US,AZ,785 SUNCREST LN,85939,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(405) 283-0698,0,0,0,1,0,0,False,False,8366,,0,0,0,0,0,0,False,,False,False,False,False,False,False
67,15-APR-02,False,,A,False,,False,False,,,1019611,False,12.0,TSHIMONTRUCKING@GMAIL.COM,False,,False,,True,False,N,False,0,0,0,0,0,0,False,,SHIMON TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,ROLFE,US,IA,45859 250TH AVE,50581,11-JAN-21,1000000,2020.0,False,,False,False,0,0,0,0,0,0,13.0,,IA,False,False,False,False,N,ROLFE,US,IA,45859 250TH AVE,50581,1500000,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(712) 358-1122,13,0,0,13,0,0,False,False,8367,3.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
68,15-APR-02,False,,C,False,,False,False,,,1019613,False,8.0,THCOBURNCONSTRUCTION@GMAIL.COM,False,(843) 784-5872,False,,False,False,N,False,0,0,0,0,0,0,False,,T H COBURN CONSTRUCTION LLC,False,False,,0,0,0,0,0,0,0,0,0,,HARDEEVILLE,US,SC,P O  BOX 1161,29927,05-MAR-21,60000,2020.0,False,,False,False,0,0,0,0,0,0,6.0,,SC,False,False,False,False,N,HARDEEVILLE,US,SC,847 PURRYSBURY RD,29927,60000,2020,False,,True,,0,0,0,0,0,0,0,0,0,4,0,0,(843) 784-5262,3,0,0,2,0,0,False,False,8368,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
69,15-APR-02,False,,C,False,,False,False,,,1019618,False,2.0,ADECARLO@BLAIRASSOC.NET,False,(609) 758-8180,False,True,False,False,N,False,0,0,0,0,0,0,False,,MANCINI DISPOSAL & RECYCLING INC,False,False,,0,0,0,0,0,0,0,0,0,,CREAM RIDGE,US,NJ,951 RT 537,08514,23-MAY-22,4000,2018.0,False,,False,False,0,0,0,0,0,0,2.0,,NJ,False,False,False,False,N,CREAM RIDGE,US,NJ,951 RT 537,08514,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(609) 758-8017,0,0,0,0,0,0,False,False,8369,,0,0,0,0,0,0,False,,False,False,False,False,False,False
70,15-APR-02,False,,C,False,,False,False,True,,1019619,False,25.0,OFFICE@STEFFYCONCRETE.COM,False,(717) 336-5840,False,,False,False,N,False,0,0,0,0,0,0,False,,STEFFY CONCRETE INC,False,False,,0,0,0,0,0,0,0,0,0,,REAMSTOWN,US,PA,PO BOX 337,17567,04-OCT-21,198569,2020.0,False,,False,False,0,0,0,0,0,0,34.0,,PA,False,False,False,False,N,STEVENS,US,PA,243 EAST CHURCH ST,17578,198569,2020,False,,,,0,0,0,0,0,0,0,0,0,34,0,0,(717) 336-8115,18,0,0,0,0,0,False,False,8370,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
