,ADD_DATE,APPLIANCES,ART,BEVERAGES,BUILDING MATERIALS,CABINETRY,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,CRANE,DBA_NAME,"DIRT, SAND & GRAVEL",DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FRESH PRODUCE,"GARBAGE, REFUSE, TRASH",GENERAL FREIGHT,"GRAIN, FEED, HAY",HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LANDSCAPING,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,PRODUCED WATER,"RCOK, DIRT",RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,"ROCK,SAND,GRAVEL",SAND AND GRAVEL,"SAND,GRAVEL",SEWAGE,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,TOOLS OF TRADE,TREE EQUIPMENT,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WASTE WATER -SERVICE,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
25,08-MAY-02,,,False,,,C,False,False,False,,,,,1027064,False,1,,False,,False,,False,True,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,ADAM DORALE,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CHARTER OAK,US,IA,1486 150TH ST,51439,07-MAY-02,0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,IA,False,False,False,False,N,CHARTER OAK,US,IA,1486 150TH ST,51439,,,0,0,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(712) 678-3320,,,0.0,0.0,0.0,1.0,0.0,0.0,False,False,10825,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
26,08-MAY-02,,,False,,,A,False,False,False,,,,,1027065,False,16,ATURNER@EAGLEWOODINC.COM,False,(704) 483-7310,False,,True,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,EAGLE WOOD INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DENVER,US,NC,PO BOX 1046,28037,16-MAY-22,13000,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,18,NC,False,False,False,False,N,DENVER,US,NC,7680 TOWNSEND DRIVE,28037,,,13000,2021,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,(704) 483-5853,,,4.0,0.0,0.0,2.0,0.0,0.0,False,False,10826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
27,08-MAY-02,,,False,,,A,False,False,False,,,,,1027071,False,1,ROMEKBJ@YAHOO.COM,False,(815) 765-3148,False,,True,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,ROMEK BJ INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,POPLAR GROVE,US,IL,121 BRANDYWINE DR,61065,08-SEP-22,241000,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,IL,False,False,False,False,N,POPLAR GROVE,US,IL,121 BRANDYWINE DR,61065,,,241000,2021,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(815) 765-2216,,,0.0,0.0,0.0,1.0,0.0,0.0,False,False,10827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
28,08-MAY-02,,,False,,,A,False,False,False,,,,,1027074,False,2,CINDYS@FLEMINGTAWFALL.COM,False,,False,,False,True,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,MIKE HUYEAR,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CARLINVILLE,US,IL,13067 LANGE RD,62626,13-APR-21,80000,2020.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,3,IL,False,False,False,False,N,CARLINVILLE,US,IL,13067 LANGE RD,62626,,,80000,2020,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(217) 825-9250,,,3.0,0.0,0.0,3.0,0.0,0.0,False,False,10828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
29,08-MAY-02,,,False,,,A,False,False,False,,,,,1027076,False,5,INFO@CROWDERSTRUCKING.COM,False,(615) 595-5733,False,,True,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,CROWDERS TRUCKING LLC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,FRANKLIN,US,TN,4217 CROWDER ROAD,37064,12-MAY-21,139208,2020.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,6,TN,False,False,False,False,N,FRANKLIN,US,TN,4217 CROWDER ROAD,37064,,,139208,2020,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(615) 566-0867,,,7.0,4.0,0.0,3.0,3.0,0.0,False,False,10829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
30,08-MAY-02,,,False,,,B,False,False,False,,,MSK TRUCKING,,1027082,False,1,KKIRBY61@AOL.COM,False,(903) 592-3383,False,,False,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,KIRBY & KIRBY OIL COMPANY INC,True,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,TYLER,US,TX,2026 EAST FRONT,75702,13-DEC-04,50000,2002.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,TX,False,False,False,False,N,TYLER,US,TX,2026 EAST FRONT,75702,,,50000,2002,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(903) 592-3841,,,2.0,0.0,0.0,1.0,0.0,0.0,False,False,10830,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
31,08-MAY-02,,,False,,,A,False,False,False,,,,,1027087,False,1,COASTALPINESTRAW@GMAIL.COM,False,(843) 399-0223,False,,True,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,BEAUMONT INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,LONGS,US,SC,241 E BEAR GRASS RD,29568,07-SEP-22,35000,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,SC,False,False,False,False,N,LONGS,US,SC,241 E BEAR GRASS RD,29568,,,35000,2021,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(843) 399-0223,,,7.0,0.0,0.0,1.0,0.0,0.0,False,False,10831,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
32,08-MAY-02,,,False,,,C,False,False,False,,,,,1027089,False,1,,False,,False,,False,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,WILLIAM S REED,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,QUINTER,US,KS,7420 CNTY ROAD CC,677526122,13-APR-02,35000,2001.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,KS,False,False,False,False,N,QUINTER,US,KS,7420 CNTY ROAD CC,677526122,,,0,0,False,True,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(785) 754-3526,,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,10832,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
33,08-MAY-02,,,False,,,A,False,False,False,,,,,1027094,False,2,LOEWSNURSERYLLC@AOL.COM,True,(856) 459-0054,False,,False,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,LOEWS NURSERY LLC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,BRIDGETON,US,NJ,20 CAKE ROAD,08302,02-MAR-21,61012,2020.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,3,NJ,False,False,False,False,N,BRIDGETON,US,NJ,20 CAKE ROAD,08302,,,61012,2020,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,(856) 451-7047,,,2.0,0.0,0.0,0.0,0.0,0.0,False,False,10833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
34,08-MAY-02,,,False,,,C,False,False,False,,,,,1027096,False,2,,False,(620) 728-1480,False,,False,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,MID KANSAS SEAMLESS GUTTERING INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,HUTCHINSON,US,KS,511 NORTH MAIN,67501,11-JUL-22,29000,2020.0,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,3,KS,False,False,False,False,N,HUTCHINSON,US,KS,511 N MAIN,67501,,,29000,2020,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,(620) 662-1400,,,3.0,0.0,0.0,0.0,0.0,0.0,False,False,10834,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
35,08-MAY-02,,,False,,,A,False,False,False,,,,,1027097,False,4,WRECKBEAR@AOL.COM,False,(970) 353-1119,False,,False,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,RECK FLYERS LLC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,WINDSOR,US,CO,7150 HWY 392,80550,18-MAR-22,60000,2019.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,6,CO,False,False,False,False,N,LASALLE,US,CO,17240 WCR 48,80645,,,60000,2019,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,(970) 539-1612,,,5.0,0.0,0.0,4.0,0.0,0.0,False,False,10835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False
36,08-MAY-02,,,False,,,C,False,False,False,,,,,1027100,False,1,BAYLEEDAYNE@GMAIL.COM ,False,,False,,False,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,MULVANE SEPTIC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,HAYSVILLE,US,KS,PO BOX 525,67060,16-JAN-20,17000,2012.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,KS,False,False,False,False,N,HAYSVILLE,US,KS,8303 S BROADAY,67060,,,0,0,False,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(316) 777-4000,,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,10836,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
37,08-MAY-02,,,False,True,,C,False,False,False,,,,,1027101,False,14,KJMAC5150@HOTMAIL.COM,False,(316) 788-1109,False,,False,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,R A RUUD & SON INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,WICHITA,US,KS,PO BOX 16082,67216,11-JUN-19,650000,2019.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,16,KS,False,False,False,False,N,HAYSVILLE,US,KS,7760 SOUTH HYDRAULIC,67060,,,0,0,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,(316) 788-5000,,,0.0,0.0,0.0,2.0,0.0,0.0,False,False,10837,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
38,08-MAY-02,,,False,,,C,False,False,False,,,,,1027102,False,1,STRATECONST@SBCGLOBAL.NET,False,(620) 659-2999,False,,False,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,STRATE CONSTRUCTION INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,KINSLEY,US,KS,220 W 10TH ST,67547,24-OCT-20,4000,2020.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2,KS,False,False,False,False,N,KINSLEY,US,KS,220 W 10TH ST,67547,,,4000,2020,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(620) 659-2251,,,0.0,0.0,0.0,1.0,0.0,0.0,False,False,10838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
39,08-MAY-02,,,False,,,A,False,False,False,,,,,1027104,False,1,DCHAISSON@DUMAISELECTRIC.COM,False,(978) 685-4279,False,,True,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,DUMAIS ELECTRIC INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,METHUEN,US,MA,8 NEWPORT STREET,01844,28-JUL-22,11000,2019.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,MA,False,False,False,False,N,METHUEN,US,MA,8 NEWPORT STREET,01844,,,11000,2019,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(978) 683-9438,,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,10839,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
40,08-MAY-02,,,False,,,C,False,False,False,,,,,1027105,False,1,,False,,False,,False,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,D NYE TRUCKING,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,KELSO,US,WA,3352 PACIFIC AVE N,98626,15-SEP-14,20000,2013.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,WA,False,False,False,False,N,KELSO,US,WA,3352 PACIFIC AVE N,98626,,True,0,0,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(360) 957-0444,,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,10840,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
41,09-MAY-02,,,False,,,A,False,False,False,,,OGLES NEIGHBORHOOD SERVICES,,1027107,False,5,AOGLETN@AOL.COM,False,(865) 436-4366,False,,False,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,OGLES TOWING LLC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,GATLINBURG,US,TN,4533 EAST PARKWAY,37738,27-JUL-22,100000,2021.0,False,,False,True,0.0,0.0,0.0,0.0,0.0,0.0,4,TN,False,False,False,False,N,GATLINBURG,US,TN,4533 EAST PARKWAY,37738,,,100000,2021,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,(865) 430-3714,,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,10841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
42,09-MAY-02,,,False,,,C,False,False,False,,,,,1027112,False,1,,False,,False,,False,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,NORTH FLORIDA SITE PREP INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TRENTON,US,FL,9399 SW 10 AVE,32693-5428,03-MAY-02,0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,FL,False,False,False,False,N,TRENTON,US,FL,9399 SW 10 AVE,32693-5428,,,0,0,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(352) 463-7368,,,1.0,0.0,0.0,1.0,0.0,0.0,False,False,10842,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
43,09-MAY-02,,,False,,,C,False,False,False,,True,,,1027114,False,11,GULFCOASTCRANE@OUTLOOK.COM,False,(239) 482-4900,False,,False,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,GULF COAST CRANE RENTAL INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,FORT MYERS,US,FL,PO BOX 50458,33994,28-FEB-22,100000,2017.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,11,FL,False,False,False,False,N,FORT MYERS,US,FL,5740 ZIP DRIVE,33905,,,0,0,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,(239) 482-2401,,,1.0,0.0,0.0,0.0,0.0,0.0,False,False,10843,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
44,09-MAY-02,,,False,,,A,False,False,False,,,,,1027121,False,3,STEVE'SSTASH@TRIAD.RR.COM,False,(336) 676-9519,False,,True,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,STEVE'S STASH LLC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,RANDLEMAN,US,NC,6243 DAVIS MILL RD,27317-9305,15-NOV-21,15579,2020.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2,NC,False,False,False,False,N,RANDLEMAN,US,NC,6243 DAVIS MILL RD,27317-9305,,,15579,2020,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,(336) 676-9777,,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,10844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
45,09-MAY-02,,,False,,,C,False,False,False,,,,,1027123,False,2,LEYMETALS@HUGHES.NET,False,(217) 523-8052,False,,False,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,LEY METALS RECYCLING INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,SPRINGFIELD,US,IL,3000 N PEORIA ROAD,62702,10-OCT-22,40000,2021.0,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,3,IL,False,False,False,False,N,SPRINGFIELD,US,IL,3000 N PEORIA ROAD,62702,,,40000,2021,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,(217) 523-7676,,,0.0,0.0,0.0,1.0,0.0,0.0,False,False,10845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
46,09-MAY-02,,,False,,,A,False,False,False,,,,,1027124,False,6,IND@SATCO-INC.COM,False,(317) 856-2803,False,,True,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,SATCO INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,INDIANAPOLIS,US,IN,4221 S HIGH SCHOOL ROAD,46241,19-APR-22,1,2022.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,3,IN,False,False,False,False,N,INDIANAPOLIS,US,IN,4221 S HIGH SCHOOL ROAD,46241,,,1,2022,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,(317) 856-0301,,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,10846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
47,09-MAY-02,,,False,,,A,False,False,False,,,,,1027126,False,1,DKRON24@YAHOO.COM,False,(985) 206-5353,False,,False,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,PRIMETIME MOBILE HOME SERVICES LLC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,MADISONVILLE,US,LA,713 BREWSTER RD,70447,15-JUN-22,1,2021.0,False,,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1,LA,False,False,False,False,N,MADISONVILLE,US,LA,10 DANA ST,70447,,,1,2021,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(985) 966-0618,,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,10847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
48,09-MAY-02,,,False,,,B,False,False,False,,,,,1027127,False,1,MISTWOOD99@GMAIL.COM,False,(912) 826-6517,False,,True,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,MICHELLE BROWNE,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,RINCON,US,GA,1003 GOSHEN ROAD,31326,13-NOV-20,1,2019.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,GA,False,False,False,False,N,RINCON,US,GA,1003 GOSHEN ROAD,31326,,,1,2019,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(912) 826-6517,,,2.0,0.0,0.0,1.0,0.0,0.0,False,False,10848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
49,09-MAY-02,,,False,,,A,False,False,True,,,,,1027135,False,3,SPETERSON@COLUMBIAGRAIN.COM,False,(701) 549-3725,False,,False,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,COLUMBIA GRAIN INT LLC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,WALHALLA,US,ND,P O BOX 67,58282,17-MAR-21,44015,2019.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,4,ND,False,False,False,False,N,WALHALLA,US,ND,1920 HWY 32 N,58282,,,44015,2019,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(701) 549-3721,,,3.0,0.0,0.0,3.0,0.0,0.0,False,False,10849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
50,09-MAY-02,,,False,,,C,False,False,False,,,,,1027138,False,5,ANDERSONVALLEYINC@YAHOO.COM,False,,False,,False,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,ANDERSON VALLEY INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,HARRISONVILLE,US,MO,31514 S HESS RD,64701,21-AUG-21,3000,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,3,MO,False,False,False,False,N,HARRISONVILLE,US,MO,31514 S HESS RD,64701,,,3000,2021,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(816) 738-1001,,,3.0,0.0,0.0,2.0,0.0,0.0,False,False,10850,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
51,09-MAY-02,,,False,,,A,False,False,False,,,,,1027141,False,2,KEND@PA-TED,False,,False,,True,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,PA-TED SPRING COMPANY LLC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,BRISTOL,US,CT,137 VINCENT P KELLY RD,06010,25-JAN-22,1,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,CT,False,False,False,False,N,BRISTOL,US,CT,137 VINCENT P KELLY RD,06010,,,1,2021,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(860) 582-6368,,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,10851,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
52,09-MAY-02,,,,,,A,,,,,,,,1027143,,2226,BSTOOPS@SITEONE.COM,,,,,,,N,,,,,,,,,,SITEONE LANDSCAPE SUPPLY LLC,,,,,,,,,,,,,,ROSWELL,US,GA,300 COLONIAL CENTER PKWY SUITE 600,30076,29-APR-22,24350250,2021.0,,,,,,,,,,,2037,GA,,,,,N,ROSWELL,US,GA,300 COLONIAL CENTER PKWY SUITE 600,30076,,,24350250,2021,,,,,,,,,,,,,,,,,,(470) 277-7000,,,,,,,,,,,10852,1.0,,,,,,,,,,,,,,
53,09-MAY-02,,,False,,,A,False,False,False,,,,,1027144,False,4,RON@TRAVISSCALE.COM,False,(620) 624-4137,False,,False,False,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,TRAVIS SCALE COMPANY LLC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,LIBERAL,US,KS,177 WEST TUCKER ROAD,67901,18-MAY-22,102329,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,4,KS,False,False,False,False,N,LIBERAL,US,KS,177 WEST TUCKER ROAD,67901,,,102329,2021,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,(620) 626-5940,,,0.0,3.0,0.0,0.0,0.0,0.0,False,False,10853,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
