,ADD_DATE,AGGREGATES,BEVERAGES,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,DBA_NAME,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FRESH PRODUCE,GENERAL FREIGHT,"GRAIN, FEED, HAY",HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,PRECAST CONCRETE,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,"SAND, MULCH",SOD,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER TANK REPAIR ,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
33,01-JUN-74,,False,,A,False,False,False,,TUNE TRUCKING,100611,False,14,TUNETRUCKING1945@HOTMAIL.COM,False,(618) 432-5048,False,True,False,N,False,0,0,0,0,0,0,False,KENNETH R TUNE AND JEFFRY A TUNE,False,False,,0,0,0,0,0,0,0,0,0,,PATOKA,US,IL,PO BOX 192,62875,21-MAY-21,780180.0,2020.0,False,,False,False,0,0,0,0,0,0,15,IL,False,False,False,False,N,PATOKA,US,IL,1010 S OAK,62875,,780180,2020,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(618) 432-5928,24,0,0,15,0,0,False,False,2633,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
34,21-FEB-02,,False,True,A,False,False,False,,,1006112,False,7,DPYLE@PATUXENTCOMPANIES.COM,False,(410) 793-3980,False,False,False,N,False,0,0,0,0,0,0,False,SYKESVILLE TRANSPORT LLC,False,False,,0,0,0,0,0,0,0,0,0,,CROFTON,US,MD,2124 PRIEST BRIDGE DR STE 18,21114,04-MAR-22,328195.0,2021.0,False,,False,False,0,0,0,0,0,0,8,MD,False,False,False,False,N,CROFTON,US,MD,2124 PRIEST BRIDGE DR STE 18,21114,,328195,2021,False,,,0,0,0,0,0,0,0,0,0,7,0,0,(410) 793-0181,2,0,0,1,0,0,False,False,2634,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
35,21-FEB-02,,False,,A,False,False,False,,,1006115,False,1,AUMTOW@GMAIL.COM,False,,False,False,False,N,False,0,0,0,0,0,0,False,AUMENT'S TOWING,False,False,,0,0,0,0,0,0,0,0,0,,QUARRYVILLE,US,PA,175 SUNSET DR,17566,03-JUN-21,8000.0,2020.0,False,,False,True,0,0,0,0,0,0,2,PA,False,False,False,False,N,QUARRYVILLE,US,PA,175 SUNSET DR,17566,,8000,2020,False,,,0,0,0,0,0,0,0,0,0,2,0,0,(717) 786-7670,0,0,0,0,0,0,False,False,2635,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
36,21-FEB-02,,False,,B,False,False,False,,RUECKL OIL,1006116,False,1,,False,,False,False,False,N,False,0,0,0,1,0,0,False,DAVID S RUECKL,True,False,,0,0,0,0,0,0,0,0,0,,CASCO,US,WI,E2483 CTY K,54205,12-JUN-13,23000.0,2013.0,False,,False,False,0,0,0,0,0,0,2,WI,False,False,False,False,N,CASCO,US,WI,E2483 CTY K,54205,,23000,2013,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(920) 837-7480,0,0,0,0,0,0,False,False,2636,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
37,21-FEB-02,,False,,C,False,False,False,,,1006117,False,2,THUDSON@RUSSELLSPRINGS.NET,False,(270) 858-3774,False,False,False,N,False,0,0,0,0,0,0,False,HUDSONS TOWING,False,False,,0,0,0,0,0,0,0,0,0,,RUSSELL SPRINGS,US,KY,227 ROY DR,42642,03-JUN-20,20000.0,2019.0,False,,False,True,0,0,0,0,0,0,3,KY,False,False,False,False,N,RUSSELL SPRINGS,US,KY,1302 WEST STEVE WARINER DR,42642,,0,0,False,,,0,0,0,0,0,0,0,0,0,3,0,0,(270) 858-3774,0,0,0,0,0,0,False,False,2637,,0,0,0,0,0,0,,False,False,False,False,False,False,False
38,21-FEB-02,,False,,C,False,False,False,,FIELDS TRUCKING,1006123,False,1,,False,,False,True,False,N,False,0,0,0,0,0,0,False,DAVID DUANE FIELDS,False,False,,0,0,0,0,0,0,0,0,0,,ENGLISH,US,IN,608 S FIELDS LANE,47118,22-SEP-03,0.0,,False,,False,False,0,0,0,0,0,0,1,IN,False,False,False,False,N,ENGLISH,US,IN,608 S FIELDS LANE,47118,,0,0,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(812) 338-4544,1,0,0,1,0,0,False,False,2638,,0,0,0,0,0,0,,False,False,False,False,False,False,False
39,21-FEB-02,,False,,A,False,False,False,,J & M CATTLE,1006131,False,3,,False,(507) 263-0403,False,False,False,N,False,0,0,0,0,0,0,False,J N M CATTLE INC,False,True,,0,0,0,0,0,0,0,0,0,,CANNON FALLS,US,MN,12033 260TH STREET,55009,29-JAN-21,30000.0,2018.0,False,,False,False,0,0,0,0,0,0,4,MN,False,False,False,False,N,CANNON FALLS,US,MN,12033 260TH STREET,55009,,30000,2018,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(507) 263-0788,3,0,0,3,0,0,False,False,2639,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
40,21-FEB-02,,False,,C,False,False,False,,KENNETH LADUKE LOGGING,1006132,False,1,LADUKE8650@CHARTER.NET,False,(518) 563-8650,False,True,False,N,False,0,0,0,0,0,0,False,KENNETH LADUKE,False,False,,0,0,0,0,0,0,0,0,0,,WEST CHAZY,US,NY,508 LAPLANTE RD,12992,11-FEB-19,10000.0,2018.0,False,,False,False,0,0,0,0,0,0,2,NY,False,False,False,False,N,WEST CHAZY,US,NY,508 LAPLANTE RD,12992,,0,0,False,,,0,0,0,0,0,0,0,0,0,2,0,0,(518) 563-8650,0,0,0,0,0,0,False,False,2640,,0,0,0,0,0,0,,False,False,False,False,False,False,False
41,21-FEB-02,,False,,A,False,False,False,,,1006133,False,10,MOLZASHLEY22@GMAIL.COM,False,(888) 389-4996,False,True,False,N,False,0,0,0,0,0,0,False,DLH TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,MOSCOW MILLS,US,MO,160 RACEWAY PARK DRIVE,63362,12-OCT-21,232532.0,2020.0,False,,False,False,0,0,0,0,0,0,6,MO,False,False,False,False,N,MOSCOW MILLS,US,MO,160 RACEWAY PARK DRIVE,63362,,245271,2020,False,,,0,0,0,0,0,0,0,0,0,4,0,0,(636) 366-4260,7,0,0,2,0,0,False,False,2641,2.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
42,21-FEB-02,,False,True,C,False,False,False,,,1006136,False,15,RAG3219@COMCAST.NET,False,(317) 783-2955,False,False,False,N,False,0,0,0,0,0,0,False,C & R CONCRETE CONTRACTORS INC,False,False,,0,0,0,0,0,0,0,0,0,,INDIANAPOLIS,US,IN,3219 E TULIP DR,46227,14-AUG-19,46086.0,2018.0,False,,False,False,0,0,0,0,0,0,15,IN,False,False,False,False,N,INDIANAPOLIS,US,IN,3219 E TULIP DR,46227,,0,0,False,,,0,0,0,0,0,0,0,0,0,15,0,0,(317) 784-8100,0,0,0,0,0,0,False,False,2642,,0,0,0,0,0,0,,False,False,False,False,False,False,False
43,21-FEB-02,,False,,A,False,False,False,,NU-WAY,1006139,False,58,WADEW@NUWAY.COM,False,(309) 820-9798,False,True,False,Y,False,6,0,0,0,0,0,False,NU-WAY SPECIALIZED SERVICES INC,False,False,,0,0,0,0,0,0,0,0,0,,BLOOMINGTON,US,IL,2 ACCESS WAY,61705,07-SEP-21,6641400.0,2020.0,False,,False,False,0,0,0,0,0,0,51,IL,False,False,False,False,N,BLOOMINGTON,US,IL,2 ACCESS WAY,61705,,6641400,2020,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(309) 820-9797,0,0,0,51,0,0,False,False,2643,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
44,21-FEB-02,,False,,C,False,False,False,,,1006140,False,5,,False,(706) 838-4666,False,False,False,N,False,0,0,0,0,0,0,False,BRAMLETT SEPTIC,False,False,True,0,0,0,0,0,0,0,0,0,,SUCHES,US,GA,22461 MORGANTON HWY,30572,04-OCT-19,34652.0,2018.0,False,,False,False,0,0,0,0,0,0,5,GA,False,False,False,False,N,SUCHES,US,GA,22461 MORGANTON HWY,30572,,0,0,False,,,0,0,0,0,0,0,0,0,0,4,0,0,(706) 838-4779,2,0,0,1,0,0,False,False,2644,,0,0,0,0,0,0,,False,False,False,False,False,False,False
45,21-FEB-02,,False,,C,False,False,False,,,1006142,False,1,CYLY64@YAHOO.COM,False,,False,False,False,N,False,0,0,0,0,0,0,False,YOUNG & SON LOGGING,False,False,True,0,0,0,0,0,0,0,0,0,,CROFTON,US,KY,15817 N GREENVILLE RD,42217,02-JAN-22,10000.0,2021.0,False,,False,False,0,0,0,0,0,0,3,KY,False,False,False,False,N,CROFTON,US,KY,15817 N GREENVILLE RD,42217,,10000,2021,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(270) 348-5805,0,0,0,3,0,0,False,False,2645,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
46,21-FEB-02,,False,,A,False,False,False,,,1006143,False,5,JOHNMCCARA@GMAIL.COM,False,(902) 485-4596,False,True,False,N,False,0,0,0,0,0,0,False,R K RUSSELL TRANSPORTATION LTD,False,False,,0,0,0,0,0,0,0,0,0,,SCOTSBURN,CA,NS,RR 1,B0K 1R0,22-DEC-21,673997.0,2017.0,False,,False,False,0,0,0,0,0,0,5,ME,False,False,False,False,N,SCOTSBURN,CA,NS,3787 SCOTSBURN ROAD HWY 256,B0K 1R0,,673997,2017,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(902) 396-6558,5,0,0,5,0,0,False,False,2646,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
47,21-FEB-02,,False,,A,False,False,False,,,1006144,False,29,JT426331@GMAIL.COM,False,,False,True,False,N,False,0,0,0,0,0,0,False,JACOB TRANSPORT INC,False,False,,0,0,0,0,0,0,0,0,0,,VANCOUVER,US,WA,5419 NE 88TH BLD D,98665,30-APR-22,1456018.0,2021.0,False,,False,False,0,0,0,0,0,0,24,WA,False,False,False,False,N,VANCOUVER,US,WA,5419 NE 88TH BLD D,98665,,1456018,2021,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(360) 448-7257,0,24,0,0,24,0,False,False,2647,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
48,21-FEB-02,,False,,C,False,False,False,,WORK HORSE EXPRESS INC,1006147,False,2,,False,(812) 358-4217,False,True,False,N,False,0,0,0,0,0,0,False,LYN A BRUMFIELD OR GINGER DAVIS,False,False,,0,0,0,0,0,0,0,0,0,,CAMPOBELLO,US,SC,P O BOX 305,29322,01-OCT-12,1.0,2011.0,False,,False,False,0,0,0,0,0,0,5,SC,False,False,False,False,N,CAMPOBELLO,US,SC,480 MOTLOW CREEK ROAD,29322,,0,0,False,,,0,0,0,0,0,0,0,0,0,5,0,0,(864) 918-6770,0,0,0,0,0,0,False,False,2648,,0,0,0,0,0,0,,False,False,False,False,False,False,False
49,21-FEB-02,,False,,B,False,False,False,,,1006151,False,2,LUXCOOP@CENTURYTEL.NET,False,(920) 845-2622,False,False,False,Y,False,0,0,0,1,0,0,False,ELLISVILLE LUXEMBURG COOPERATIVE,True,False,,0,0,0,0,0,0,0,0,0,,LUXEMBURG,US,WI,P O BOX 298,54217,25-FEB-21,1006151.0,2021.0,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,LUXEMBURG,US,WI,413 CEDAR ST,54217,,1006151,2021,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(920) 845-2622,0,0,0,0,0,0,False,False,2649,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
50,21-FEB-02,,False,,A,False,False,False,,SMITH RANCH,1006152,False,1,,False,,False,False,False,N,False,0,0,0,0,0,0,False,VAUGHN E SMITH,False,False,,0,0,0,0,0,0,0,0,0,True,VETERAN,US,WY,2945 STATE HIGHWAY 154,82243,14-FEB-21,76000.0,2019.0,False,,False,False,0,0,0,0,0,0,1,WY,False,False,False,False,N,VETERAN,US,WY,2945 STATE HIGHWAY 154,82243,,76000,2019,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(307) 575-9388,2,0,0,1,0,0,False,False,2650,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
51,21-FEB-02,,False,,A,False,False,False,,,1006160,False,1,DAVID.STOVERDS@GMAIL.COM,False,(000) 000-0000,False,True,False,N,False,0,0,0,0,0,0,False,STOVER TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,DELTA,US,CO,PO BOX 923,81416,12-APR-22,90000.0,2021.0,False,,False,False,0,0,0,0,0,0,1,CO,False,False,False,False,N,HOTCHKISS,US,CO,25870 NORTH ROAD,81419,,90000,2021,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(970) 261-8288,2,0,0,1,0,0,False,False,2651,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
52,22-FEB-02,,False,,C,False,False,False,,,1006171,False,6,,False,(763) 682-5620,False,False,False,N,False,0,0,0,3,0,0,False,B&B SHEETMETAL & ROOFING INC,False,False,,0,0,0,0,0,0,0,0,0,,BUFFALO,US,MN,210 CENTENNIAL DR,55313,19-JAN-21,38000.0,2020.0,False,True,False,False,0,0,0,0,0,0,6,MN,False,False,False,False,N,BUFFALO,US,MN,210 CENTENNIAL DR,55313,,38000,2020,False,,,0,0,0,0,0,0,0,0,0,3,0,0,(763) 682-4233,2,0,0,0,0,0,False,False,2652,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
53,22-FEB-02,,False,,A,False,False,False,True,,1006172,False,40,NMAR@PTD.NET,False,(717) 834-6201,False,False,False,N,False,0,0,0,0,0,0,False,SCOTT D MARSTELLAR CO,False,False,,0,0,0,0,0,0,0,0,0,,DUNCANNON,US,PA,2011 STATE ROAD,17020,15-FEB-21,950000.0,2020.0,False,,False,False,0,0,0,0,0,0,40,PA,False,False,False,False,N,DUNCANNON,US,PA,2011 STATE ROAD,17020,,950000,2020,False,,,0,0,0,0,0,0,0,0,0,33,0,0,(717) 834-6200,19,0,0,7,0,0,False,False,2653,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
54,22-FEB-02,,False,,C,False,False,False,True,,1006175,False,1,,False,,False,False,False,N,False,0,0,0,0,0,0,False,LUIS BERNAL,False,False,,0,0,0,0,0,0,0,0,0,,ORLANDO,US,FL,14036 FAIRWAY ISLAND DRIVE #5,32837,22-FEB-02,50000.0,2001.0,False,,False,False,0,0,0,0,0,0,1,FL,False,False,False,False,N,ORLANDO,US,FL,14036 FAIRWAY ISLAND DRIVE #5,32837,,0,0,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(407) 832-1958,0,0,0,0,0,0,False,False,2654,,0,0,0,0,0,0,,False,False,False,False,False,False,False
55,22-FEB-02,,False,True,C,False,False,False,,,1006176,False,1,,False,,False,False,False,N,False,0,0,0,0,0,0,False,REINALDO PEREIRA,False,False,,0,0,0,0,0,0,0,0,0,,HIALEAH,US,FL,350 W 61 STREET,33012,15-FEB-02,60000.0,2001.0,False,,False,False,0,0,0,0,0,0,1,FL,False,False,False,False,N,HIALEAH,US,FL,350 W 61 STREET,33012,,0,0,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(305) 564-7317,0,0,0,0,0,0,False,False,2655,,0,0,0,0,0,0,,False,False,False,False,False,False,False
56,22-FEB-02,,False,,C,False,False,False,,,1006177,False,4,,False,(715) 223-8222,False,False,False,N,False,0,0,0,0,0,0,False,LYNN FARMS INC,True,False,,0,0,0,0,0,0,0,0,0,,UNITY,US,WI,B4595 RIVER AVENUE,54488,06-JUL-00,50000.0,1999.0,False,,False,False,0,0,0,0,0,0,3,WI,False,False,False,False,N,UNITY,US,WI,B4595 RIVER AVENUE,54488,,0,0,False,,,0,0,0,0,0,0,0,0,0,2,0,0,(715) 223-3076,1,0,0,1,0,0,False,False,2656,,0,0,0,0,0,0,,False,False,False,False,False,False,False
57,22-FEB-02,,False,,C,False,False,False,,,1006178,False,3,,False,(407) 932-4933,False,True,False,N,False,0,0,0,0,0,0,False,SANCHEZ D EXPRESS INC,False,False,,0,0,0,0,0,0,0,0,0,,KISSIMMEE,US,FL,2552 JASMINE TRACE DRIVE,34758,17-FEB-02,0.0,,False,,False,False,0,0,0,0,0,0,2,FL,False,False,False,False,N,KISSIMMEE,US,FL,2552 JASMINE TRACE DRIVE,34758,,0,0,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(407) 908-2961,5,0,0,2,0,0,False,False,2657,,0,0,0,0,0,0,,False,False,False,False,False,False,False
58,22-FEB-02,,False,,A,False,False,False,True,EBS,1006179,False,9,DAVEW@EBS-MN.COM,False,(952) 888-0486,False,False,False,N,False,0,0,0,0,0,0,False,EXTERIOR BUILDING SERVICES INC,False,False,,0,0,0,0,0,0,0,0,0,,BLOOMINGTON,US,MN,140 WEST 98TH STREET SUITE 111,55420,25-FEB-22,170000.0,2014.0,False,,False,False,0,0,0,0,0,0,12,MN,False,False,False,False,N,EDEN PRAIRIE,US,MN,7500 WASHINGSTON AVE SOUTH,55344,,170000,2014,False,,,0,0,0,0,0,0,0,0,0,12,0,0,(262) 853-8148,3,0,0,0,0,0,False,False,2658,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
59,22-FEB-02,,False,,C,False,False,False,,,1006180,False,1,,False,(305) 552-1066,False,False,False,N,False,0,0,0,0,0,0,False,R & S EQUIPMENT CORP,False,False,,0,0,0,0,0,0,0,0,0,True,MIAMI,US,FL,205 NW 132 AVE,33182,18-FEB-02,0.0,,False,,False,False,0,0,0,0,0,0,1,FL,False,False,False,False,N,MIAMI,US,FL,205 NW 132 AVE,33182,,0,0,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(305) 552-1066,1,0,0,1,0,0,False,False,2659,,0,0,0,0,0,0,,False,False,False,False,False,False,False
60,22-FEB-02,,False,,C,False,False,False,,,1006181,False,1,,False,,False,False,True,N,False,0,0,0,0,0,0,False,DENNIS C VELLEMA,False,False,,0,0,0,0,0,0,0,0,0,,WAUPUN,US,WI,N4402 STATE RD 26,53963,05-AUG-01,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,WAUPUN,US,WI,N4402 STATE RD 26,53963,,0,0,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(920) 324-9540,0,0,0,0,0,0,False,False,2660,,0,0,0,0,0,0,,False,False,False,False,False,False,False
61,22-FEB-02,,False,True,C,False,False,False,,,1006182,False,1,,False,,False,False,False,N,False,0,0,0,0,0,0,False,ERNESTO DIAZ,False,False,,0,0,0,0,0,0,0,0,0,,MIAMI,US,FL,2900 SW 20 STREET,33145,15-FEB-02,10000.0,2001.0,False,,False,False,0,0,0,0,0,0,1,FL,False,False,False,False,N,MIAMI,US,FL,2900 SW 20 STREET,33145,,0,0,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(305) 461-1383,0,0,0,0,0,0,False,False,2661,,0,0,0,0,0,0,,False,False,False,False,False,False,False
62,22-FEB-02,,False,,C,False,False,False,,CANNON TRUCKING SERVICE,1006188,False,1,,False,,False,False,False,N,False,0,0,0,0,0,0,False,JAMES R CANNON,False,False,,0,0,0,0,0,0,0,0,0,,OLD TOWN,US,FL,HCH BOX 316,32680,18-FEB-02,60000.0,2001.0,False,,False,False,0,0,0,0,0,0,1,FL,False,False,False,False,N,OLD TOWN,US,FL,HCH BOX 316,32680,,0,0,False,True,,0,0,0,0,0,0,0,0,0,0,0,0,(352) 542-7098,1,0,0,1,0,0,False,False,2662,,0,0,0,0,0,0,,False,False,False,False,False,False,False
63,22-FEB-02,,False,,C,False,False,False,,,1006190,False,1,,False,,False,False,True,N,False,0,0,0,0,0,0,False,THOMAS R ROGERS,False,False,,0,0,0,0,0,0,0,0,0,,RIPON,US,WI,P O BOX 363,54971,14-SEP-01,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,RIPON,US,WI,412 GRACE STREET,54971-1845,,0,0,False,,,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,False,False,2663,,0,0,0,0,0,0,,False,False,False,False,False,False,False
64,22-FEB-02,,False,,C,False,False,False,,,1006194,False,1,,False,,False,False,True,N,False,0,0,0,0,0,0,False,BOG FARMS INC,False,False,,0,0,0,0,0,0,0,0,0,,MINONG,US,WI,P O BOX 38,54859,11-DEC-01,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,MINONG,US,WI,N14222 CTH G,54859,,0,0,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(715) 466-4714,0,0,0,0,0,0,False,False,2664,,0,0,0,0,0,0,,False,False,False,False,False,False,False
65,22-FEB-02,,False,,A,False,False,False,,GOODRICH FARM & STABLE,1006195,False,2,GOODRICH-PUFFER@COMCAST.NET,False,(207) 698-1970,False,False,False,N,False,0,0,0,0,0,0,False,ESTHER GOODRICH-PUFFER,False,True,,0,0,0,0,0,0,0,0,0,,BERWICK,US,ME,309 DIAMOND HILL RD,03901,19-MAR-21,10000.0,2018.0,False,,False,False,0,0,0,0,0,0,1,ME,False,False,False,False,N,BERWICK,US,ME,309 DIAMOND HILL RD,03901,,10000,2018,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(207) 698-1970,1,0,0,0,0,0,False,False,2665,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
66,22-FEB-02,,False,True,C,False,False,False,,,1006196,False,8,JEFF@DIALSEPTIC.COM,False,(407) 365-4585,False,False,False,N,False,0,0,0,0,0,0,False,DIAL SEPTIC TANK SERVICE INC,False,False,,0,0,0,0,0,0,0,0,0,,OVIEDO,US,FL,425 6TH STREET,32765,20-JUL-21,1.0,2020.0,False,,False,False,0,0,0,0,0,0,8,FL,False,False,False,False,N,OVIEDO,US,FL,425 6TH STREET,32765,,1,2020,False,,,0,0,0,0,0,0,0,0,0,7,0,0,(407) 365-4549,4,0,0,1,0,0,False,False,2666,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
67,22-FEB-02,,False,,C,False,False,False,,,1006198,False,1,,False,,False,False,True,N,False,0,0,0,0,0,0,False,SAWYER BROOK FARMS,False,False,,0,0,0,0,0,0,0,0,0,,SHELL LAKE,US,WI,W7740 TROUT ROAD,54871-8677,30-OCT-08,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,SHELL LAKE,US,WI,W7740 TROUT ROAD,54871-8677,,0,0,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(715) 635-8126,0,0,0,0,0,0,False,False,2667,,0,0,0,0,0,0,,False,False,False,False,False,False,False
68,22-FEB-02,,False,,A,False,False,False,,,1006199,False,5,JOANN@LOTUSLAWNCARE.COM,False,,False,True,False,N,False,0,0,0,0,0,0,False,LOTUS LAWNCARE AND SERVICES LLC,False,False,,0,0,0,0,0,0,0,0,0,,KANSAS CITY,US,MO,14050 NW ROBINHOOD LANE,64164,18-NOV-21,30000.0,2000.0,False,,False,False,0,0,0,0,0,0,5,MO,False,False,False,False,N,KANSAS CITY,US,MO,14050 NW ROBINHOOD LANE,64164,,30000,2000,False,,,0,0,0,0,0,0,0,0,0,3,2,0,(816) 483-6746,3,0,0,0,0,0,False,False,2668,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
69,01-JUN-74,,False,,A,False,False,False,,,10062,False,53,DBINDER@TANNERIND.COM,False,(215) 526-7821,False,False,False,Y,False,133,0,0,6,0,0,False,TANNER INDUSTRIES INC,True,False,,0,0,0,0,0,0,0,0,0,,SOUTHAMPTON,US,PA,735 DAVISVILLE ROAD 3RD FLOOR,18966,24-FEB-22,3499851.0,2021.0,False,,False,False,0,0,0,0,0,0,96,PA,False,False,False,False,N,SOUTHAMPTON,US,PA,735 DAVISVILLE ROAD 3RD FLOOR,18966,,3499851,2021,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(215) 322-1238,2,0,0,89,0,0,False,False,2669,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
70,01-JUN-74,,False,,A,False,False,False,,,100620,False,5,STTSI@FRONTIER.COM,False,(618) 723-2101,False,False,False,N,False,0,0,0,0,0,0,False,SHULER TRUCK & TRACTOR SERVICE INC,False,False,,0,0,0,0,0,0,0,0,0,,NOBLE,US,IL,P O BOX 206,62868,08-AUG-22,103201.0,2021.0,False,,False,True,0,0,0,0,0,0,5,IL,False,False,False,False,N,NOBLE,US,IL,428 E NORTH AVE,62868,,103201,2021,False,,,0,0,0,0,0,0,0,0,0,2,0,0,(618) 723-2414,5,0,0,3,0,0,False,False,2670,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
71,22-FEB-02,,False,,C,False,False,False,,HAUFENMIST DAIRY,1006201,False,1,,False,,False,False,True,N,False,0,0,0,0,0,0,False,JOSEPH S SIKORA,False,False,,0,0,0,0,0,0,0,0,0,,RUDOLPH,US,WI,7117 SECOND AVENUE,54475,07-NOV-01,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,RUDOLPH,US,WI,7117 SECOND AVENUE,54475,,0,0,False,,,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,False,False,2671,,0,0,0,0,0,0,,False,False,False,False,False,False,False
